Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,EigenVal1,EigenVal2,EigenVal3,EigenVec1X,EigenVec1Y,EigenVec1Z,EigenVec2X,EigenVec2Y,EigenVec2Z,EigenVec3X,EigenVec3Y,EigenVec3Z,ExtentMin1,ExtentMin2,ExtentMin3,ExtentMax1,ExtentMax2,ExtentMax3,BinMom2x,BinMom2y,BinMom2z,BinMomxy,BinMomxz,BinMomyz,VoxelFaceArea,BorderVoxelCount,GreyMass,index
3.59E+07,1705.66,2559.21,1000.71,0.511567,0.63571,0.768326,12689,8066.52,6197.71,0.895581,-0.288526,-0.338656,0.349873,-0.0134458,0.9367,0.274816,0.957378,-0.0889056,-234.925,-210.496,-188.242,271.272,218.113,182.886,11632.9,6738.43,8581.89,-1686.12,-1356.31,610.731,859984,0,6.32E+09,176
1.30E+07,2414.03,2995.98,1027.92,0.695686,0.541907,0.561562,8107.32,4393.41,2467.17,0.944342,-0.301988,0.130468,-0.288888,-0.571571,0.768018,0.15736,0.762962,0.626999,-212.233,-157.024,-129.442,213.769,149.932,99.8143,7657.71,3610.82,3699.37,-1290.39,267.524,-1067.79,459520,0,2.30E+09,177
2.02E+07,3153.87,2321.17,1016.64,0.75331,0.286755,0.860281,14495.7,4156.73,3575.95,0.934688,0.236518,-0.265365,-0.319411,0.886434,-0.334979,0.156,0.397861,0.904086,-269.36,-161.398,-149.743,268.141,155.608,129.349,13175.2,4643.17,4410.08,2249.6,-2646.32,-857.817,650880,0,3.60E+09,178
1.38E+07,887.737,3039.92,1030.6,0.657992,0.596328,0.573524,8203.28,4891.85,2805.59,-0.583874,0.0877696,0.807086,0.354261,-0.86695,0.350565,0.730472,0.490605,0.475097,-226.898,-180.288,-114.103,249.097,174.512,149.639,4907.54,4415.21,6577.97,-917.357,-2284.49,-251.701,512088,0,2.47E+09,179
7.27E+06,1361.46,2034.68,1018.77,0.35352,0.678362,0.953001,4023.02,2729.07,2600.8,-0.283026,0.934283,0.21682,0.551973,-0.0262086,0.83345,0.784361,0.355567,-0.508282,-163.393,-143.122,-105.037,126.769,115.214,134.841,2753.81,3842.33,2756.76,-377.928,-28.2689,285.3,312832,0,1.31E+09,180
3.66E+07,2167.99,1801.51,1040,0.553612,0.689629,0.647288,13223.8,9119.54,5902.97,0.819323,-0.37319,0.435246,0.573047,0.557007,-0.601133,-0.0180985,0.741938,0.670224,-291.022,-223.086,-192.108,262.024,225.56,159.047,11873.7,7920.51,8452.17,-1211.75,1502.64,-2266.15,925392,0,6.63E+09,181
3.47E+07,1669.55,2249.7,1053.95,0.7411,0.409069,0.632899,18068.8,7391.41,4678.02,0.960557,0.113231,0.253984,-0.241948,-0.109924,0.964043,-0.137079,0.987469,0.0781919,-301.685,-193.709,-157.258,304.559,195.219,171.878,17192.2,4882.49,8063.6,1528.62,2634.02,97.5658,906200,0,6.32E+09,182
2.73E+07,3016.04,2720.8,1016.35,0.733116,0.441684,0.604241,16754.8,7400.32,4471.58,0.876272,-0.338977,0.342406,0.24333,0.924715,0.292734,-0.415858,-0.173197,0.892785,-267.881,-227.49,-180.856,321.149,233.397,177.342,14076.7,8387.35,6162.66,-2989.56,3894.08,-632.887,877272,0,4.99E+09,183
2.64E+07,2838.56,3240.32,1023.51,0.511493,0.753456,0.648355,10016.1,7546.71,4892.95,0.953279,0.121749,-0.276473,-0.0674162,0.977849,0.198158,0.294474,-0.170261,0.94037,-226.061,-235.082,-169.628,219.356,182.211,155.872,9560.65,7506.39,5388.75,419.654,-1385.7,341.769,736544,0,4.86E+09,184
1.74E+07,1309.39,1144.12,1031.31,0.433074,0.841557,0.673663,7139.78,6008.53,4047.73,0.974269,0.190912,-0.119798,0.205456,-0.533741,0.82031,-0.092666,0.823816,0.559232,-215.343,-159.16,-159.58,226.34,212.124,156.338,7065.48,4719.02,5411.55,360.099,-30.4217,-929.223,598056,0,3.22E+09,185
1.20E+07,1105.63,1609.42,1055.95,0.637358,0.727389,0.498553,6899.13,5018.35,2501.92,0.489792,-0.621518,-0.611408,0.80581,0.055002,0.589614,0.332827,0.781467,-0.527765,-217.223,-181.36,-136.148,151.615,186.958,121.343,5190.79,4208.11,5020.51,-1227.05,-121.2,1752.55,478688,0,2.23E+09,186
4.01E+07,3127.61,1855.03,1000.57,0.668197,0.442961,0.749057,18559.6,8221.21,6158.16,0.924262,-0.361295,-0.123311,0.381758,0.874435,0.299374,-0.000334739,-0.323775,0.946134,-326.895,-211.225,-191.032,306.083,222.899,187.696,17052.9,9354.46,6531.63,-3452.55,-1177.64,1092.58,1.06E+06,0,7.49E+09,187
5.86E+06,2159.76,2100.21,1023.51,0.772852,0.420795,0.539807,6053.94,2547.47,1375.14,0.752485,-0.65799,-0.0285771,0.611022,0.681262,0.403155,-0.245803,-0.320829,0.914686,-185.997,-137.525,-96.1374,188.967,140.61,92.9346,4462.12,3944.93,1569.51,-1828.6,188.175,409.962,305456,0,1.10E+09,188
2.11E+07,1221.24,2306.61,1044.38,0.593235,0.650329,0.625475,9442.36,6140.64,3840.82,0.963128,-0.167208,0.210776,0.222215,0.936045,-0.272837,-0.151675,0.309615,0.938687,-237.717,-192.129,-138.172,213.833,168.246,166.166,9150.46,6012.49,4260.88,-423.715,997.701,-784.764,626992,0,3.99E+09,189
2.63E+07,1961.5,3075.1,1048.95,0.662978,0.392079,0.859578,14236.7,5581.91,4798.09,0.989327,-0.0545174,0.135127,-0.105355,0.372986,0.921836,0.100657,0.926234,-0.363262,-270.437,-186.205,-152.336,272.292,155.567,178.44,14045,4935.19,5636.51,-539.879,1185.68,199.971,733128,0,5.00E+09,190
2.30E+07,2684.96,1410.71,1055.98,0.603554,0.864421,0.458626,9237.59,7985.16,3662.2,0.943641,0.271906,-0.188705,-0.329805,0.820339,-0.467196,0.0277694,0.503101,0.863781,-248.692,-202.389,-146.473,224.73,205.658,134.268,9097.06,6983.57,4804.32,260.954,-326.713,-1942.89,685696,0,4.40E+09,191
2.23E+06,2149.38,1126.43,1063.7,0.711847,0.77115,0.373667,2359.6,1819.61,679.927,0.787939,0.310792,0.531564,-0.455167,0.875381,0.162884,-0.414698,-0.370293,0.831209,-120.65,-93.6868,-66.4161,103.628,106.672,58.2857,1958.87,1715.5,1184.77,-42.7726,619.02,439.993,147512,0,4.28E+08,192
7.12E+06,2802.62,2595.74,1043.76,0.651579,0.81742,0.426245,4847.3,3962.28,1688.9,-0.252758,0.620312,0.742514,0.959983,0.25645,0.112542,-0.120607,0.741247,-0.660309,-165.4,-147.028,-106.183,156.2,151.259,114.166,3985.75,3053.72,3459,64.4769,-347.144,1520.34,353760,0,1.37E+09,193
2.62E+07,1483.12,3077.23,1059.45,0.714371,0.639018,0.446981,12803.9,8181.92,3657.16,0.773208,-0.608356,0.17903,-0.0764836,0.190791,0.978647,0.629523,0.77039,-0.100992,-277.191,-239.823,-163.821,220.579,213.764,148.291,9152.02,7207.06,8283.91,-4368.52,927.477,-151.357,796384,0,5.09E+09,194
2.92E+07,2204.61,2812.41,1076.93,0.486642,0.616397,0.832837,11202.2,6904.99,5750.74,-0.486577,0.703456,0.518066,0.86643,0.464575,0.182945,0.111986,-0.537885,0.835547,-233.921,-213.915,-204.255,248.269,205.013,165.596,7907.91,8697.51,7252.5,-1401.34,-1191.24,2084.81,791928,0,5.69E+09,195
2.62E+07,1825.93,1842.17,1085.96,0.527541,0.932675,0.506564,9333.63,8705.24,4409.76,0.783114,0.128741,0.608407,-0.61925,0.0715729,0.781925,-0.0571205,0.989092,-0.135773,-235.408,-240.215,-155.719,248.969,219.804,159.377,9076.6,4513.37,8858.66,306.037,266.082,626.067,731816,0,5.13E+09,196
2.87E+07,1149.05,3117.47,1061.53,0.46597,0.619166,0.862499,10984.8,6801.44,5866.23,0.475355,0.879495,-0.0229493,0.81605,-0.431015,0.385083,-0.328787,0.201779,0.922597,-252.844,-210.05,-197.104,240.092,227.765,195.396,7645.63,9999.27,6007.61,1811,238.047,-258.535,790464,0,5.65E+09,197
2.52E+07,2140.21,878.056,1089.41,0.527064,0.632275,0.747991,10467.6,6618.4,4950.51,0.906979,0.416439,0.0629834,-0.403475,0.816198,0.413556,0.120814,-0.400499,0.908298,-237.794,-202.132,-163.44,236.052,170.192,173.139,9760.45,7018.41,5257.65,1534.55,36.8573,707.694,726096,0,4.99E+09,198
1.29E+07,2889.56,2435.58,1096.98,0.416353,0.817657,0.713804,5741.75,4694.78,3351.16,0.732161,0.680938,0.0162716,-0.302239,0.303381,0.903666,-0.610403,0.666546,-0.427929,-159.345,-161.151,-155.025,193.588,170.798,146.477,4755.4,4583.29,4449.01,1068.64,-338.495,394.85,472344,0,2.57E+09,199
1.19E+07,911.808,1536.83,1100.49,0.688149,0.4102,0.760242,8573.17,3516.72,2673.56,0.743423,-0.658719,-0.115805,0.340342,0.223537,0.913345,0.575751,0.718415,-0.390373,-198.693,-134.844,-111.695,228.85,153.391,128.136,6031.81,5275.6,3456.04,-2824.94,-245.813,622.185,462144,0,2.38E+09,200
2.90E+07,1802.83,2836.27,1118.77,0.661955,0.495148,0.682716,13905.5,6885.27,4700.68,0.969247,-0.0912195,0.228559,0.180359,0.895184,-0.407573,-0.167423,0.436262,0.884107,-255.564,-211.651,-155.254,250.469,188.242,161.986,13419.1,6527.9,5544.43,-461.123,1878.55,-988.962,779984,0,5.84E+09,201
1.19E+07,1141.38,1934.54,1118.22,0.646985,0.672139,0.525212,7031.16,4725.91,2482.11,0.680431,0.710484,-0.179518,0.624573,-0.690393,-0.365057,0.383305,-0.136273,0.913514,-199.114,-163.061,-118.692,194.417,178.78,131.708,5463.54,5847.9,2927.73,1231.64,-1067.26,-14.6953,462752,0,2.41E+09,202
1.13E+07,2476.36,1010.17,1142.37,0.550535,0.778051,0.57768,5870.59,4567.62,2638.62,0.220056,0.0125801,0.975406,0.972486,0.0755454,-0.220371,-0.0764598,0.997063,0.00439023,-184.879,-181.443,-133.744,189.437,177.605,133.636,4619.44,2650.14,5807.25,150.665,280.322,7.54451,453448,0,2.30E+09,203
2.93E+07,1796.07,1066.04,1122.91,0.461313,0.814353,0.661491,10037.4,8173.99,5407.02,0.47977,-0.433088,0.763057,0.80429,-0.130459,-0.579739,0.350625,0.891861,0.285738,-251.711,-244.822,-185.999,206.341,222.715,182.15,8262.74,6322.61,9033.06,-1252.44,404.964,-1320.93,792920,0,5.98E+09,204
1.06E+07,1562.18,2004.13,1118.17,0.5919,0.82026,0.497525,5690.68,4667.84,2322.36,-0.398336,0.893321,0.208102,0.916788,0.380643,0.12087,-0.0287629,-0.238932,0.97061,-182.454,-165.225,-130.002,182.924,178.689,110.391,4828.19,5350.19,2502.5,-380.089,-19.308,734.087,406496,0,2.18E+09,205
1.85E+07,2111.16,1436.64,1135.96,0.484114,0.871581,0.591897,7461.56,6503.35,3849.31,0.253921,0.561635,-0.787458,0.871012,0.221212,0.438637,-0.42055,0.797265,0.433021,-188.512,-217.603,-143.21,190.91,152.419,146.43,6095.73,5118.61,6599.88,1026.52,291.723,-1340.04,593376,0,3.80E+09,206
1.54E+07,1645.68,3252.19,1119.01,0.598473,0.731708,0.548753,7849.95,5743.87,3151.96,0.664046,0.345123,-0.663274,0.740195,-0.428747,0.517965,0.105615,0.834905,0.540166,-220.764,-221.88,-148.62,206.187,136.84,150.07,6643.65,4188,5914.14,254.117,-1075.48,-1651.02,552232,0,3.19E+09,207
1.34E+07,1823.54,1314.83,1146.27,0.600256,0.724585,0.551687,6774.55,4908.74,2708.09,0.977931,-0.207362,-0.0255268,0.0801433,0.259485,0.962416,0.192945,0.943222,-0.270377,-191.867,-186.289,-122.009,199.8,151.148,131.961,6611.18,3031.11,4749.08,-778.857,68.2262,571.098,432488,0,2.79E+09,208
2.58E+07,1912.33,1583.9,1185.66,0.430601,0.757523,0.751659,9498.53,7195.36,5408.46,0.626315,0.0682577,0.776576,0.771167,-0.200115,-0.604364,0.114152,0.977392,-0.177973,-241.384,-231.701,-177.106,230.268,200.825,164.874,8075.54,5499.07,8527.73,-100.905,1156.52,432.916,712456,0,5.38E+09,209
3.34E+07,1607.86,1580.42,1155.84,0.258466,0.88831,0.834768,9645.84,8568.5,7152.71,0.377201,0.759892,0.529418,0.337856,-0.645153,0.685296,0.862307,-0.0796272,-0.500086,-220.49,-232.202,-216.029,243.778,210.943,220.11,7669.04,9181.61,8516.39,406.012,825.667,377.037,816512,0,7.01E+09,210
2.38E+07,2513.74,2490.09,1152.3,0.816659,0.250311,0.732451,19301.2,4831.3,3538.69,0.905676,-0.299192,0.300392,0.423818,0.657933,-0.622497,-0.0113917,0.691092,0.722677,-286.034,-163.092,-147.429,325.58,159.882,175.544,16700,5509.22,5461.91,-3910.74,3947.28,-1946.05,782952,0,5.02E+09,211
2.19E+07,2372.74,1213.53,1161.38,0.332912,0.976083,0.683434,7253.08,7079.61,4838.45,0.546954,0.339368,0.765292,0.732039,0.249623,-0.633883,-0.406154,0.906928,-0.111898,-207.216,-174.012,-147.059,209.305,196.445,163.794,6761.8,5256.19,7153.14,857.737,-29.2433,272.495,630456,0,4.65E+09,212
2.80E+07,2886.95,1664.02,1130.15,0.601489,0.734766,0.542364,11143.2,8187.64,4440.68,0.693351,-0.24239,-0.67861,0.713645,0.361499,0.600024,-0.0998773,0.900314,-0.423626,-200.697,-216.514,-167.45,259.919,194.097,174.948,9571.1,5324.13,8876.28,-159.784,-1549.17,1915.23,778912,0,5.96E+09,213
2.38E+07,3060.05,1439.06,1163.3,0.504776,0.65167,0.759931,9907.06,6456.14,4906.22,0.93865,-0.344827,0.00542007,0.204115,0.56815,0.797209,0.277979,0.747195,-0.603678,-237.241,-158.087,-147.001,273.396,207.945,198.598,9376.86,6001.15,5891.4,-1438.89,277.648,692.664,682048,0,5.10E+09,214
1.16E+07,1266.08,1384.39,1165.47,0.48944,0.633083,0.806467,6054.18,3832.8,3091.02,0.838135,0.450418,0.307659,-0.518721,0.832601,0.194173,-0.168698,-0.322333,0.931473,-184.57,-138.658,-113.884,173.958,140.329,117.587,5372.14,4206.39,3399.46,798.26,689.365,530.542,440600,0,2.50E+09,215
2.16E+07,2439.95,3174.15,1155.92,0.519433,0.515119,0.932924,10040.8,5172.21,4825.28,0.889049,0.298027,-0.347522,0.274683,0.260031,0.925707,-0.366252,0.918457,-0.149318,-230.998,-172.139,-169.416,209.862,174.918,178.977,8973.86,5311.98,5752.46,1406.69,-1523.2,-456.665,642608,0,4.66E+09,216
3.13E+07,1502.87,1209.09,1213.86,0.458897,0.615497,0.879133,11394.5,7013.26,6165.58,0.682549,0.246965,-0.687848,-0.191793,0.968716,0.157493,0.705225,0.0244275,0.708563,-240.986,-224.221,-186.108,258.982,190.012,183.055,8632.76,7279.97,8660.57,723.919,-2480.51,-758.926,829344,0,6.79E+09,217
2.95E+07,1361.91,1784.06,1168.03,0.35415,0.923807,0.699118,9045.06,8355.89,5841.75,0.97129,0.223907,-0.080377,-0.0196097,0.41207,0.910941,-0.237087,0.883212,-0.40463,-245.507,-200.087,-183.375,233.445,227.021,184.288,8864.73,6429.25,7948.71,676.337,-294.991,886.086,784824,0,6.43E+09,218
2.86E+07,2472.73,1986.28,1203.21,0.51727,0.696694,0.692887,10885,7583.54,5254.53,-0.234408,0.406517,0.883061,0.948711,-0.102559,0.299047,0.212134,0.907869,-0.361626,-215.794,-184.797,-186.026,240.081,215.835,171.416,7660.14,6209.51,9853.46,-763.144,-504.731,1949.8,766256,0,6.27E+09,219
9.60E+06,2024.23,2001.69,1159.64,0.81416,0.539164,0.344682,8308.53,4479.66,1544.06,-0.0823699,-0.646569,0.758395,-0.934654,0.314228,0.166381,0.345886,0.695133,0.630201,-203.315,-198.867,-95.6726,205.734,172.833,112.258,4154.43,4661.82,5516,-501.907,-879.08,-3163.51,460240,0,2.11E+09,220
2.81E+07,1026.06,1118.16,1191.19,0.622708,0.686164,0.549857,11602.1,7960.93,4377.37,0.992579,0.107036,-0.057699,0.069412,-0.109146,0.991599,-0.0998396,0.988246,0.115766,-261.118,-218.615,-166.002,247.492,208.666,159.35,11512.5,4502.84,7925.02,740.419,-167.113,-432.465,753824,0,6.21E+09,221
1.38E+07,2527.72,2754.6,1199.73,0.646892,0.595723,0.592738,7853.45,4678.48,2773.11,0.956323,0.278596,0.0884922,0.0376499,-0.417604,0.907849,-0.289878,0.864865,0.409854,-211.669,-145.98,-140.091,194.733,176.295,123.26,7422.05,3499.71,4383.28,1323.58,495.06,-597.117,502840,0,3.06E+09,222
1.67E+07,1212.9,2568.8,1189.83,0.464224,0.634129,0.844902,7862.75,4986,4212.68,0.874533,0.360966,0.323877,-0.382149,0.924099,0.00195661,-0.298588,-0.12548,0.946097,-191.483,-155.243,-126.637,232.148,183.287,178.308,7117.22,5348.65,4595.56,879.15,1033.27,428.123,563856,0,3.72E+09,223
2.07E+07,1993.8,2416.61,1180.26,0.500555,0.8482,0.588829,8114.91,6883.07,4052.95,0.0690257,0.804006,-0.590602,0.995258,-0.0961719,-0.0146028,0.06854,0.586793,0.806831,-210.748,-217.15,-155.408,217.753,205.597,176.332,6875.64,6704.88,5470.41,-45.4598,-206.724,-1924.84,636696,0,4.64E+09,224
3.42E+07,3081.73,1074.44,1199.23,0.455863,0.854961,0.636447,11331.5,9688.02,6165.91,-0.324941,-0.0907516,0.94137,0.827624,0.4544,0.329484,-0.457659,0.886163,-0.072545,-237.467,-233.893,-186.901,246.393,238.341,180.998,9123.84,6935.69,11125.9,1476.9,-619.673,86.0174,854464,0,7.70E+09,225
2.16E+07,2687.37,3013.33,1201.64,0.543141,0.634489,0.720043,9275.66,5885.3,4237.67,0.894023,-0.265818,-0.360644,0.433821,0.714687,0.548655,0.111905,-0.646965,0.754264,-237.758,-194.683,-181.928,252.055,203.564,152.542,8574.5,5435.22,5388.9,-686.425,-1232.2,1129.03,618144,0,4.88E+09,226
4.47E+07,2890.13,2042.07,1231.29,0.558199,0.555871,0.794791,16061.7,8928.25,7096.1,0.878079,0.46763,0.101484,-0.0436786,-0.132869,0.990171,-0.476518,0.873881,0.0962436,-285.926,-227.779,-221.261,282.588,216.248,199.404,14012.3,9089.03,8984.75,3692.07,719.699,184.44,1.02E+06,0,1.01E+10,227
2.73E+07,2644.92,2215.2,1251.1,0.668179,0.69773,0.475572,11702.6,8165.26,3883.17,0.809824,0.098732,-0.578306,0.563573,0.142966,0.813601,-0.163006,0.984791,-0.0601344,-252.938,-208.399,-158.392,274.389,207.185,144.668,10371.3,4046.92,9332.79,970.221,-1698.6,51.6118,740120,0,6.22E+09,228
1.93E+07,2096.33,1142.75,1235.3,0.455663,0.757971,0.718149,7823.62,5930.08,4258.69,0.852988,0.0296087,0.52109,-0.246249,0.903114,0.351776,-0.460188,-0.428379,0.777636,-189.008,-160.643,-147.719,222.873,178.8,169.598,6953.84,5625.03,5433.52,-281.668,1439.77,585.996,606824,0,4.43E+09,229
3.08E+07,1437.08,2409.85,1267.67,0.525221,0.633351,0.74963,11672.3,7392.66,5541.75,0.808192,0.149527,-0.56962,0.237749,0.802069,0.54787,-0.538795,0.578211,-0.612676,-251.108,-207.282,-155.352,262.75,201.64,174.462,9650.69,6869.53,8086.48,1093.8,-2581.18,291.182,849112,0,7.08E+09,230
9.86E+06,1098.79,1545.68,1232.53,0.576772,0.482812,0.876589,6480.76,3128.99,2742.84,0.997453,-0.0650359,0.0292778,0.0267749,0.721923,0.691455,-0.0661057,-0.68891,0.721826,-195.363,-189.109,-128.655,183.449,111.964,125.492,6462.02,2959.9,2930.66,-235.016,116.308,185.64,412608,0,2.28E+09,231
3.80E+07,2111.49,2087.38,1254.19,0.642367,0.533814,0.669959,17198.2,9180.62,6150.64,0.936247,-0.24919,-0.247683,0.0419739,-0.62058,0.783019,0.348827,0.743495,0.570557,-296.116,-247.233,-205.831,288.363,206.626,186.151,15839.8,8003.55,8686.11,-2656.35,-2462.25,-790.494,1.11E+06,0,8.81E+09,232
2.29E+07,2886.94,2725.26,1235.99,0.57283,0.547786,0.779813,10495.4,5749.21,4483.31,0.791611,-0.532313,0.299992,0.599289,0.772155,-0.211255,-0.119186,0.347014,0.930256,-232.269,-164.815,-149.637,256.096,201.677,171.968,8705.39,6941.63,5080.86,-1947.6,1267.46,-1166.56,653552,0,5.33E+09,233
8.83E+06,1004.43,2591.82,1255.87,0.349849,0.756412,0.859519,4587.48,3470.03,2982.56,-0.0694755,0.953963,0.291765,0.97795,0.00738988,0.208709,-0.196944,-0.299832,0.933442,-166.415,-160.703,-146.178,165.15,143.098,131.018,3456.52,4443.14,3140.41,-102.847,66.9638,447.457,371072,0,2.07E+09,234
4.08E+07,3047.86,3185.56,1237.93,0.631794,0.596441,0.617337,15899.7,9483.22,5854.35,0.996448,0.0833989,0.0116737,-0.0814093,0.91852,0.386903,0.0215448,-0.386479,0.922046,-278.429,-257.352,-196.087,309.416,223.773,202.433,15852.5,8985.82,6398.94,563.441,2.54897,1299.4,968848,0,9.59E+09,235
9.11E+06,2695.91,2596.44,1272.49,0.717993,0.729029,0.386825,6136.4,4473.61,1730.51,0.785994,-0.410349,0.462414,-0.298406,0.403251,0.865068,0.541449,0.817925,-0.194502,-184.795,-152.514,-101.11,165.68,152.144,100.68,4696.67,2918.46,4725.39,-1751.13,893.231,120.881,405624,0,2.15E+09,236
1.95E+07,2349.75,1498.39,1251.92,0.286337,0.86731,0.822847,7004.53,6075.09,4998.87,0.0941889,0.98724,-0.128396,0.338244,0.0895639,0.936787,0.936333,-0.131664,-0.325492,-197.488,-174.909,-202.113,196.744,229.076,163.222,5139.8,6962.3,5976.4,219.103,316.759,-163.935,585144,0,4.63E+09,237
2.48E+07,2583.99,1737.28,1284.87,0.552168,0.564567,0.793231,11419.6,6447.14,5114.07,0.937958,0.131167,0.320984,-0.346383,0.396996,0.849949,0.0159445,0.908399,-0.4178,-253.12,-204.631,-187.328,268.004,211.905,149.608,10821.4,5432.66,6726.76,592.451,1505.94,715.291,765488,0,5.90E+09,238
1.59E+07,1332.54,2098.5,1260.67,0.449,0.77927,0.707072,6799.6,5298.73,3746.58,0.967948,0.22635,-0.108819,-0.218579,0.972628,0.0788582,0.12369,-0.0525451,0.990929,-178.239,-183.249,-152.265,216.964,161.595,132.727,6681.18,5371.34,3792.38,338.923,-348.333,43.8495,514272,0,3.81E+09,239
2.12E+07,2269.13,2341.17,1274.6,0.36464,0.79576,0.798432,7791.4,6200.08,4950.35,0.919,-0.393692,-0.0211058,-0.0175838,-0.0944082,0.995378,0.393865,0.914381,0.0936838,-204.159,-178.704,-151.955,201.807,177.193,170.766,7350.18,5401.83,6189.82,-1025.83,-76.9794,-93.8332,630872,0,5.09E+09,240
3.16E+07,1286.83,2873.89,1274.25,0.694128,0.585886,0.522068,14338,8400.46,4385.61,0.973068,0.230152,0.0130094,-0.0961541,0.353947,0.930309,-0.209508,0.906505,-0.366545,-276.698,-199.399,-161.798,278.771,246.985,168.806,13846.3,5415.77,7862.05,2092.24,-233.152,1351.81,843392,0,7.61E+09,241
1.85E+07,2625.7,1471.69,1263.65,0.615026,0.595449,0.646528,9630.09,5734.22,3707.34,0.996818,0.0105101,0.0790101,0.0320277,0.854906,-0.517794,-0.0729883,0.518677,0.851849,-168.663,-169.627,-131.149,239.373,197.913,178.061,9594.54,5189.37,4287.74,117.548,432.855,-892.313,557408,0,4.49E+09,242
2.75E+07,1881.98,3212.35,1268.85,0.518938,0.679291,0.708182,10574.9,7183.42,5087.16,0.906611,0.377423,-0.188702,-0.383712,0.923446,0.0034567,0.175561,0.0692734,0.982028,-259.469,-223.935,-172.57,234.694,190.094,172.993,9906.39,7656.46,5282.6,1134.98,-941.614,-384.146,757840,0,6.69E+09,243
2.51E+07,2129.98,2629.3,1259.6,0.652035,0.623092,0.558448,11448,7133.14,3983.49,0.97264,-0.158875,-0.169499,0.200464,0.205229,0.957964,0.11741,0.965733,-0.231463,-257.937,-229,-163.204,245.629,184.536,166.025,11171.7,4304.56,7088.36,-1023.89,-625.754,820.24,728584,0,6.13E+09,244
1.52E+07,2633.71,3298.77,1312.33,0.643479,0.52157,0.683553,8572.54,4471.18,3056.29,0.900198,-0.365103,-0.237367,0.196917,-0.144888,0.969655,0.388415,0.919624,0.0585332,-224.06,-184.751,-145.365,185.332,155.745,138.156,7581.28,3821.31,4697.41,-1853.36,-908.534,279.275,527712,0,3.72E+09,245
2.03E+07,1098.87,2306.32,1305.42,0.32567,0.92652,0.72781,7026.34,6510.05,4738.08,0.141147,0.478577,0.866626,0.920059,-0.386578,0.06363,0.365471,0.788366,-0.494884,-207.536,-216.042,-179.447,195.784,193.482,155.298,6283.65,5526.98,6463.83,-475.673,383.643,905.466,635536,0,5.00E+09,246
2.29E+07,2925.03,1259.38,1318.62,0.717084,0.553518,0.511123,12269.2,6791.23,3471.16,0.370249,-0.108949,0.922522,0.863488,-0.32579,-0.385031,0.342497,0.939144,-0.0265472,-261.699,-217.225,-154.21,250.259,191.647,145.334,7152.72,3927.98,11450.9,-1288.89,1901.26,-467.804,725056,0,5.66E+09,247
2.65E+07,1581.61,2713.72,1351.3,0.596931,0.842219,0.47858,10215.8,8603.93,4117.67,0.996639,0.0764085,-0.0295445,0.00784094,0.270016,0.962824,-0.0815455,0.959819,-0.26851,-216.225,-207.773,-158.823,260.707,235.051,166.162,10175.1,4480.36,8281.89,473.881,-145.692,1152.57,742192,0,6.57E+09,248
2.06E+07,2376.1,2870.31,1324.63,0.510595,0.636656,0.768712,8877.51,5651.92,4344.7,0.978833,0.187276,-0.0825412,-0.202985,0.83689,-0.508343,-0.0261225,0.514338,0.85719,-225.364,-191.587,-162.074,224.785,179.911,168.036,8741.52,5419.23,4713.39,608.853,-231.337,-626.195,646440,0,5.12E+09,249
1.78E+07,1788.15,2496.8,1328.2,0.388543,0.676196,0.904259,7535.62,5095.56,4607.71,0.849438,0.502331,0.161612,-0.48679,0.864169,-0.127468,-0.203691,0.0296048,0.978588,-178.663,-193.688,-156.73,204.421,145.846,192.84,6835.93,5710.85,4692.1,1044.11,432.213,183.957,593296,0,4.44E+09,250
8.48E+06,2217.84,1614.27,1373.29,0.758025,0.469007,0.515931,7109.84,3334.57,1720.41,0.688729,-0.0947979,0.718795,0.696879,0.360089,-0.620239,-0.200033,0.928089,0.314066,-161.974,-139.128,-109.76,211.782,144.507,94.1038,5060.77,1978.14,5125.91,53.1785,1970.38,-727.746,375720,0,2.13E+09,251
1.33E+07,1072.65,1990.64,1317.64,0.609264,0.674102,0.579639,7031.46,4739.92,2747.44,0.992439,-0.121823,-0.0149966,0.121625,0.992485,-0.0134698,0.0165249,0.011544,0.999797,-199.039,-162.513,-127.477,208.852,167.429,122.522,6996.39,4773.66,2748.77,-277.432,-67.0243,-18.8099,459536,0,3.35E+09,252
2.63E+07,2309.57,861.389,1344.4,0.530992,0.586803,0.799259,10829.3,6354.65,5079.01,0.868732,0.494481,0.0281518,-0.494141,0.869186,-0.0184493,-0.033592,0.00211655,0.999433,-234.3,-176.963,-161.522,243.85,199.506,182.299,9730.19,7448.74,5084,1922.26,152.26,59.5909,711784,0,6.66E+09,253
4.37E+07,2673.89,1127.39,1361.3,0.42035,0.890816,0.650695,12388.1,11035.5,7180.77,0.96446,-0.17896,-0.194398,0.0968826,-0.444968,0.89029,0.245828,0.877483,0.411816,-260.616,-259.281,-189.195,261.3,202.774,220.801,12060.7,8110.77,10432.9,-1064.97,-643.835,-1345.91,1.01E+06,0,1.11E+10,254
