Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,EigenVal1,EigenVal2,EigenVal3,EigenVec1X,EigenVec1Y,EigenVec1Z,EigenVec2X,EigenVec2Y,EigenVec2Z,EigenVec3X,EigenVec3Y,EigenVec3Z,ExtentMin1,ExtentMin2,ExtentMin3,ExtentMax1,ExtentMax2,ExtentMax3,BinMom2x,BinMom2y,BinMom2z,BinMomxy,BinMomxz,BinMomyz,VoxelFaceArea,BorderVoxelCount,GreyMass,index
348072,2794.56,2911.65,52.727,0.423501,0.737198,0.782014,516.051,380.432,297.503,0.409828,-0.199883,0.889993,0.866929,0.388794,-0.311888,-0.283683,0.899381,0.332623,-56.6419,-46.3831,-40.7885,53.6875,46.4453,40.632,396.537,318.77,478.679,10.0487,57.2914,-48.9345,39128,0,348072,1
230288,2560.86,3232.19,34.7108,0.374766,0.820018,0.762464,366.441,300.488,229.111,0.998315,0.0492962,0.0306117,-0.047987,0.997959,-0.042123,-0.0326258,0.0405831,0.998643,-40.5266,-38.2759,-33.4981,42.3722,37.2734,34.1991,366.143,300.531,229.367,3.34024,4.34109,-2.79324,27400,0,460576,2
184,1252.35,1525.83,9.30435,0.815233,0.548233,0.337022,5.19317,2.84707,0.959525,-0.55827,0.312537,0.768541,0.0437021,0.936125,-0.348941,0.828508,0.161217,0.536269,-5.03262,-4.05431,-2.86649,5.06185,4.26032,2.76998,2.28261,3.02717,3.68998,-0.661465,-1.84524,0.40034,248,0,552,3
720,2057.44,1735.93,11.7778,0.764051,0.535081,0.44096,12.537,6.7083,2.95809,0.963572,-0.00969176,0.267272,-0.0994033,0.914775,0.391542,-0.248289,-0.403846,0.880489,-6.74119,-5.93372,-4.49117,8.44469,5.93254,4.59261,11.8889,6.09722,4.21728,-0.430468,2.32095,1.31841,616,0,2880,4
3.65E+06,2557.5,1923.12,102.323,0.363889,0.869119,0.731903,2364.99,2055.46,1504.4,0.918234,-0.328122,-0.221773,0.395244,0.79469,0.460706,0.0250727,-0.51069,0.859399,-127.457,-108.82,-88.7228,111.844,134.84,90.2599,2316.1,1945.07,1663.69,-86.2041,-74.9072,264.378,215088,0,1.83E+07,5
688,2107.81,2310.21,15.5116,0.962379,0.077421,0.48593,57.9548,4.48692,2.18033,0.611043,0.318196,0.724829,-0.660616,0.709462,0.245461,0.436134,0.628821,-0.643717,-10.7002,-5.55976,-4.33719,16.669,5.74024,4.04039,24.0116,8.98837,31.622,9.76321,24.3286,13.2653,768,0,4128,6
16,1618,3403,8,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,-2,-1,-1,2,1,1,0,1,0,0,0,0,40,0,112,7
207328,1139.66,1742.73,42.0015,0.511532,0.594755,0.821294,414.415,246.476,202.429,0.921119,0.365575,-0.133769,-0.385947,0.902492,-0.19119,0.0508308,0.227737,0.972395,-47.2948,-34.8941,-32.2182,56.6768,41.0583,36.595,388.852,266.635,207.832,56.0419,-22.8702,-17.9668,27440,0,1.66E+06,8
1.84E+06,2668.85,983.487,104.094,0.56239,0.774955,0.564691,1745.71,1352.84,763.938,0.995306,0.0770508,0.0585649,-0.0749351,0.230572,0.970166,-0.0612486,0.97,-0.235263,-94.4771,-96.1476,-87.8763,97.4441,85.7952,67.1591,1739.82,801.075,1321.6,65.1157,14.4141,136.164,133312,0,1.66E+07,9
365016,1112.61,1437.96,50.7713,0.614062,0.412617,0.935341,735.907,303.648,284.015,0.971754,0.235917,-0.006059,-0.00949544,0.06474,0.997857,-0.235803,0.969614,-0.0651515,-61.3148,-40.0335,-38.7075,58.1755,39.8787,40.7807,710.742,309.248,303.581,103.586,-2.84671,0.622406,39072,0,3.65E+06,10
654744,1359.62,2746.02,68.4268,0.258924,0.814792,0.909528,695.582,566.755,515.479,0.586118,0.759398,0.282454,-0.173684,-0.222747,0.95928,0.791391,-0.611309,0.00133977,-63.638,-58.6697,-52.6256,57.8992,52.3845,54.1232,578.898,621.886,577.033,82.147,21.2733,27.6749,57504,0,7.20E+06,11
3.38E+06,2647.05,1254.66,130.639,0.457747,0.843304,0.643011,2335.85,1969.83,1266.62,0.762067,0.337101,0.552826,-0.642905,0.292421,0.707929,-0.0769854,0.894904,-0.439568,-114.713,-108.26,-80.1511,114.708,107.225,90.7039,2178.23,1448.26,1945.82,142.475,130.404,344.832,196976,0,4.06E+07,12
1.52E+06,3245.29,1990.25,98.9856,0.580469,0.832123,0.504169,1496.61,1245.36,627.873,0.131375,-0.108793,0.985345,0.815746,0.57665,-0.0450945,-0.563293,0.809715,0.164505,-87.4567,-82.7313,-63.3191,90.4886,96.0549,58.1236,1053.77,843.487,1472.59,278.051,89.7432,-109.184,112040,0,1.97E+07,13
392,2802.04,781.306,20.4082,0.693873,0.551909,0.554669,7.64761,4.22079,2.34114,0.233391,-0.557589,0.796632,0.903112,0.427979,0.0349694,-0.36044,0.711286,0.603452,-6.49004,-4.43653,-4.08844,6.16211,4.92824,3.89139,4.16327,4.3353,5.71097,0.0359136,1.04599,-2.32899,408,0,5488,14
1.36E+06,1643.26,1363.25,77.0996,0.594164,0.47517,0.854085,1677.98,797.328,680.986,0.990929,0.129076,0.037417,-0.0518845,0.110611,0.992509,-0.12397,0.985446,-0.116305,-91.5524,-62.9601,-59.084,87.6334,81.8984,65.3206,1660.29,699.02,796.987,126.853,30.9752,17.5874,99120,0,2.04E+07,15
416720,993.075,1413.75,67.454,0.695996,0.363168,0.837089,995.207,361.428,302.547,0.681805,0.682378,0.263633,-0.652364,0.404095,0.641193,0.331003,-0.609153,0.720673,-72.2038,-43.213,-40.4433,61.0395,49.1466,51.8623,649.594,634.692,374.896,306.737,99.8737,139.864,51280,0,6.67E+06,16
2256,1272.54,1619.75,23.8227,0.871458,0.248706,0.516844,44.1335,10.9763,5.67302,-0.374025,0.809489,-0.452585,0.452011,0.585233,0.673193,0.80981,0.0472177,-0.584789,-12.9842,-8.26318,-6.03176,22.5059,8.12913,6.04989,12.137,32.6915,15.9544,-10.2418,8.12424,-12.0011,1536,0,38352,17
3.53E+06,2726.1,1838.37,109.428,0.586937,0.553729,0.745965,2958.81,1638.38,1222.17,0.908192,0.321427,0.268089,-0.0930293,-0.469475,0.878031,-0.408084,0.822361,0.396472,-121.005,-96.2049,-82.8725,118.955,100.507,80.9021,2658.18,1493.33,1667.86,525.132,388.833,-21.9182,188352,0,6.35E+07,18
449336,1163.49,700.242,67.6335,0.645612,0.611455,0.579582,775.469,474.164,274.817,0.812277,0.254834,0.524658,-0.283201,-0.614052,0.736707,-0.509905,0.746994,0.426612,-63.9961,-52.4663,-35.5239,59.323,52.0517,44.2981,621.132,382.495,520.822,138.299,171.77,-23.2428,47656,0,8.54E+06,19
2.84E+07,1127.57,1603.19,193.971,0.532267,0.603605,0.774899,11119.6,6711.81,5200.98,0.956854,0.2685,-0.11108,0.0195425,0.321951,0.946554,-0.289912,0.907885,-0.302813,-245.807,-199.349,-178.861,231.205,251.907,185.187,10620.4,5784.26,6627.66,1530.08,-601.122,283.898,804832,0,5.69E+08,20
1.52E+07,1206.53,1108.94,183.253,0.356894,0.757872,0.848568,6264.11,4747.39,4028.49,0.981574,0.00891632,0.190877,-0.178629,-0.311931,0.933162,-0.0678606,0.950063,0.30459,-191.989,-159.799,-151.108,179.115,169.222,159.066,6205.42,4098.61,4735.96,59.6236,299.03,-205.456,552584,0,3.20E+08,21
8,2846,2806,20,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,176,22
8,2842,2810,22,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,184,23
648960,1546.24,1474.64,70.8058,0.648646,0.623461,0.563555,1053.5,656.816,370.152,0.839483,0.543189,0.014608,-0.479183,0.752706,-0.451461,-0.256224,0.371994,0.892171,-99.8168,-73.5721,-45.1586,81.5064,56.7423,50.1702,917.553,734.191,428.725,208.21,70.3949,-91.9912,72024,0,1.56E+07,24
264064,743.425,1654.18,61.2776,0.685155,0.498131,0.632052,649.457,323.515,204.478,0.85949,0.445882,0.249932,-0.481361,0.870531,0.102313,-0.171954,-0.208244,0.962843,-57.8614,-41.0989,-34.2791,70.4306,51.2313,35.8309,560.776,383.154,233.521,120.649,89.7253,60.1907,36960,0,6.60E+06,25
384768,2772.04,778.589,77.7716,0.41757,0.795613,0.732051,565.048,449.56,329.101,-0.292925,0.775179,-0.559726,0.902384,0.417651,0.106165,-0.316066,0.473989,0.821849,-71.7829,-64.9342,-47.7317,53.6031,48.6114,41.5676,447.436,491.894,404.379,-8.17768,50.2255,-97.0334,45064,0,1.00E+07,26
248,1364.45,2995.87,29.4194,0.666087,0.457232,0.730293,6.04875,2.76568,2.01975,-0.311045,-0.552463,0.773327,0.921065,-0.375817,0.101985,0.234287,0.744007,0.62575,-5.30216,-4.20306,-3.38591,5.7164,4.07496,3.3102,3.04234,3.35484,4.437,0.434124,-0.899031,-1.74993,296,0,6696,27
4.30E+06,2519.31,1745.43,133.427,0.397043,0.917306,0.657312,2588.37,2374.33,1560.68,0.608711,-0.101099,0.786924,-0.749886,-0.397244,0.529026,-0.259117,0.912127,0.317619,-115.314,-110.488,-97.0385,154.689,116.02,92.1029,2399.01,1699.58,2424.79,179.133,169.492,-252.752,225168,0,1.20E+08,28
40,2763.6,720,30.8,1.00002,0.367027,-4.99E-05,2.01903,0.741039,-3.69E-05,0.910286,-0.00344643,-0.413966,0.413952,-0.00418189,0.910289,0.00486841,0.999985,0.00238006,-2.95331,-2.39059,-1.00969,3.51577,2.25789,1.00978,1.8,0,0.960034,-0.00761719,-0.481584,5.95E-05,80,0,1160,29
6.68E+06,3240.1,1678.26,192.702,0.428312,0.595675,0.959731,4107.62,2446.81,2348.28,0.953396,0.263398,0.147169,-0.0129231,-0.451664,0.892094,-0.301446,0.852421,0.427211,-139.831,-191.209,-137.056,159.828,109.294,131.815,3947.47,2490.44,2464.8,442.385,245.717,28.4985,329416,0,2.01E+08,30
1.50E+07,1748.73,2716.37,182.056,0.285459,0.790568,0.903832,5845.05,4620.91,4176.53,0.904124,0.412814,-0.110205,-0.274803,0.759323,0.589841,0.327176,-0.503005,0.799964,-176.216,-162.02,-144.97,185.676,198.305,203.36,5574,4717.09,4351.4,530.024,-238.28,123.123,565304,0,4.66E+08,31
3.02E+06,2106.1,2676.93,114.109,0.542016,0.572375,0.800147,2576.48,1474.71,1179.99,0.931439,0.361706,0.0398802,-0.308548,0.843108,-0.440416,-0.192925,0.397916,0.896908,-113.27,-91.1849,-79.6087,121.118,101.85,78.2744,2419.61,1572.19,1239.38,393.819,91.9243,-89.2928,169344,0,9.68E+07,32
3.36E+06,1083.39,1367.05,145.505,0.506216,0.65821,0.750192,2551.67,1679.54,1259.97,0.80971,0.354579,0.467593,-0.545761,0.162163,0.8221,-0.215673,0.920856,-0.324821,-125.668,-110.64,-81.7353,115.939,99.402,81.8444,2231.82,1433.41,1825.96,333.723,300.812,270.096,177680,0,1.11E+08,33
599552,3138.75,1573.84,87.9965,0.451351,0.723764,0.75805,751.791,544.119,412.469,0.925839,0.0865338,0.367878,-0.356001,-0.126982,0.925818,-0.126828,0.988123,0.0867589,-60.8445,-55.015,-45.1133,63.042,54.3169,48.8345,720.013,417.133,571.233,33.1365,72.1807,-4.67514,54024,0,2.04E+07,34
8,1228,1784,34,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,280,35
4648,841.053,1833.32,44.148,0.644186,0.570473,0.623717,36.7123,20.9434,13.0627,0.714277,0.0249463,0.699418,-0.0290793,0.999559,-0.00595439,-0.699259,-0.0160855,0.714688,-13.2186,-10.4145,-8.89467,14.3277,11.7049,8.77068,25.1352,20.9512,24.6321,0.192375,11.8162,0.365766,2128,0,167328,36
80,2369.6,2584.8,36,0.959038,0.0843919,0.48538,9.10824,0.768662,0.373093,0.623887,0.711881,0.322477,-0.440865,-0.0201219,0.897348,0.645293,-0.702012,0.301289,-5.88431,-2.12242,-1.96003,5.4202,2.59425,1.93314,3.85,4.8,1.6,3.88308,1.60093,1.99814,168,0,2960,37
4.49E+06,1329.36,763.794,140.946,0.572985,0.685006,0.623375,3258.88,2232.35,1391.59,0.969374,0.242407,0.0393997,-0.0442532,0.0146076,0.998914,-0.241568,0.970065,-0.0248875,-132.734,-106.979,-112.984,125.45,149.66,93.4211,3147.91,1501.5,2233.43,438.238,34.1517,30.1022,231672,0,1.71E+08,38
2.39E+07,2703.4,3244.13,216.101,0.392028,0.72839,0.834679,8469.18,6168.87,5149.03,0.91711,0.170155,0.360495,-0.35201,-0.0787189,0.93268,-0.187078,0.982268,0.0122977,-209.335,-189.967,-190.042,207.728,219.632,172.437,8067.95,5251.47,6467.66,546.372,762.859,128.781,708264,0,9.33E+08,39
8440,2680.21,2576.41,51.2682,0.768678,0.345711,0.669119,76.8907,26.582,17.7865,0.388236,0.902528,0.186325,-0.544824,0.061717,0.836276,0.743263,-0.426186,0.51568,-17.025,-12.8836,-10.0999,21.1545,12.0438,10.6931,29.3059,65.9637,25.9896,20.414,0.268042,10.3931,3344,0,337600,40
994688,1606.02,2477.34,114.492,0.37374,0.823344,0.76063,1016.72,837.114,636.734,0.454323,0.744716,0.488865,-0.0166004,-0.541598,0.840474,0.890682,-0.389962,-0.233698,-95.118,-68.9657,-63.1346,68.9419,61.4975,55.7529,715.223,906.255,869.096,130.368,81.6012,47.1286,82408,0,4.08E+07,41
324848,3055.32,3203.37,84.0695,0.719546,0.460806,0.608617,821.923,378.747,230.512,0.968863,-0.167012,0.182786,0.000153716,0.738649,0.67409,-0.247596,-0.653073,0.715675,-94.1423,-42.5786,-36.5557,67.0377,55.8753,39.8839,785.667,327.885,317.629,-95.6806,104.751,55.7543,46816,0,1.36E+07,42
40,2347.2,672.4,43.2,0.743388,0.602616,0.42583,1.53289,0.923743,0.393358,0.767746,0.442933,0.463008,-0.590541,0.208718,0.77955,-0.24865,0.871922,-0.421813,-2.65405,-2.49141,-1.88517,2.69332,2.24877,1.85867,1.25,0.640027,0.959961,0.322135,0.160906,0.319994,80,0,1720,43
1.83E+07,2737.3,1647.35,219.052,0.471997,0.678413,0.778291,7589.34,5148.71,4007.2,0.927374,0.242732,0.284707,-0.292335,-0.00478692,0.956304,-0.233489,0.970082,-0.0665199,-199.886,-168.029,-175.69,197.232,199.111,153.773,7185.48,4218.28,5341.49,807.952,626.67,242.328,567960,0,8.04E+08,44
4.71E+06,2948.46,3121.95,154.312,0.530834,0.671203,0.698993,3238.39,2173.61,1519.34,0.932325,0.360658,-0.0263713,0.0888399,-0.157746,0.983475,-0.350538,0.919262,0.179111,-124.632,-113.799,-105.86,133.849,134.307,90.8166,3018.75,1759.23,2153.37,568.861,14.8996,-117.853,233064,0,2.12E+08,45
244136,2448.94,1046.67,100.005,0.620887,0.524855,0.722319,547.925,287.581,207.725,0.559582,0.244554,0.791872,0.635986,0.48593,-0.599494,-0.531403,0.839086,0.116385,-67.4649,-40.9889,-34.9795,48.1224,40.7165,33.8306,346.553,246.928,449.751,71.2348,120.302,42.6187,32080,0,1.12E+07,46
512,3431.91,1632.25,48,0.841656,0.332924,0.475617,13.4114,4.46497,2.12362,-0.0622318,0.982611,-0.174938,0.899684,0.131111,0.416387,-0.432083,0.131476,0.892199,-7.49703,-5.37994,-4.24784,8.95928,5.48308,3.57519,4.0625,13.0625,2.875,-0.414062,1,-1.8125,504,0,24064,47
811272,1713.89,2036.96,160.288,0.783427,0.392004,0.552478,2051.47,804.182,444.293,0.378408,-0.179642,0.90804,0.894219,0.324368,-0.308477,-0.239124,0.928716,0.283383,-130.43,-76.5529,-56.0133,93.6247,102.297,65.1423,962.206,534.024,1803.71,-4.86421,452.966,-298.176,97648,0,3.89E+07,48
480,3421.07,2144.5,48.2667,0.878728,0.440642,0.275217,12.7059,5.59876,1.54087,0.799051,0.584687,-0.140209,-0.503923,0.778435,0.3743,0.327992,-0.22843,0.916647,-9.52073,-5.82171,-3.77023,7.30621,6.46769,3.66518,9.7,7.81667,2.32887,3.62445,-2.01625,0.267049,504,0,23520,49
321464,933.788,2676.5,119.339,0.804576,0.548991,0.355969,1070.77,587.844,209.254,0.188885,0.384822,0.903457,0.932227,-0.359452,-0.0417935,0.308666,0.850121,-0.426637,-90.106,-50.0928,-46.1328,65.2937,71.7381,36.9367,569.003,385.75,913.115,-64.2407,132.267,305.211,51104,0,1.61E+07,50
172824,1296.27,2674.47,80.2606,0.525135,0.613282,0.774301,395.675,242.66,187.892,0.930251,-0.10134,0.352653,-0.356678,-0.475295,0.804286,-0.0861074,0.873971,0.47829,-46.207,-35.9395,-33.6209,47.3067,52.4504,46.7965,374.668,202.399,249.161,-10.3034,52.4528,-28.3621,26704,0,8.81E+06,51
16,2654,3152,47,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,-2,-1,-1,2,1,1,0,0,1,0,0,0,40,0,832,52
2.07E+06,2948.43,3267.1,130.795,0.411587,0.620571,0.948179,1821.17,1130.17,1071.6,0.702176,-0.0667533,0.708867,-0.35759,0.827862,0.432173,0.615693,0.556945,-0.557435,-106.448,-79.0717,-94.2261,108.765,82.7509,77.2105,1448.67,1115.08,1459.2,-52.4721,364.048,-14.5153,131976,0,1.09E+08,53
495208,1394.98,895.608,109.541,0.321521,0.947477,0.716091,570.103,540.159,386.803,0.0672282,0.253512,0.964993,0.831517,0.520292,-0.194614,-0.551416,0.815492,-0.175821,-63.0788,-55.5507,-46.6475,53.7041,54.3355,54.7645,493.665,440.098,563.302,69.4709,-12.9254,29.3136,48528,0,2.67E+07,54
72,1835.78,1388.22,48.4444,0.82789,0.218944,0.786093,3.52238,0.771203,0.606238,-0.684322,0.708957,0.170535,0.712294,0.699975,-0.0516834,0.156011,-0.0861028,0.983995,-4.1719,-2.39888,-1.86777,3.74229,2.4503,2.58445,2.05556,2.15278,0.691488,-1.33253,-0.346392,0.346602,136,0,3960,55
189776,2757.43,2439.83,112.009,0.368702,0.721871,0.87453,455.216,328.607,287.377,-0.343643,0.104939,0.933219,-0.168908,0.970624,-0.171343,0.923785,0.216509,0.315823,-62.1338,-54.3401,-40.2914,42.3551,42.7071,48.8006,308.374,328.069,434.758,-12.8121,-52.6319,9.57962,33752,0,1.06E+07,56
3.15E+07,1194.02,2771.99,246.524,0.588541,0.568797,0.723384,12579.9,7155.39,5176.1,0.897884,0.241809,0.367876,-0.381683,0.0111924,0.924226,-0.219369,0.970259,-0.102344,-283.815,-207.489,-181.531,248.298,213.501,172.484,11433.3,5609.26,7868.77,1599.02,1747.32,679.081,831432,0,1.80E+09,57
120,2524.27,1196.8,51.6,0.58088,0.70121,0.59771,2.64536,1.85495,1.10872,0.310544,0.500362,0.808208,0.903924,0.1076,-0.413937,-0.294081,0.859104,-0.418875,-3.77696,-3.3005,-2.65693,4.07841,3.35827,2.77948,1.86667,1.50208,2.24028,0.311372,0.106485,0.588168,176,0,6960,58
558080,915.72,1472.41,94.7007,0.527685,0.657491,0.71836,798.081,524.731,376.946,0.992787,0.00675844,0.119704,-0.0905436,0.696726,0.711601,0.0785918,0.717306,-0.692312,-66.8085,-54.9361,-47.2747,62.9836,58.084,48.5321,793.239,448.704,457.815,-6.49722,40.5262,73.6113,54280,0,3.29E+07,59
56,2125.71,1756.57,52.2857,0.816997,0.536716,0.340967,2.47582,1.32881,0.453081,0.580917,0.418579,-0.698088,0.812841,-0.343338,0.47054,0.0427221,0.840779,0.539689,-3.4318,-2.33383,-1.70787,3.35954,2.91961,2.05914,1.71429,0.910714,1.63271,0.247449,-0.485339,-0.732532,112,0,3360,60
503896,1161.2,1794.9,100.941,0.345006,0.900717,0.727191,593.712,534.767,388.878,-0.0411674,-0.225719,0.973322,0.987386,-0.158253,0.00506242,0.152889,0.961253,0.229387,-51.9718,-51.0581,-46.5951,69.0759,52.2935,48.6887,531.457,402.968,582.933,-20.8928,-7.47831,-45.1185,49096,0,3.07E+07,61
613648,2107.65,924.116,103.154,0.524405,0.913101,0.520857,771.246,704.225,366.8,0.741116,0.0267823,0.670843,0.294142,0.88525,-0.360297,0.603513,-0.464345,-0.648195,-65.1381,-68.6839,-46.2771,76.3115,60.7978,45.4954,618.137,631.519,592.615,95.8894,165.319,-100.356,61448,0,3.80E+07,62
360,1627.38,1583.73,56.2667,0.688817,0.417261,0.745774,7.66492,3.19827,2.38519,-0.397407,0.643427,-0.65427,-0.53458,0.41718,0.734973,0.74585,0.641843,0.178174,-6.88678,-4.7908,-3.752,5.79757,4.19093,4.36313,3.45139,4.7125,5.08449,-1.53137,1.05333,-1.97333,400,0,22680,63
1.65E+07,1884.23,2183.45,221.419,0.526842,0.650168,0.727747,7635.66,4964.46,3612.87,0.979443,0.173333,0.103181,-0.141797,0.227797,0.963329,-0.143472,0.958157,-0.247693,-192.171,-163.128,-164.852,213.05,162.94,137.933,7499.14,3803.87,4909.98,639.289,221.92,368.544,557208,0,1.06E+09,64
3.79E+06,2646.15,2924.07,148.28,0.532626,0.512907,0.911225,3245.2,1664.49,1516.72,0.978192,-0.104478,0.179511,-0.174336,0.0567932,0.983047,0.112901,0.992904,-0.0373406,-200.986,-98.3105,-94.3809,120.41,103.273,95.7251,3175.13,1536.07,1715.22,-178.112,278.19,-24.1676,223960,0,2.47E+08,65
3.29E+07,1576.08,1214.08,254.492,0.544985,0.55464,0.82038,12714.1,7051.72,5785.09,0.915932,0.312077,0.252342,-0.232902,-0.0987328,0.967475,-0.326841,0.944913,0.0177493,-259.883,-185.506,-201.676,270.566,222.12,190.522,11666.7,6472.26,7411.88,2009.71,1316.07,424.666,898056,0,2.17E+09,66
40,1603.6,1564.8,54.8,0.728649,0.562206,0.482654,1.44392,0.81178,0.391809,0.541223,0.620693,0.567289,-0.00293601,-0.67324,0.739419,0.840874,-0.401856,-0.362551,-2.81636,-2.40056,-1.73383,2.64205,2.42475,1.94791,0.7,0.9875,0.96001,0.354268,0.32212,0.161397,80,0,2680,67
1.81E+06,2572.46,3050.43,138.697,0.340538,0.915368,0.720434,1424.17,1303.64,939.184,-0.580226,0.196686,0.790349,0.814299,0.159086,0.558219,-0.0159396,0.967474,-0.252468,-91.3922,-82.8979,-77.9186,114.923,102.129,78.7205,1344.12,967.17,1355.7,-8.13492,-56.7395,107.756,125240,0,1.23E+08,68
48,2431.33,1996.67,57,0.737281,0.739172,0.355424,1.35289,1.00002,0.35543,0.558577,0.82945,0.00184271,-0.0053173,0.00135926,0.999985,0.829435,-0.558579,0.00516969,-2.2995,-2.00444,-1.73865,2.48024,2.00617,1.93056,0.666667,1.04167,1,0.462131,-0.00240072,0.00240072,88,0,3312,69
144360,1594,2350.56,93.871,0.352537,0.705107,0.918247,278.757,196.554,180.485,0.160644,-0.076004,0.984082,0.361139,0.93242,0.0130606,0.918571,-0.353293,-0.177236,-40.0676,-33.507,-31.4966,35.7436,32.54,31.5553,185.117,195.023,275.656,4.21102,15.6114,-7.15457,20664,0,1.01E+07,70
392,2311.96,758.653,62.898,0.712084,0.71518,0.402578,6.8045,4.86644,1.95912,0.0325914,0.686163,0.726717,-0.00226218,0.727152,-0.686473,0.999466,-0.0207292,-0.0252512,-6.37855,-5.14011,-3.06443,5.63328,5.423,3.1264,1.96429,5.77776,5.88802,0.103577,0.119274,0.964891,416,0,27832,71
906544,2511.79,1609.19,121,0.470786,0.943428,0.560948,940.215,887.024,497.575,-0.271258,-0.17881,0.945752,0.841702,0.432533,0.323192,-0.466858,0.88371,0.0331768,-68.1597,-77.1299,-55.3404,82.0928,62.0292,56.3089,806.055,584.587,934.171,163.254,-7.6134,-20.4131,73712,0,6.53E+07,72
520248,2199.12,2500.25,111.828,0.246018,0.880334,0.856473,578.727,509.473,436.35,0.322595,0.14475,0.935404,0.895627,-0.366414,-0.252176,0.306242,0.919124,-0.247845,-58.0675,-53.5068,-52.1458,53.404,51.975,54.1794,509.822,449.15,565.577,-17.3484,26.448,26.0345,48592,0,3.80E+07,73
88,1375.09,3022.18,58.9091,0.589539,0.537946,0.763016,2.06032,1.10834,0.845681,-0.154689,0.974842,0.160479,0.750599,0.0103453,0.660677,0.642395,0.222655,-0.733316,-3.41351,-2.44205,-2.54129,3.1162,2.42188,2.65544,1.02273,2,0.99161,-0.181125,0.100101,0.191815,128,0,6512,74
8.50E+06,1573.86,3154.31,234.903,0.50315,0.64966,0.764785,4907.5,3188.21,2438.29,0.94929,0.249102,0.191826,-0.216055,0.0736069,0.973603,-0.228406,0.965676,-0.123694,-185.673,-166.212,-104.518,168.844,148.811,153.915,4698.43,2595.57,3240,571.967,291.895,171.731,393400,0,6.38E+08,75
152,1319.58,1474.84,64.6316,0.679008,0.473152,0.678413,4.25508,2.0133,1.36585,0.010521,-0.597909,0.801495,-0.5319,0.675388,0.510816,0.846742,0.431689,0.310922,-4.99286,-3.46612,-2.89691,4.20774,3.32086,3.1119,1.54934,2.69408,3.39081,-0.250753,-0.151566,-1.16121,224,0,11552,76
2.36E+06,2905.44,1822.48,177.665,0.578823,0.655722,0.642311,2414.7,1583.37,1017.02,-0.600682,-0.317519,0.733732,0.778954,-0.439103,0.447683,0.180036,0.840458,0.511094,-99.3485,-117.378,-81.5789,162.989,123.502,79.5722,1864.97,1267.13,1882.99,72.8613,-418.513,-436.957,185256,0,1.82E+08,77
4.70E+06,1457.84,2689.46,175.512,0.386467,0.670768,0.914674,2988.14,2004.35,1833.33,0.764941,0.372592,0.525396,-0.62189,0.214875,0.753048,-0.167685,0.902776,-0.396078,-140.581,-103.458,-122.777,123.569,107.095,119.66,2575.19,2001.54,2249.09,306.281,384.025,253.739,238928,0,3.66E+08,78
132968,1135.11,1868.81,100.763,0.643313,0.535937,0.66554,378.218,202.701,134.906,0.864553,0.214825,0.454311,-0.12467,0.96745,-0.22022,-0.486832,0.133753,0.863195,-54.0809,-33.7044,-29.6615,48.8215,38.2987,31.3226,317.824,209.588,188.413,37.0129,97.4286,9.3027,23056,0,1.05E+07,79
1.23E+06,2652.55,2581.14,141.143,0.38683,0.755333,0.811787,1169.76,883.56,717.263,0.871626,0.0862042,0.482531,-0.489426,0.0988189,0.866428,-0.0270065,0.991365,-0.128324,-79.2031,-72.9305,-74.2808,85.9583,67.769,61.6721,1100.88,722.249,947.459,25.9569,119.796,33.0605,91824,0,9.85E+07,80
631320,2092.37,2796.81,112.9,0.746685,0.311726,0.812621,1381.78,430.737,350.025,0.989057,0.13019,0.0693994,-0.0714806,0.0113756,0.997377,-0.129059,0.991424,-0.0205572,-100.106,-48.8003,-43.1462,85.0788,45.1179,39.9456,1359.74,367.524,435.283,132.789,65.0655,10.2378,64056,0,5.11E+07,81
1.13E+06,2154.64,2314.18,171.129,0.628719,0.561615,0.661095,1482.25,832.453,550.331,0.574509,-0.200317,0.793607,0.816086,0.21457,-0.536622,-0.0627898,0.955946,0.286748,-103.926,-69.8862,-55.0296,106.824,65.1189,56.8266,1045.81,600.714,1218.5,-57.8468,301.344,-180.634,94608,0,9.23E+07,82
2.47E+06,2450.96,1499.13,179.056,0.565532,0.684611,0.63462,2237.36,1531.72,972.062,0.838654,0.244929,0.486487,-0.237759,-0.638966,0.731569,-0.490031,0.7292,0.477637,-104.088,-105.65,-86.8859,102.828,94.6726,82.2567,1893.63,1276.46,1571.05,344.93,418.889,-110.845,159104,0,2.05E+08,83
3.46E+06,2826.52,2960.21,212.979,0.512732,0.559479,0.870932,3281,1835.65,1598.73,0.451596,0.64344,0.618098,-0.530253,-0.363595,0.765918,0.71756,-0.673634,0.176988,-184.938,-147.331,-119.426,121.494,95.1364,87.5973,2008.42,2326.53,2380.42,534.505,373.352,603.076,237600,0,2.91E+08,84
