Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,EigenVal1,EigenVal2,EigenVal3,EigenVec1X,EigenVec1Y,EigenVec1Z,EigenVec2X,EigenVec2Y,EigenVec2Z,EigenVec3X,EigenVec3Y,EigenVec3Z,ExtentMin1,ExtentMin2,ExtentMin3,ExtentMax1,ExtentMax2,ExtentMax3,BinMom2x,BinMom2y,BinMom2z,BinMomxy,BinMomxz,BinMomyz,VoxelFaceArea,BorderVoxelCount,GreyMass,index
3.85E+07,1450.78,1623.49,230.689,0.736204,0.643559,0.409902,17641,11353,4653.63,0.0573955,0.917842,-0.392774,0.907275,0.116219,0.404161,-0.416604,0.379551,0.826065,-355.34,-245.675,-147.177,284.917,246.675,186.784,10211,15685.1,7751.53,1390.57,2163.79,-4367.33,1.07E+06,0,3.85E+07,1
1.19E+08,1281.86,2432.82,361.503,0.313225,0.926885,0.740949,23492.4,21774.7,16134,-0.0933348,0.843415,0.529093,-0.156842,-0.537233,0.828723,0.983204,-0.00563518,0.182425,-305.267,-317.141,-323.065,346.148,415.806,316.01,16336.8,22996.4,22067.9,-103.96,-1096.55,772.286,2.18E+06,0,2.39E+08,2
1.80E+07,2149.62,2230.05,239.867,0.685352,0.724867,0.434077,9158.62,6638.78,2881.74,0.546267,-0.31164,0.777479,0.830628,0.0819365,-0.550767,0.107937,0.946661,0.303616,-228.973,-176.615,-141.774,194.897,182.045,130.834,7346.94,3516.57,7815.62,-812.869,947.079,-1690.4,563544,0,5.41E+07,3
9.54E+06,1126.24,1862.02,154.955,0.615505,0.424493,0.905775,6554.55,2782.36,2520.2,0.739115,-0.363293,0.567209,-0.593261,0.0476753,0.803598,0.318983,0.930454,0.18029,-189.241,-128.285,-126.945,201.708,120.541,115.698,4816.4,3053.25,3987.46,-1090.7,1566.35,-821.289,366464,0,3.82E+07,4
5.68E+06,3084.62,2648.38,179.033,0.730433,0.397933,0.677418,5445.89,2167.1,1468.03,0.352208,-0.495897,0.793748,0.817467,0.575968,-0.00289429,-0.455738,0.649882,0.60824,-167.094,-123.672,-88.6598,167.287,102.807,95.3283,2428.64,2678.15,3974.23,-365.624,1110.41,-1566.92,273136,0,2.84E+07,5
2.12E+07,924.948,1464.66,181.898,0.513049,0.56318,0.864645,10178.5,5732.31,4956.41,-0.658091,0.750592,-0.0593859,0.749236,0.660627,0.0470836,-0.0745726,0.0135087,0.997124,-267.006,-159.116,-152.068,211.355,211.465,240.09,7653.55,8237.08,4976.55,-2195.43,231.456,-208.637,731480,0,1.27E+08,6
3088,886.839,1455.13,40.8705,0.270101,0.796999,0.915809,19.6919,15.6944,14.3731,-0.276548,0.67953,-0.67953,0.961,0.195549,-0.195549,5.29E-12,0.707107,0.707107,-11.0104,-8.7966,-9.48528,11.1226,9.00399,9.48528,16.0001,16.8796,16.8796,-0.751215,0.751215,-2.50654,1472,0,21616,7
3.97E+07,1607.72,991.426,309.256,0.639355,0.855549,0.421537,13830.9,11833,4988.06,0.00308471,-0.549967,0.83518,0.95016,-0.258755,-0.1739,0.311746,0.794092,0.521759,-304.591,-276.881,-182.081,247.223,238.895,163.043,11167.8,8121,11363.2,-1697.9,-1108.23,-3753.72,967416,0,3.18E+08,8
7.73E+06,950.189,2243.99,159.15,0.633039,0.460797,0.796361,5590.88,2576.26,2051.63,0.725445,-0.59003,0.354392,-0.591367,-0.270881,0.759545,0.352157,0.760584,0.545433,-159.155,-123.12,-110.65,174.357,123.453,101.788,4097.7,3322.27,2798.8,-1430.88,674.263,-848.002,312712,0,6.96E+07,9
1.77E+07,1428.45,3031.85,229.924,0.620364,0.585638,0.648244,8944.82,5238.42,3395.78,0.417574,-0.546052,0.726264,0.880349,0.441036,-0.174568,0.224985,-0.71226,-0.664881,-234.78,-208.929,-134.578,209.758,152.289,145.415,5791.43,5408.77,6378.82,-549.84,1399.67,-2342.49,566696,0,1.77E+08,10
3304,2859.07,1921.19,68.6489,0.258706,0.890378,0.832561,19.9065,17.7243,14.7566,0.704631,-0.678476,-0.207763,0.338873,0.0645121,0.938618,0.623426,0.731784,-0.275375,-10.882,-9.71159,-9.57215,11.3125,9.75358,9.57516,17.6543,17.1396,17.5934,-2.39718,0.190023,0.905651,1488,0,36344,11
7.08E+06,2996.41,3080.38,195.597,0.703821,0.527125,0.561876,5424.75,2859.52,1606.7,0.242042,-0.598736,0.763499,0.968098,0.0964547,-0.231264,-0.064823,-0.795117,-0.602981,-161.743,-112.507,-83.6006,161.704,124.165,98.3792,3004.54,2987.07,3899.36,-436.324,425.083,-1773.31,296816,0,8.50E+07,12
3.96E+07,2487.3,1425.5,319.775,0.602727,0.742002,0.535407,13814.1,10250.1,5487.97,0.331635,-0.690666,0.64265,0.939468,0.303969,-0.158126,-0.0861331,0.656189,0.749665,-285.083,-235.377,-160.677,291.524,242.331,173.562,10606.7,9899.71,9045.73,-547.18,1067.08,-3924.51,937168,0,5.15E+08,13
2.14E+07,2899.77,2380.33,305.984,0.680072,0.682504,0.468756,10324.7,7046.67,3303.17,0.376762,-0.344563,0.859841,0.917193,0.00885058,-0.398346,0.129645,0.938721,0.319365,-235.413,-171.694,-145.938,230.348,206.458,126.442,7449.07,4137.09,9088.41,-881.139,906.949,-2093.47,642184,0,3.00E+08,14
5.77E+06,1892.78,2294.86,241.483,0.573779,0.714242,0.596746,3923.28,2802.18,1672.19,0.277744,-0.592999,0.755785,0.959049,0.125686,-0.253826,0.0555268,0.795334,0.603623,-137.312,-137.583,-102.808,137.089,107.02,90.6869,2885.18,2481.63,3030.84,-234.552,197.463,-1044.95,268952,0,8.66E+07,15
3.70E+07,1436.32,1893.35,332.582,0.676551,0.735846,0.439561,14456.6,10637.8,4675.97,0.668306,-0.461144,0.583707,-0.740767,-0.340762,0.578918,0.0680593,0.819285,0.569333,-282.755,-226.446,-140.358,233.337,230.486,148.581,12315.8,7448.14,10006.5,-1509.32,1258.67,-3808.79,938096,0,5.91E+08,16
3.01E+07,1133.41,1623.98,348.313,0.718533,0.723265,0.389162,13089.2,9466.96,3684.18,0.367409,-0.47914,0.797142,0.925359,0.274382,-0.261582,-0.093387,0.83375,0.544187,-288.487,-243.121,-161.983,255.988,201.492,152.897,9905.49,6278.69,10056.2,-187.405,1354.75,-4007.22,804264,0,5.11E+08,17
7.27E+06,2384.61,1671.98,312.287,0.796885,0.373522,0.543785,7435.53,2777.33,1510.27,0.379753,-0.449732,0.808411,0.92506,0.177741,-0.335668,0.00727242,0.875299,0.483527,-183.392,-127.126,-87.2351,181.609,130.683,105.046,3449.03,2748.74,5525.36,-803.625,1425.59,-2229.83,335048,0,1.31E+08,18
4.24E+06,3168.27,2776.86,244.361,0.827116,0.278172,0.621499,5760.51,1602.42,995.899,-0.360734,0.793359,-0.49036,0.932368,0.293399,-0.211205,0.0236906,0.533384,0.845541,-157.803,-92.3581,-73.2748,170.313,93.9671,74.0845,2143.16,4047.05,2168.62,-1197.68,723.374,-1891.17,227176,0,8.06E+07,19
1.06E+07,1967.1,1823.78,288.375,0.589884,0.790088,0.519076,5543.57,4379.91,2273.5,0.456312,0.679785,-0.574171,-0.888934,0.31947,-0.32823,-0.0396951,0.660175,0.750062,-168.708,-144.248,-101.667,171.464,138.882,102.476,4618.89,3999.61,3578.49,416.16,-242.164,-1497.23,385800,0,2.11E+08,20
6.87E+06,1537.83,3200.51,323.346,0.643418,0.468676,0.760828,5349.45,2507.16,1907.52,0.388431,-0.514836,0.764242,0.91443,0.31774,-0.250718,0.113751,-0.796232,-0.594201,-187.47,-114.491,-101.173,145.891,123.652,107.956,2928.24,2880.36,3955.53,-514.085,884.279,-1402.03,291920,0,1.44E+08,21
6.18E+06,2883.99,1607.55,311.461,0.594394,0.717074,0.565641,4383.2,3143.08,1777.86,0.578058,0.435232,-0.690233,0.813633,-0.243105,0.528112,-0.062052,0.866875,0.494648,-158.296,-115.546,-101.616,165.761,154.134,101.293,3552.21,2352.06,3399.86,385.439,-452.899,-957.953,291672,0,1.36E+08,22
2.05E+07,1159.13,1386.53,366.288,0.628562,0.809491,0.458853,9056.92,7331.49,3364.08,-0.264737,-0.437035,0.859602,0.944306,-0.298163,0.139232,0.195452,0.848586,0.491629,-241.392,-217.265,-136.946,194.79,180.92,135.458,7300.86,4804.12,7647.51,-458.398,-773.881,-2303.37,612496,0,4.73E+08,23
8.66E+06,1148.11,2000.69,314.451,0.766383,0.294927,0.792117,8284.43,2443.3,1935.38,0.349559,-0.612114,0.709313,0.62198,0.717793,0.312912,-0.700677,0.331797,0.631634,-209.211,-110.124,-99.8902,205.205,121.615,107.16,2907.68,4575.97,5179.48,-1131.74,1673.08,-2642.55,354288,0,2.08E+08,24
5.74E+06,3303.66,2848.76,318.908,0.630079,0.455599,0.811944,4657.51,2121.96,1722.91,0.336541,-0.373283,0.864523,-0.148207,0.885637,0.440094,0.929933,0.276238,-0.24273,-147.901,-118.656,-94.685,154.023,94.7194,97.0094,2064.05,2444.81,3993.51,-421.037,827.785,-791.495,260248,0,1.44E+08,25
5.55E+06,1764.69,1643.75,317.551,0.553319,0.655155,0.681794,3878.95,2541.31,1732.65,0.513585,0.462751,-0.722559,0.831982,-0.0626206,0.551257,-0.209847,0.884274,0.417161,-151.975,-118.268,-107.97,128.4,123.565,103.988,2858.53,2195.43,3098.96,467.963,-425.601,-745.562,256440,0,1.44E+08,26
10240,1833.97,1553.46,193.909,0.656396,0.40626,0.845774,71.8816,29.2026,24.6988,0.993547,-0.0711025,0.0883702,-0.105157,-0.285452,0.952606,0.0425072,0.955752,0.291087,-17.575,-13.3018,-12.5091,17.8823,11.8969,11.2668,71.3244,25.3043,29.1543,-3.19797,3.69148,-1.52115,3376,0,276480,27
2.90E+06,1486.93,2772.31,275.346,0.781178,0.409758,0.534027,3597.87,1474.26,787.293,0.691983,-0.629017,0.354255,-0.585411,-0.201782,0.785225,0.422437,0.750747,0.507863,-126.573,-90.4471,-67.4215,138.139,84.1171,68.1176,2368.54,1927.3,1563.58,-1142.21,373.199,-735.134,167984,0,8.11E+07,28
4.64E+06,2323.79,1008.57,299.61,0.694133,0.758019,0.403509,3623.57,2746.73,1108.33,-0.0348254,-0.666136,0.745017,0.589316,0.588384,0.553634,0.807152,-0.458331,-0.372074,-138.264,-119.021,-74.6528,131.905,116.244,87.4524,1680.39,2791.64,3006.6,626.456,469.295,-714.559,228728,0,1.35E+08,29
144376,2278.97,3288.92,229.511,0.566845,0.564086,0.767889,346.806,195.628,150.221,0.386193,-0.175605,0.905549,0.891354,-0.18158,-0.415351,0.237367,0.96757,0.086401,-46.3853,-36.2522,-30.6385,38.7204,30.062,29.3869,215.617,157.78,319.257,-20.6811,51.938,-27.836,20824,0,4.33E+06,30
2.03E+06,2479.99,2154.88,278.947,0.479915,0.937249,0.554907,1616.44,1515,840.686,0.179117,-0.799526,0.573303,0.86392,0.40662,0.297156,-0.470701,0.442062,0.763559,-84.4343,-88.115,-66.9443,90.6486,82.7817,66.765,1368.86,1448.07,1155.2,125.785,252.771,-274.104,132448,0,6.28E+07,31
7.48E+06,3115.57,2885.27,356.223,0.672817,0.507101,0.645203,5548.77,2813.79,1815.46,0.413509,-0.517712,0.748989,0.905127,0.144501,-0.39983,0.0987669,0.843264,0.528348,-173.782,-136.725,-106.179,165.442,117.204,94.8296,3271.7,2836.93,4069.39,-668.647,794.965,-1505.31,314792,0,2.39E+08,32
3.23E+06,2303.3,1225.68,298.661,0.8399,0.366747,0.436542,4430.72,1624.95,709.359,-0.548262,0.698591,-0.45976,-0.821945,-0.34867,0.450374,0.154322,0.62482,0.765365,-134.112,-92.2298,-69.7501,147.563,85.885,63.982,2446.53,2636.8,1681.69,-1162.92,599.104,-1339.02,189984,0,1.07E+08,33
1.06E+07,2663.67,2479.01,382.85,0.703557,0.58313,0.508366,7143.07,4165.34,2117.51,0.441213,-0.428097,0.78871,0.849319,-0.0846274,-0.521053,0.289808,0.899762,0.326252,-161.133,-163.783,-112.956,226.921,142.346,108.415,4573.02,3053.2,5799.7,-1096.43,842.596,-1606.55,395656,0,3.60E+08,34
1.66E+07,1739.71,2378.42,377.125,0.512827,0.761097,0.640093,7206.99,5485.22,3511.05,0.991297,0.0973241,-0.0886426,0.119159,-0.37718,0.918442,-0.0559523,0.921012,0.385495,-186.747,-169.208,-144.767,194.187,185.41,138.268,7170.97,3826.92,5205.38,267.846,-108.713,-715.773,518536,0,5.83E+08,35
1.22E+07,2919.16,2553.87,389.891,0.662105,0.859678,0.393049,6511.71,5597.98,2200.28,0.993183,0.019102,-0.114989,0.115407,-0.299854,0.946979,0.0163908,0.953794,0.300014,-201.11,-175.954,-95.6722,174.998,171.268,123.998,6498.39,2507.35,5304.24,-35.7826,-121.062,-974.265,452584,0,4.39E+08,36
5.05E+06,1860.45,1510.94,327.463,0.674966,0.613997,0.529373,4091.06,2511.9,1329.73,0.639643,0.473532,-0.605495,-0.763388,0.483537,-0.428287,0.0899723,0.736179,0.67078,-144.026,-95.3955,-91.0262,128.098,131.226,87.4312,3148.43,2225.31,2558.95,400.012,-682.956,-1036.55,245552,0,1.87E+08,37
1.36E+07,1658.18,2821.06,404.029,0.70582,0.340267,0.864556,9765.8,3322.98,2872.9,0.686759,-0.459659,0.563094,-0.721077,-0.333088,0.607536,0.0916995,0.823265,0.560202,-206.875,-137.635,-123.955,206.092,131.468,128.86,6357.88,4379.22,5224.59,-2067.82,2468.38,-1875.18,479088,0,5.17E+08,38
9.21E+06,2194,1705.35,355.527,0.673238,0.569523,0.573747,6113.32,3481.67,1997.6,-0.514295,0.609362,-0.603472,0.79223,0.607045,-0.0621907,-0.328438,0.510073,0.794955,-177.755,-137.088,-107.168,170.717,132.864,116.134,4017.65,4072.74,3502.2,-576.113,1204.25,-1569.51,356032,0,3.59E+08,39
2.81E+06,2337.32,1832.06,331.759,0.556132,0.480505,0.923754,2737.87,1315.56,1215.25,0.721081,-0.330869,0.608742,0.0277763,0.891705,0.451765,-0.692293,-0.308851,0.652182,-119.684,-68.7795,-84.4886,124.915,92.2972,76.277,2007.03,1461.7,1799.96,-360.787,669.616,-266.269,159672,0,1.12E+08,40
1.94E+06,2093.71,1967.15,304.449,0.579069,0.669911,0.628339,1901.62,1273.92,800.453,-0.540213,0.841444,0.0119365,0.563087,0.350892,0.748203,0.625382,0.41091,-0.663363,-101.474,-88.0124,-73.8978,105.896,81.2812,70.7158,1271.93,1638.41,1065.66,-406.998,192.372,135.363,127888,0,7.97E+07,41
3.76E+07,2675.23,2204.61,465.505,0.641507,0.560988,0.639038,15531.1,8712.78,5567.8,0.306754,-0.540999,0.783085,0.93106,0.341339,-0.128903,0.197561,-0.76864,-0.60841,-296.134,-208.317,-166.858,279.361,229.019,175.991,9231.63,8850.31,11729.8,-653.957,2015.89,-4359.33,949096,0,1.58E+09,42
1.75E+06,3099.62,2497.32,329.445,0.7143,0.450778,0.633792,2332.98,1051.66,666.531,0.520091,-0.344406,0.781595,0.621567,0.780246,-0.069793,0.585799,-0.522112,-0.61987,-125.142,-73.7233,-62.1484,99.0511,77.6719,62.5514,1266.09,1098.66,1686.42,-111.722,660.704,-469.556,123456,0,7.53E+07,43
1.97E+07,1075.49,1119.93,418.413,0.748732,0.69157,0.363329,10366.3,7168.99,2604.7,0.672898,-0.509539,0.536264,0.739152,0.434343,-0.514782,0.0293791,0.742776,0.668895,-233.495,-205.041,-100.227,238.179,195.611,134.799,8612.74,5480.9,6046.3,-1195.84,1064.04,-3141.36,613408,0,8.68E+08,44
3.00E+07,2087.2,1358.27,442.319,0.492929,0.869488,0.583183,10099.1,8781.05,5120.96,0.991293,-0.130255,-0.0192721,-0.0697937,-0.643892,0.761926,0.111654,0.753947,0.647377,-232.265,-214.613,-156.523,223.237,222.203,169.482,10030.6,6722.88,7247.61,-478.296,-289.739,-1783.14,801872,0,1.35E+09,45
3.98E+07,1417.57,2062.31,547.075,0.689648,0.736516,0.421379,15354,11308.5,4765.14,0.103071,-0.327498,0.939213,0.986201,-0.0893385,-0.13938,0.129554,0.940619,0.31377,-320.134,-263.684,-175.223,262.271,238.153,182.031,11241.6,5953.07,14232.9,-933.936,125.644,-3175.55,962632,0,1.83E+09,46
7.36E+07,1078.63,2969.42,617.967,0.64287,0.549647,0.649745,24404.2,13413.7,8715.49,-0.166155,-0.269699,0.948502,0.915252,-0.400185,0.0465406,0.367024,0.875851,0.313335,-380.548,-279.127,-245.711,404.847,292.555,207.802,13084.2,10609.1,22840.1,-1017.78,-2272.39,-4100.84,1.52E+06,0,3.46E+09,47
3.91E+06,2355.52,3121.08,350.419,0.734683,0.442318,0.599833,4065.73,1798.34,1078.71,-0.16167,0.763163,-0.625656,-0.905778,0.136891,0.401032,0.3917,0.63154,0.669125,-134.37,-105.281,-88.5372,157.177,102.247,74.7827,1747.19,2831.89,2363.7,-457.771,40.7311,-1386.73,207016,0,1.88E+08,48
4.61E+06,1949.66,2150.02,375.762,0.527937,0.758012,0.622764,3238.73,2455,1528.88,0.019883,-0.153719,0.987915,0.953432,-0.294517,-0.0650156,0.300951,0.943202,0.140705,-129.2,-126.064,-75.7432,155.013,126.333,104.461,2371.43,1649.62,3201.56,-265.28,-23.8218,-241.925,231560,0,2.26E+08,49
5.38E+06,815.615,1030.02,387.203,0.736756,0.412175,0.638669,5128.93,2114.02,1350.16,-0.0463588,0.757773,-0.65087,0.937521,0.257927,0.233514,-0.344827,0.599378,0.722385,-158.517,-111.234,-76.1578,164.964,107.017,96.9573,2029.67,3570.82,2992.62,51.9638,281.246,-1817.73,251040,0,2.69E+08,50
246320,2748.24,1469.31,294.628,0.664303,0.582567,0.576237,531.592,309.688,178.454,0.0786186,0.896444,-0.436127,0.972544,0.0271535,0.231129,-0.219037,0.442323,0.869697,-56.1508,-37.8641,-31.336,50.6001,41.9632,31.7864,304.763,462.337,252.633,28.3538,17.391,-137.24,30144,0,1.26E+07,51
8,3210,2218,264,-1,-1,-1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,416,52
1.37E+07,2363.06,2179.95,456.341,0.712126,0.521214,0.552314,8924.78,4651.73,2569.21,0.021914,-0.541963,0.840117,0.969724,-0.192906,-0.149739,0.243216,0.817963,0.521327,-195.392,-166.294,-146.293,242.347,151.112,123.3,4530.59,4513.49,7101.65,-465.049,-185.384,-2833.61,479664,0,7.26E+08,53
6.92E+06,2114.05,2736.7,388.06,0.676332,0.539522,0.599917,5342.83,2882.57,1729.3,0.992504,0.0819156,-0.0906973,0.117532,-0.436331,0.892077,-0.033501,0.89605,0.442688,-169.322,-117.049,-86.8463,162.406,125.818,105.168,5304.79,1973.12,2676.8,234.642,-204.362,-475.747,302448,0,3.74E+08,54
476984,2719.21,1542.08,334.267,0.663001,0.475467,0.708774,889.632,422.99,299.805,-0.569305,0.186433,0.800709,0.49637,-0.698449,0.515543,0.655369,0.690949,0.305091,-68.3128,-47.4688,-41.6536,68.9209,47.8732,40.0058,521.323,380.399,710.704,-105.31,-237.348,43.6915,48144,0,2.62E+07,55
8.39E+06,1076.94,2098.78,439.34,0.774292,0.306206,0.737111,8099,2479.96,1828.01,0.393798,-0.502049,0.76998,-0.846448,0.128545,0.516722,0.358397,0.855232,0.374338,-208.196,-119.389,-103.591,162.38,122.474,104.718,3267.6,3419.4,5719.96,-1310.75,1616.32,-2380.86,355384,0,4.70E+08,56
8.29E+06,1786.07,2592.82,406.3,0.648011,0.528345,0.66621,5625.3,2972.1,1980.04,0.705779,-0.510614,0.49107,-0.678544,-0.28802,0.675738,0.203603,0.810134,0.549753,-182.146,-128.007,-97.6144,157.865,122.106,112.297,4252.6,3012.75,3312.09,-1119.8,808.521,-1107.12,331776,0,4.73E+08,57
1.76E+07,1876.44,1947.82,433.028,0.601527,0.868183,0.458974,7655.71,6646.56,3050.6,0.91561,-0.307884,0.258586,-0.395307,-0.571891,0.718799,0.0734238,0.76036,0.645338,-216.622,-208.178,-143.732,178.005,190.282,129.843,7473.19,4663.22,5216.46,-485.239,68.5428,-1844.84,546816,0,1.02E+09,58
3.63E+07,1372.17,2783.94,562.861,0.780267,0.535647,0.41022,18229.7,9764.67,4005.66,0.0814454,-0.513835,0.854014,0.992986,0.115518,-0.0251949,-0.0857082,0.850076,0.519639,-316.369,-259.787,-152.23,266.848,227.172,163.02,9778.52,7838.02,14383.5,65.3368,845.278,-6258.57,969136,0,2.14E+09,59
7712,1588.96,700.614,298.836,0.363375,0.837266,0.760362,37.8564,31.6958,24.1003,-0.46651,0.16986,0.868053,0.775527,-0.39339,0.493763,0.425354,0.903544,0.051789,-14.2642,-13.8448,-12.5344,15.1065,13.1395,11.788,31.6623,25.6727,36.3175,-3.40733,-2.66206,0.552935,2736,0,462720,60
2.04E+07,2464.17,1958.92,483.874,0.670002,0.852278,0.387195,9063.74,7724.83,2991.02,0.169015,-0.445339,0.879265,0.978327,-0.0324713,-0.204503,0.119624,0.894773,0.430199,-212.28,-179.394,-142.902,217.641,223.416,125.679,7695.33,4200.39,7883.86,-607.468,-44.6381,-2346.47,609072,0,1.24E+09,61
2.09E+06,3059.79,2712.15,375.787,0.77443,0.624498,0.361202,2486.73,1552.96,560.932,-0.682248,0.342565,0.6459,0.193125,0.9365,-0.292696,0.705153,0.0749522,0.705083,-106.827,-85.6088,-51.4193,111.786,90.5824,54.0085,1494.32,1656.97,1449.34,-270.667,-904.708,154.183,134400,0,1.29E+08,62
3.21E+06,1098.19,2766.7,415.295,0.865775,0.286357,0.468732,5260.82,1506.47,706.131,-0.385702,-0.513083,0.766798,0.647501,0.441522,0.621128,0.657249,-0.736073,-0.161926,-156.51,-101.501,-66.1168,169.346,82.1743,59.4099,1719.26,2061.19,3692.96,1130.17,-1025.19,-1572.47,192856,0,2.02E+08,63
6.20E+06,2437.63,2768.46,404.837,0.560715,0.619903,0.708635,4233.28,2624.22,1859.62,0.498348,0.705192,-0.504335,-0.383046,0.700952,0.601617,0.77777,-0.106631,0.619439,-157.114,-126.041,-104.526,155.375,116.363,106.931,2561.3,3415.71,2740.11,628.885,-772.783,-521.763,281064,0,3.97E+08,64
1.22E+07,2552.27,3132.34,452.395,0.693245,0.565897,0.542068,7552.34,4273.85,2316.72,0.370785,-0.554249,0.745203,0.91343,0.0726391,-0.400462,0.167825,0.829176,0.5332,-222.276,-151.587,-118.802,197.601,155.238,109.323,4669.46,3935.38,5538.07,-946.101,730.749,-2219.39,443024,0,7.92E+08,65
3.37E+06,1324.86,1066.01,408.089,0.779158,0.323489,0.682689,4280.82,1384.8,945.384,-0.301961,0.722413,-0.622044,0.764443,0.573352,0.294778,-0.569602,0.386505,0.725374,-140.721,-87.4304,-71.3969,141.464,85.7423,75.13,1506.29,2830.53,2274.17,-535.003,725.522,-1424.59,186488,0,2.23E+08,66
1.19E+08,2911.15,1328.3,703.987,0.784536,0.548537,0.392798,39661,21755.5,8545.54,0.45895,-0.509382,0.727939,0.818532,-0.076195,-0.569385,0.3455,0.85716,0.381976,-420.757,-352.074,-244.412,472.457,369.246,209.544,23950.2,16695.8,29316.2,-8098.09,4238.64,-10964.5,2.16E+06,0,7.95E+09,67
1.76E+07,1383.53,1254.07,509.063,0.402714,0.761753,0.784095,7143.63,5441.68,4266.79,-0.238335,0.171517,0.955918,0.85821,-0.423548,0.28997,0.454612,0.889488,-0.0462518,-207.394,-156.064,-158.019,201.067,187.342,155.756,5295.54,4562.19,6994.37,-544.665,-363.049,327.381,582800,0,1.19E+09,68
5648,2422.21,3241.03,322.878,0.234355,0.946237,0.809147,27.5954,26.1118,21.1283,0.39437,0.446429,0.803226,-0.222581,0.894446,-0.387845,0.891588,0.0258287,-0.45211,-12.1415,-12.2385,-11.5661,12.2192,11.7365,11.1322,22.381,26.4041,26.0503,0.146442,2.47879,0.590198,2176,0,389712,69
2.13E+07,1732.47,2161.75,529.549,0.592917,0.764093,0.532766,9068.61,6929.27,3691.68,0.0515393,-0.36142,0.930977,0.963643,-0.226731,-0.141369,0.262175,0.904416,0.336595,-222.23,-214.688,-152.38,245.043,180.444,153.815,6712.41,4560.48,8416.67,-807.532,-183.057,-1705.43,614760,0,1.49E+09,70
1.23E+07,2276.66,2892.89,468.308,0.529363,0.644722,0.729983,6291.99,4056.58,2961.24,0.691495,0.459558,-0.557353,-0.596788,0.798167,-0.082304,0.407037,0.389534,0.826186,-181.836,-146.243,-125.233,189.537,148.089,134.292,4944,4362.48,4003.33,536.697,-1229.89,-925.079,422744,0,8.74E+08,71
2.94E+07,1963.07,1611.04,540.804,0.390954,0.734401,0.82931,9808.55,7203.41,5973.86,-0.220282,-0.274573,0.935994,0.975418,-0.0561794,0.21308,-0.00592243,0.959924,0.280199,-232.116,-204.287,-176.265,235.311,196.004,192.353,7329.78,6266.84,9389.21,164.558,-535.096,-1000.23,743880,0,2.11E+09,72
8,1126,1840,330,-1,-1,-1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,584,73
1.95E+07,2173.98,1811.75,540.59,0.759414,0.60854,0.39535,10888.2,6625.9,2619.55,-0.030087,-0.442423,0.896301,0.991445,-0.127152,-0.0294826,0.12701,0.887747,0.442464,-238.184,-194.977,-137.931,233.047,166.12,116.178,6565.13,4302.81,9265.7,-394.991,-340.088,-3263.87,587656,0,1.44E+09,74
2.83E+07,1687.28,1750.06,587.982,0.680139,0.595718,0.536934,12979.9,7732.35,4151.76,-0.0438815,-0.240256,0.969717,0.977698,-0.209875,-0.00775564,0.205383,0.94775,0.244107,-258.456,-221.885,-154.583,260.17,182.953,154.577,7591.42,4819.06,12453.5,-641.642,-402.81,-2050.95,762992,0,2.12E+09,75
1.81E+06,2288.85,2695.96,427.925,0.693605,0.533058,0.574787,2209.4,1177.74,676.949,-0.204312,-0.649944,0.732004,-0.82294,0.518993,0.231118,0.530118,0.555175,0.640902,-117.081,-87.6014,-63.0103,89.5984,84.6159,60.1612,1080.07,1459.19,1524.83,-10.3911,-324.438,-669.013,119800,0,1.38E+08,76
4.70E+06,1389.76,1499.53,455.235,0.427138,0.648397,0.883505,3144.33,2038.78,1801.27,0.130273,0.713747,-0.688182,0.980881,0.00843215,0.194426,-0.144574,0.700353,0.699003,-133.458,-102.183,-100.562,127.49,112.582,96.0271,2052.57,2485.49,2446.31,126.845,-75.1126,-659.307,224888,0,3.62E+08,77
7.53E+06,1202.19,1760.49,509.976,0.677309,0.378004,0.853672,6245.42,2360.79,2015.34,-0.206265,0.695407,-0.688378,-0.744613,0.344868,0.571505,0.634828,0.630456,0.446675,-168.133,-127.599,-111.086,183.278,109.812,120.703,2386.85,4102.06,4132.65,-695.462,453.613,-1956.86,313472,0,5.88E+08,78
4.76E+06,1590.62,2647.28,451.096,0.688434,0.410431,0.759119,4578.81,1879.29,1426.6,0.679213,-0.341591,0.649604,-0.391864,0.579594,0.714502,0.620574,0.739855,-0.259811,-165.113,-106.944,-94.9201,160.112,95.7005,81.0219,2950.32,1946.48,2987.89,-834.168,1264.07,-512.005,237840,0,3.76E+08,79
2.72E+07,2137.86,2021.83,579.655,0.735694,0.713059,0.370665,12425.5,8860.08,3284.12,0.141514,-0.396525,0.907051,0.96978,-0.128427,-0.207443,0.198746,0.908997,0.366368,-247.479,-207.687,-134.649,216.276,207.519,138.6,8711.23,4813.4,11045,-1207.42,51.6446,-3139.3,739528,0,2.18E+09,80
2.24E+07,3008.48,2945.18,531.58,0.565572,0.648912,0.669472,10090.2,6547.65,4383.47,-0.528803,0.574796,-0.624482,0.559509,0.789344,0.252756,0.638214,-0.215745,-0.739011,-195.799,-207.019,-163.796,249.837,187.805,153.22,6656.76,7617.34,6747.23,-778.781,2190.58,-1616.65,698056,0,1.81E+09,81
