,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
525,56400000.0,1627.93,1186.65,2688.25,0.237218,0.807372,0.944772,1140000.0,29700000000.0,475.80261789692463
527,14200000.0,2068.41,2623.58,2611.3,0.524206,0.698502,0.681163,456000.0,7490000000.0,300.4437961331263
528,30000000.0,2792.96,2521.71,2635.79,0.498747,0.682435,0.734506,752624.0,15900000000.0,385.5146420814099
530,1312.0,2499.8,2522.33,2468.57,0.832837,0.333077,0.501875,976.0,696672.0,13.58245904679622
533,3368.0,1253.83,1761.01,2482.31,0.8424,0.21281,0.740566,2160.0,1800000.0,18.597639292639983
536,6088.0,2546.22,2477.16,2483.3,0.862241,0.189752,0.725997,3392.0,3270000.0,22.654718691310485
540,3096.0,2244.49,2665.72,2485.29,0.800014,0.293693,0.680935,1904.0,1670000.0,18.08287346091155
541,2624.0,1976.6,2262.51,2482.98,0.884931,0.203289,0.566037,1712.0,1420000.0,17.11282606239361
543,1632.0,2228.89,2688.38,2482.48,0.769208,0.36697,0.628913,1128.0,887808.0,14.60743101655256
548,5920.0,2046.69,2411.78,2504.19,0.791867,0.245457,0.847941,2664.0,3250000.0,22.444384226542766
554,36800000.0,1032.08,2174.45,2798.23,0.63852,0.439608,0.822277,942032.0,20400000000.0,412.68282876895154
556,7488.0,2793.65,2804.14,2521.5,0.855823,0.356259,0.404698,4192.0,4170000.0,24.272941235580276
559,4512.0,2842.07,2760.61,2522.06,0.902645,0.345782,0.281551,2920.0,2530000.0,20.501713312102396
561,2400.0,2761.81,2834.06,2519.43,0.873127,0.644095,0.196979,1744.0,1350000.0,16.611322368308294
562,1448.0,2733.47,2861.65,2518.69,0.622624,0.503412,0.749637,1024.0,815224.0,14.036429429386885
564,25000000.0,807.692,2150.64,2749.37,0.41376,0.763608,0.767723,686176.0,14100000000.0,362.783167859781
567,1928.0,2817.54,2790.44,2536.34,0.833468,0.781889,0.212986,1560.0,1100000.0,15.441973485538819
575,2104.0,2766.36,2847.47,2549.13,0.9584,0.0614081,0.677438,1712.0,1210000.0,15.898239594116731
584,101000000.0,2843.4,1635.66,2915.65,0.600877,0.804044,0.496394,1720000.0,58900000000.0,577.7956268578566
586,31300000.0,2977.75,2809.38,2774.78,0.323471,0.933289,0.724887,774280.0,18400000000.0,391.0046345417262
594,105000000.0,1031.82,1799.42,2916.43,0.473088,0.766756,0.687196,1690000.0,62400000000.0,585.3247553205013
595,60700000.0,1498.91,2125.05,2858.2,0.527039,0.84581,0.559181,1200000.0,36200000000.0,487.5996174920956
596,1224.0,2813.01,1091.42,2597.61,0.77579,0.439748,0.509859,936.0,730728.0,13.271731854276286
597,1272.0,2857.62,1047.53,2606.0,0.649508,0.4754,0.737257,920.0,760656.0,13.442998897057349
599,2424.0,1338.22,1689.8,2634.03,0.942289,0.0962423,0.59964,1816.0,1450000.0,16.666509891224862
602,1096.0,1406.93,2932.82,2651.09,0.704608,0.732804,0.403098,856.0,660888.0,12.791966418023703
604,2976.0,1345.76,1712.24,2670.48,0.889335,0.457857,0.241702,2040.0,1800000.0,17.846159418421834
606,138000000.0,1578.56,1687.3,3016.18,0.48256,0.657442,0.787051,2030000.0,83600000000.0,641.1507500999383
607,78700000.0,1745.7,2792.23,2902.78,0.343117,0.842229,0.779934,1400000.0,47900000000.0,531.6902585007956
608,1496.0,1430.87,2947.6,2663.83,0.943142,0.0944526,0.60197,1232.0,911064.0,14.18984518036345
612,48400000.0,904.198,3061.88,2915.98,0.393431,0.699148,0.867583,1050000.0,29700000000.0,452.1496993966197
616,30100000.0,2848.75,2300.6,2896.41,0.793631,0.634117,0.325443,814680.0,18600000000.0,385.94251661914393
619,1088.0,1438.04,2955.31,2691.96,0.820704,0.29311,0.611703,888.0,674560.0,12.760766376043412
621,47600000.0,1996.03,3115.12,2934.95,0.469679,0.665471,0.796911,1050000.0,29600000000.0,449.6446635103352
622,1712.0,1474.93,2908.58,2698.86,0.641348,0.681381,0.526361,1136.0,1070000.0,14.842317332459274
624,3840.0,1361.57,2819.69,2702.5,0.854897,0.293041,0.495164,2184.0,2400000.0,19.428720504042246
630,21136.0,1395.82,2925.48,2740.11,0.96064,0.311356,0.126413,9808.0,13300000.0,34.30373373104988
632,2368.0,1377.73,2918.44,2724.27,0.54129,0.516548,0.888031,1336.0,1500000.0,16.5371636916342
638,1944.0,2120.14,1902.02,2733.65,0.676038,0.549074,0.590016,1272.0,1240000.0,15.484572248905792
639,2336.0,1345.73,2891.38,2733.13,0.880551,0.188542,0.633539,1592.0,1500000.0,16.462333872913895
640,5256.0,1433.28,2956.83,2735.09,0.763946,0.297903,0.792383,2624.0,3370000.0,21.571759913016358
642,12800000.0,2366.68,3221.34,2888.0,0.696181,0.494933,0.613859,439728.0,8220000000.0,290.22653428782473
644,41500000.0,1413.48,1264.25,2994.71,0.579667,0.671558,0.625908,943808.0,26800000000.0,429.55273786411806
645,20700000.0,2390.55,1786.32,2936.57,0.564004,0.502298,0.868002,620864.0,13400000000.0,340.66216936577905
646,69400000.0,1993.73,2015.51,2992.0,0.322692,0.915274,0.740006,1320000.0,44900000000.0,509.8631397558407
647,96300000.0,2159.49,2637.43,3065.47,0.411922,0.811601,0.72459,1650000.0,62400000000.0,568.6903885220931
648,71000000.0,1266.58,2815.52,3080.24,0.603104,0.740363,0.536082,1400000.0,46100000000.0,513.7516647158832
652,9592.0,1986.63,2312.87,2811.57,0.791403,0.599142,0.34816,4560.0,6260000.0,26.361503891293765
653,72400000.0,2871.17,2562.73,3071.26,0.597366,0.518137,0.777081,1390000.0,47300000000.0,517.1064814630419
656,114000000.0,1889.31,1218.27,3153.2,0.419281,0.597297,0.972245,1840000.0,74900000000.0,601.5920332305008
657,859808.0,1568.39,2581.06,2958.85,0.911243,0.329519,0.269354,88056.0,566000000.0,117.97797922221503
660,33700000.0,1755.05,2375.37,3038.05,0.425171,0.709692,0.80997,794992.0,22300000000.0,400.753286728837
661,1016.0,1959.34,2303.86,2850.49,0.608095,0.64956,0.603339,800.0,672592.0,12.47283073042466
663,87500000.0,1043.9,1287.61,3173.62,0.5354,0.763792,0.608281,1530000.0,58100000000.0,550.8116833525642
665,1320.0,2013.73,2334.4,2888.62,0.890281,0.118086,0.92914,1048.0,879120.0,13.610009749159282
666,73900000.0,2526.01,3044.24,3170.09,0.483531,0.660027,0.782496,1440000.0,49300000000.0,520.6532760042107
671,79900000.0,2270.78,2249.12,3207.46,0.706024,0.391424,0.751043,1500000.0,53700000000.0,534.3790033818673
676,87200000.0,1180.33,2309.17,3265.56,0.676226,0.737327,0.439118,1560000.0,59000000000.0,550.1814634848924
677,5696.0,3111.67,2170.15,2988.45,0.788218,0.414625,0.510778,3832.0,3860000.0,22.15765449429245
680,1008.0,1217.44,1492.43,2981.48,0.858712,0.237234,0.595562,864.0,686448.0,12.440007339920914
681,1496.0,2208.47,1220.89,2981.09,0.52589,0.806133,0.588128,1008.0,1020000.0,14.18984518036345
682,1008.0,3123.95,2135.03,2982.14,0.684395,0.467163,0.675579,800.0,688464.0,12.440007339920914
683,1360.0,3128.19,2095.54,2996.01,0.881895,0.218071,0.54159,1240.0,930240.0,13.746118875970186
686,1792.0,3114.39,2127.69,2997.08,0.88825,0.238067,0.469406,1312.0,1230000.0,15.069995674902174
688,1656.0,2245.17,1268.5,2998.45,0.866718,0.338548,0.393688,1336.0,1140000.0,14.678687905263027
694,1304.0,2533.99,3335.21,3005.47,0.689502,0.830047,0.374073,944.0,906280.0,13.55479612083867
705,6416.0,2222.76,1473.32,3055.18,0.900719,0.291429,0.340671,3576.0,4530000.0,23.05447539673667
706,3808.0,2358.45,1985.26,3055.28,0.836106,0.256846,0.638101,2112.0,2690000.0,19.374601225087595
708,1832.0,2105.77,1736.58,3057.65,0.901105,0.132638,0.745599,1336.0,1300000.0,15.181299527935767
710,7750000.0,1693.71,2149.91,3181.39,0.651483,0.502773,0.69319,319656.0,5510000000.0,245.52800029918563
712,1472.0,2456.02,3339.42,3063.84,0.881222,0.183002,0.64905,1136.0,1050000.0,14.113554216028103
718,1936.0,2423.85,3351.58,3071.35,0.773732,0.742352,0.304799,1288.0,1390000.0,15.463302205306377
725,5580000.0,1973.89,825.85,3193.31,0.809495,0.60139,0.316775,268944.0,4050000000.0,220.0620691906919
727,5880.0,2646.53,2250.48,3103.22,0.852684,0.193318,0.76204,3072.0,4280000.0,22.393719530024114
731,1288.0,2503.19,946.472,3112.53,0.811681,0.461156,0.408362,1104.0,942816.0,13.499128979794438
734,2424.0,2637.19,2280.66,3107.8,0.719142,0.512076,0.54847,1512.0,1780000.0,16.666509891224862
745,11200000.0,947.994,3003.84,3250.98,0.479999,0.689991,0.753635,378376.0,8360000000.0,277.59169375357
748,29700000.0,1913.32,2522.86,3349.9,0.485593,0.74309,0.692254,746496.0,22200000000.0,384.22528582142803
755,28400000.0,1771.1,1946.78,3367.15,0.582524,0.596834,0.699485,743504.0,21500000000.0,378.5354630584497
756,1376.0,2622.12,1430.36,3187.19,0.949625,0.146862,0.343011,1288.0,1040000.0,13.799815197996741
757,1032.0,2494.31,2508.76,3192.22,0.949271,0.108153,0.469048,1088.0,782256.0,12.537964186778904
758,3352.0,2573.87,1386.99,3190.73,0.572227,0.616304,0.694093,1792.0,2540000.0,18.568142590806318
762,1392.0,2589.18,1429.48,3205.76,0.915394,0.10367,0.816106,1176.0,1060000.0,13.853096866267325
763,2832.0,1558.71,2293.07,3208.34,0.892416,0.345517,0.311372,1944.0,2160000.0,17.553546560773313
772,1640.0,3186.83,2673.58,3300.17,0.864227,0.322751,0.420674,1192.0,1270000.0,14.631260473177583
775,3240.0,2815.97,3067.43,3368.65,0.803857,0.33931,0.578063,1904.0,2510000.0,18.35899045167522
783,1368.0,2820.75,3049.27,3400.71,0.7278,0.58017,0.469173,1024.0,1070000.0,13.77301937291143
784,1080000.0,2391.78,3158.1,3455.47,0.780933,0.229733,0.953572,95584.0,851000000.0,127.29413015364665
793,4416.0,1813.58,1614.46,3433.83,0.839345,0.277599,0.578729,2296.0,3510000.0,20.35526750357684
794,6456.0,1997.2,2084.6,3438.14,0.881127,0.578487,0.205489,3344.0,5130000.0,23.10228655689813
797,4976.0,1782.93,1638.87,3446.39,0.903456,0.161756,0.596848,3056.0,3970000.0,21.181688800107068
798,1200.0,1825.31,1638.52,3447.61,0.967617,0.0913764,0.354386,1120.0,958800.0,13.184415301017737
799,1744.0,1757.35,1658.0,3446.89,0.829889,0.239545,0.710144,1272.0,1400000.0,14.934222568073594
800,1288.0,1731.83,1680.61,3452.73,0.831046,0.236978,0.712952,1056.0,1030000.0,13.499128979794438
812,1256.0,1866.14,1538.47,3487.89,0.848524,0.209943,0.721509,968.0,1020000.0,13.386396126030474
813,9584.0,2019.18,2102.66,3499.92,0.946879,0.410847,0.129296,4976.0,7800000.0,26.354173105628988
814,5168.0,1839.22,1629.94,3496.27,0.916642,0.317122,0.262858,2856.0,4210000.0,21.45069136408254
823,3056.0,1806.58,1625.69,3537.97,0.946987,0.108,0.490858,2208.0,2520000.0,18.00465936280154
824,1016.0,2706.11,3049.15,3549.75,0.939871,0.106553,0.56431,960.0,838200.0,12.47283073042466
