,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
3853,1440000.0,812.491,1152.8,2937.51,0.460451,0.694352,0.777054,100944.0,5570000000.0,140.10531899288833
3854,11200000.0,2711.49,1237.2,2998.26,0.504809,0.598644,0.827188,406320.0,43100000000.0,277.59169375357
3855,1300000.0,927.152,1377.59,2940.34,0.625293,0.469178,0.798645,95952.0,5000000000.0,135.4092221542137
3856,942608.0,2070.33,1903.57,2928.26,0.592252,0.447759,0.910642,77808.0,3640000000.0,121.6496413880466
3857,7320000.0,1267.37,2146.99,2978.25,0.547899,0.492299,0.918346,303792.0,28200000000.0,240.90038065873063
3858,1260000.0,2169.89,2207.09,2931.47,0.520308,0.607417,0.789724,93080.0,4880000000.0,134.00591678688437
3859,1730000.0,3142.97,2605.99,2950.56,0.409988,0.623868,0.945733,109240.0,6680000000.0,148.94153552992282
3860,4260000.0,2123.14,2972.3,2968.43,0.581587,0.609454,0.686537,217288.0,16400000000.0,201.12697677928463
3861,9350000.0,2116.26,1682.4,2986.65,0.542292,0.804069,0.56924,362696.0,36100000000.0,261.37918302644715
3862,3150000.0,2463.08,2570.17,2958.37,0.420297,0.933654,0.620897,173304.0,12200000000.0,181.87401062713502
3863,9568.0,967.386,2841.8,2885.06,0.686564,0.408343,0.767579,3536.0,37000000.0,26.339499286835
3864,525424.0,1683.87,2882.53,2921.5,0.561917,0.491745,0.890874,52744.0,2030000000.0,100.11606263684217
3865,468264.0,3250.14,2537.3,2923.51,0.53495,0.588194,0.790641,48584.0,1810000000.0,96.34534053723594
3866,1240000.0,2137.49,2762.25,2943.1,0.53161,0.732718,0.63925,92920.0,4800000000.0,133.29310587588577
3867,659888.0,1507.52,1471.5,2933.27,0.448933,0.608802,0.905165,61192.0,2550000000.0,108.01660824387217
3868,2130000.0,2702.09,1919.4,2954.05,0.592702,0.548897,0.742029,131224.0,8260000000.0,159.63458725931002
3869,374400.0,1982.84,2442.94,2918.81,0.319458,0.774718,0.878438,40080.0,1450000000.0,89.42228007652483
3870,1220000.0,2330.77,3156.96,2941.7,0.557209,0.496213,0.892341,93728.0,4740000000.0,132.57258852769178
3871,1560000.0,902.158,2409.67,2963.08,0.268727,0.758735,0.963805,108776.0,6060000000.0,143.89377026852705
3872,529464.0,3380.63,3128.63,2931.0,0.399973,0.617455,0.971775,51296.0,2050000000.0,100.37200618032048
3873,25400000.0,2951.68,1364.72,3056.29,0.52433,0.52263,0.910146,699752.0,98300000000.0,364.70778301488247
3874,774216.0,3111.12,3087.17,2936.6,0.63468,0.416739,0.876616,68248.0,3000000000.0,113.92556033523971
