Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,EigenVal1,EigenVal2,EigenVal3,EigenVec1X,EigenVec1Y,EigenVec1Z,EigenVec2X,EigenVec2Y,EigenVec2Z,EigenVec3X,EigenVec3Y,EigenVec3Z,ExtentMin1,ExtentMin2,ExtentMin3,ExtentMax1,ExtentMax2,ExtentMax3,BinMom2x,BinMom2y,BinMom2z,BinMomxy,BinMomxz,BinMomyz,VoxelFaceArea,BorderVoxelCount,GreyMass,index
440,1940.84,1842.07,1131.13,0.727025,0.451724,0.604296,8.97491,4.05418,2.44992,0.42068,0.774727,-0.472045,-0.667142,0.616785,0.417729,0.614776,0.139191,0.776322,-6.70451,-4.85992,-3.95207,7.55775,4.44553,3.93541,4.31868,6.97653,4.1838,1.46645,-1.74281,-1.97289,456,0,90640,206
64,2157,1894,1129,0.854102,0.381966,0.381966,2.61803,1,0.381966,0.525731,0.850651,0,0,0,1,0.850651,-0.525731,0,-3.22703,-2,-1.85065,3.22703,2,1.85065,1,2,1,1,0,0,112,0,13248,207
1.16E+07,3193.3,861.525,1315.91,0.629974,0.811379,0.456046,6253.67,5074.1,2314.02,0.227442,0.24459,0.942574,-0.38899,0.910182,-0.142322,0.892724,0.334282,-0.302157,-161.635,-150.204,-122.909,190.895,176.717,116.82,2935.46,4836.24,5870.1,-758.046,997.39,550.727,413200,0,2.41E+09,208
8,1924,1864,1144,-1,-1,-1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,1672,209
8.21E+07,957.058,2229.81,1546.99,0.682993,0.333397,0.950839,32006.3,10670.8,10146.2,0.604492,0.113436,0.788493,0.776734,0.135804,-0.615014,-0.176846,0.98422,-0.00601753,-446.071,-227.52,-229.489,381.893,247.464,263.392,18450.6,10437.2,23935.5,1554.31,10168.7,1911.44,1.56E+06,0,1.72E+10,210
352,736.045,1300.05,1154.86,0.728927,0.44748,0.605777,7.55128,3.37905,2.04695,0.792552,0.17207,0.585025,-0.549753,-0.213535,0.807573,-0.263882,0.961663,0.0746414,-6.23349,-4.37741,-3.54727,6.30535,4.66704,3.50419,5.90702,2.27066,4.79959,0.907025,1.96074,0.32438,360,0,74272,211
1.78E+08,1440.55,2462.61,1499.15,0.300214,0.76772,0.911512,30354.1,23303.4,21241.4,0.71024,-0.689411,0.14238,-0.47366,-0.318384,0.821144,0.520774,0.650649,0.552675,-404.236,-364.391,-335.665,393.589,367.652,336.197,26300.8,25781.5,22816.5,-4151.04,119.484,-1433.6,2.39E+06,0,3.78E+10,212
632,1649.62,2600.05,1157.57,0.681652,0.624973,0.509378,10.3553,6.47179,3.29659,-0.15095,0.985944,0.0716139,-0.562864,-0.145278,0.813682,0.812649,0.0825168,0.576882,-9.1072,-5.81776,-4.68662,6.99791,6.64999,4.8033,4.46339,10.2253,5.43503,-0.790899,-1.53052,0.123057,592,0,134616,213
8.61E+07,3112.96,1743.14,1506.17,0.4896,0.75937,0.672136,20968.8,15923.1,10702.5,-0.230604,-0.0348135,0.972425,0.341572,0.932867,0.114399,0.911126,-0.358534,0.203232,-346.551,-259.151,-222.345,324.291,303.067,231.878,11857.5,15258.1,20478.8,1745.92,-2098.18,209.586,1.50E+06,0,1.84E+10,214
2.02E+07,1856.63,2237.22,1376.89,0.642808,0.623995,0.572428,9905.66,6181.08,3538.23,-0.101362,-0.132883,0.985935,0.964734,0.228867,0.130029,-0.242927,0.964345,0.104998,-225.147,-186.631,-133.866,234.739,192.149,155.895,6063.38,3789.09,9772.48,669.297,-304.811,-755.571,595680,0,4.35E+09,215
8,984,992,1162,-1,-1,-1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,1728,216
1.62E+08,2386.8,2204.79,1583.94,0.459406,0.651571,0.829678,32908.6,21442.3,17790.2,0.201495,-0.0214206,0.979255,0.813098,0.561103,-0.155032,-0.546142,0.827469,0.130477,-420.253,-347.838,-310.171,380.687,309.65,302.294,20818.5,18947,32375.7,1600.95,2522.72,-634.82,2.31E+06,0,3.52E+10,217
96,999,974,1174,0.428571,0.571429,1,2.33333,1.33333,1.33333,1,0,0,0,0,1,0,1,0,-4,-3,-3,4,3,3,2.33333,1.33333,1.33333,0,0,0,168,0,20928,218
208,1010.69,960.462,1178,0.521386,0.648827,0.737661,3.94117,2.55714,1.8863,0.639329,0.744511,-0.192254,0.704508,-0.466976,0.534418,-0.308102,0.477113,0.823065,-4.55391,-3.75006,-3.60726,4.85498,4.13959,3.59345,3.05917,3.1716,2.15385,0.757396,0,-0.461538,264,0,45552,219
8,2768,1088,1176,-1,-1,-1,0,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,1,1,1,0,0,0,0,0,0,24,0,1760,220
144,748.333,1300.44,1179.89,0.646067,0.680176,0.520355,3.33813,2.27052,1.18147,-0.0107019,-0.100971,0.994832,0.805821,0.588199,0.0683682,-0.592062,0.802388,0.0750697,-4.82035,-3.27081,-2.7557,3.35059,3.40234,2.60399,1.88889,1.58025,3.32099,0.518519,0.037037,-0.17284,200,0,31824,221
128,1035,932.875,1179.5,0.689215,0.369734,0.840563,4.00732,1.48164,1.24541,0.90325,-0.144267,0.404137,-0.0729223,0.876489,0.475867,-0.422873,-0.459297,0.781168,-4.47826,-3.3549,-3.11134,4.03805,3.10279,2.93193,3.5,1.48438,1.75,-0.375,1,-0.0625,192,0,28416,222
104,3009.85,2821.38,1182.31,0.759796,0.258274,0.930037,4.39104,1.13409,1.05475,0.367569,0.928101,0.0593358,-0.342163,0.0756329,0.936592,0.864765,-0.364565,0.345362,-4.83811,-3.16746,-2.9271,4.20077,2.73017,2.53196,1.51479,3.92899,1.13609,1.13609,0.0473373,0.189349,176,0,23192,223
360,1966.44,2171.73,1193.42,0.828209,0.256538,0.669651,11.3402,2.90919,1.94814,-0.357352,-0.0153249,0.933844,0.879768,-0.341185,0.33106,0.31354,0.939871,0.135405,-7.33818,-4.14766,-3.58812,7.29735,4.24861,3.61088,3.89136,2.06222,10.244,-0.237037,-2.85432,-0.242963,408,0,80640,224
13936,2318.27,1986.66,1222.31,0.967337,0.206848,0.157909,352.435,72.9006,11.5117,0.454604,-0.0922152,0.885907,0.31967,0.945252,-0.0656466,0.831352,-0.313042,-0.459194,-36.4424,-26.053,-9.75057,42.3495,21.5262,10.1988,88.2418,69.2619,279.344,4.25786,136.014,-31.6608,6880,0,3.14E+06,225
1.89E+07,2877.81,2745.96,1360.05,0.398091,0.793845,0.75822,7218.83,5730.63,4345.08,0.888298,-0.0460405,0.456954,-0.447298,0.138943,0.883527,0.104168,0.98923,-0.102829,-185.996,-178.314,-159.814,193.709,192.036,161.904,6889.9,4377.92,6026.73,-203.64,618.917,109.631,551776,0,4.28E+09,226
96,1370,791,1208,0.686141,0.477767,0.65693,2.79076,1.33333,0.875906,0.683811,-0.25457,0.683811,-0.707107,9.74E-17,0.707107,0.180008,0.967054,0.180008,-3.98981,-2.41421,-2.32707,3.98981,2.41421,2.32707,2,1,2,-0.333333,0.666667,-0.333333,152,0,21792,227
7.51E+07,2548.84,1398.64,1523.58,0.418192,0.707078,0.822834,19216.8,13587.7,11180.5,0.707223,0.43867,-0.55444,0.68613,-0.236772,0.687869,-0.170472,0.866895,0.468436,-392.422,-270.841,-248.276,291.438,260.279,249.45,16333.2,12861.8,14789.9,2102.08,-2014.98,-2346.63,1.44E+06,0,1.71E+10,228
1.95E+07,1631.71,2035.02,1427.49,0.539989,0.944688,0.486944,7995.29,7553.06,3677.92,0.34223,-0.206766,0.916584,0.783828,-0.475122,-0.399842,0.518163,0.855282,-0.000531507,-218.033,-213.977,-125.008,177.081,202.525,145.344,6564.41,4737.27,7924.59,-1748.66,139.788,-82.05,580664,0,4.46E+09,229
280,1621.14,2732.29,1248.57,0.505021,0.574992,0.860845,4.96901,2.85714,2.45956,-0.542844,0.610534,0.576689,0.408248,-0.408248,0.816497,0.733931,0.678662,-0.0276343,-5.4294,-4.26599,-3.54002,4.71193,4.26599,4.27616,3.26531,3.46122,3.55918,-0.897959,-0.653061,0.75102,320,0,64400,230
232,2173.72,2149.1,1253.93,0.908474,0.136547,0.670292,15.2284,2.07938,1.3938,0.10762,0.993512,-0.0367657,0.917211,-0.113487,-0.381896,0.383591,-0.0073776,0.923474,-6.47366,-3.86298,-2.71357,7.87896,3.41331,3.03935,2.1308,15.0583,1.51249,1.40785,-0.294887,-0.475624,352,0,53592,231
1216,2117.76,2183.25,1270.49,0.858283,0.14682,0.965245,33.9325,4.98197,4.80882,0.589694,-0.51759,-0.619969,0.590004,-0.248114,0.768333,0.551504,0.818865,-0.159069,-11.515,-5.67374,-5.97741,12.5962,5.54625,5.31425,14.9965,12.6217,16.1051,-8.91447,-10.5689,9.3125,984,0,282112,232
40,669.6,2081.2,1277.2,0.735859,0.574609,0.459688,1.39225,0.8,0.36775,-0.515499,0.605913,0.605913,1.16E-16,-0.707107,0.707107,0.85689,0.364513,0.364513,-2.66039,-2.41421,-1.7878,2.79426,2.41421,1.92598,0.64,0.96,0.96,-0.32,-0.32,0.16,80,0,9320,233
760,661.305,2051.07,1288.4,0.952602,0.0738945,0.641433,47.853,3.53607,2.26815,-0.123705,0.140381,0.982339,0.983048,-0.117668,0.140609,0.135328,0.983081,-0.123446,-11.9812,-5.02279,-3.68789,12.9674,4.88991,4.0202,4.19102,3.18404,46.2821,-0.938283,-5.36421,6.26526,752,0,177840,234
2912,1784.97,1886.54,1301.77,0.904322,0.204993,0.466736,63.8529,13.0894,6.1093,-0.558372,0.823816,0.0977147,0.589435,0.311085,0.745515,0.583769,0.473871,-0.659287,-20.0336,-8.08738,-6.21932,15.2793,9.7508,6.74164,26.5377,45.9738,10.5402,-25.2819,-0.0832629,6.26712,1896,0,684320,235
1.33E+07,1889.63,1748.04,1514.11,0.849902,0.295198,0.508464,13102.7,3867.89,1966.68,0.613214,-0.201533,0.763775,0.742395,-0.183271,-0.644407,0.269847,0.962183,0.037233,-221.899,-137.439,-90.1892,249.921,160.658,110.727,7202.02,2482.84,9252.4,-1634.9,4306.09,-1489.59,478056,0,3.14E+09,236
6.27E+07,3110.56,2314.45,1571.13,0.449855,0.799882,0.687783,16352.9,13080.4,8996.45,0.491088,0.844829,0.21236,0.518735,-0.479459,0.707836,0.699818,-0.237452,-0.673699,-282.511,-280.604,-228.83,280.943,263.234,212.958,11869.5,15185.8,11374.4,2036.35,2266.71,-66.195,1.26E+06,0,1.48E+10,237
168,1916.57,3096.38,1325.43,0.707661,0.343276,0.851616,5.10185,1.75134,1.49147,0.034739,0.896781,0.441109,-0.563104,-0.347081,0.749966,0.825656,-0.274443,0.492923,-5.57876,-3.43775,-3.28578,4.54718,3.38248,3.11462,1.57823,4.4263,2.34014,0.163265,-0.0544218,1.36054,240,0,39984,238
816,2536.04,2914.69,1336.25,0.599699,0.535894,0.746978,11.4697,6.14655,4.59134,-0.076453,-0.334096,0.939433,-0.311836,0.902938,0.295739,0.947055,0.270339,0.173215,-8.13307,-5.91824,-5.59572,7.29761,5.767,5.21426,4.78278,6.62707,10.7978,-0.262207,-0.637447,-1.74356,688,0,195024,239
1640,2487.38,2926.59,1339.96,0.853836,0.224723,0.65042,34.8484,7.83124,5.09359,0.785218,-0.573968,0.232362,-0.468122,-0.304602,0.829506,0.405332,0.760117,0.507866,-14.6438,-6.59917,-5.32934,12.0256,6.7181,6.30715,24.0394,15.15,8.58384,-13.0199,4.36588,-4.66008,1200,0,393600,240
1152,2536.74,2938.94,1339.93,0.732702,0.550076,0.48593,17.2442,9.48561,4.60934,-0.519704,0.853656,0.0343492,-0.537436,-0.357915,0.763583,0.664131,0.378377,0.644796,-9.73014,-7.20586,-5.7089,9.04657,7.70658,5.08666,9.43036,14.4414,7.4674,-4.66744,-2.22666,-0.962191,880,0,277632,241
6.31E+07,2853.74,3018.31,1606.48,0.565349,0.550856,0.789048,20393.3,11233.7,8863.96,0.644602,0.155887,0.748456,0.762222,-0.206858,-0.613374,0.0592075,0.965872,-0.252162,-344.378,-253.182,-236.888,303.608,227.61,211.877,15031.3,9245.53,16214.1,784.873,4454.45,1645.86,1.23E+06,0,1.53E+10,242
1.93E+08,1709.81,2990.3,1707.72,0.377896,0.783645,0.79386,33368.9,26149.4,20758.9,0.959843,0.0747697,0.270389,-0.173787,-0.598143,0.782319,-0.220225,0.797894,0.561129,-467.952,-376.265,-332.485,396.903,347.941,323.244,32539.3,22758,24979.9,1465.31,2539.82,-2267.46,2.57E+06,0,4.68E+10,243
536,2528.78,3011.07,1355.16,0.810932,0.329824,0.573238,12.7692,4.21158,2.41423,-0.316682,0.669296,0.672128,0.774906,0.591204,-0.223605,0.547023,-0.450024,0.705864,-8.255,-5.15586,-4.07448,7.7926,5.0408,4.1548,4.53197,7.681,7.182,-1.37135,-2.51548,4.42058,536,0,130784,244
2416,2626.3,2878.48,1360.97,0.90836,0.413195,0.221783,46.1652,19.0753,4.23058,0.969125,-0.231787,0.0840934,0.245058,0.867707,-0.432471,0.0272729,0.439726,0.897718,-16.7641,-10.4956,-5.4794,13.4668,10.9578,5.49777,44.5072,17.6603,7.30354,-6.26328,1.84431,-6.38797,1640,0,591920,245
48,2641,2839,1359.33,0.5,0.666667,0.75,1.33333,0.888889,0.666667,0.707107,0.707107,0,0,0,1,-0.707107,0.707107,0,-2.41421,-2.33333,-2.41421,2.41421,1.66667,2.41421,1,1,0.888889,0.333333,0,0,96,0,11808,246
32,2647.5,2849.5,1359.5,0.75,1,0.25,1,1,0.25,-0.408248,-0.408248,0.816497,0.707107,-0.707107,0,0.57735,0.57735,0.57735,-2.63299,-2.41421,-1.28868,1.8165,2.41421,1.86603,0.75,0.75,0.75,-0.25,-0.25,-0.25,72,0,7904,247
568,2436.17,2879.89,1369.1,0.779064,0.256904,0.859996,14.2898,3.6711,3.15713,0.839649,-0.0166667,0.542874,-0.484369,0.429215,0.762339,0.245715,0.903049,-0.352317,-7.89716,-5.05912,-4.86955,8.55495,4.61331,4.23623,11.1264,3.25491,6.73676,-0.262646,4.88475,0.0674469,560,0,140864,248
6.59E+07,2312.62,3058.03,1633.46,0.396569,0.805846,0.748816,16392.6,13210,9891.82,-0.621571,0.165446,0.765688,0.714262,0.521081,0.467232,-0.321683,0.837319,-0.44206,-300.372,-264.044,-253.943,302.295,252.986,233.476,14096.2,10970.7,14427.5,566.447,-1986.58,1631.37,1.25E+06,0,1.64E+10,249
8.09E+07,2793.66,2522.24,1680.27,0.456367,0.703799,0.772427,20607.3,14503.4,11202.8,0.458993,-0.13451,0.878198,0.623346,0.753095,-0.210445,-0.63306,0.644015,0.429512,-343.883,-266.727,-227.955,310.522,274.861,248.028,14466.6,13244.9,18602.1,968.796,3357.86,-1634.02,1.47E+06,0,2.02E+10,250
512,2488.53,2899.47,1375.25,0.672933,0.517198,0.632383,9.01337,4.6617,2.94798,-0.638861,0.75247,0.16014,0.367734,0.115848,0.922687,0.675743,0.648358,-0.350719,-7.5313,-5.09971,-4.62723,6.14685,5.48064,4.12682,5.65527,6.40527,4.5625,-2.84277,-0.0390625,0.914063,504,0,128512,251
56,2540.57,3066.29,1372.86,0.616211,0.539112,0.711891,1.78302,0.961248,0.684304,-0.125349,0.923482,0.362587,0.643722,-0.20239,0.738011,0.754924,0.325914,-0.569096,-3.34998,-2.34738,-2.1749,3.06912,2.82087,2.47314,0.816327,1.63265,0.979592,-0.163265,0.0816327,0.326531,104,0,14112,252
72,2979.11,2526.22,1375.56,0.793168,0.2785,0.742666,3.1917,0.888889,0.660148,-0.338098,0.7632,0.550649,0.408248,-0.408248,0.816497,0.847952,0.500858,-0.173547,-3.8531,-2.63299,-2.1306,4.0785,2.63299,2.56702,0.987654,2.17284,1.58025,-0.691358,-0.395062,0.987654,128,0,18216,253
176,2432.36,2890,1379.55,0.616488,0.417521,0.918546,4.35471,1.81818,1.67008,0.976765,0,-0.214313,0,1,0,0.214313,0,0.976765,-5.35966,-3,-3.0161,4.88308,3,3.74821,4.2314,1.81818,1.79339,0,-0.561983,0,240,0,44704,254
32,2577.5,2919.5,1378.5,0.75,1,0.25,1,1,0.25,0.408248,0.408248,0.816497,0.707107,-0.707107,0,0.57735,0.57735,-0.57735,-1.8165,-2.41421,-1.28868,2.63299,2.41421,1.86603,0.75,0.75,0.75,-0.25,0.25,0.25,72,0,8160,255
576,2572.56,2956.75,1383.25,0.638386,0.483451,0.747985,9.52072,4.60281,3.44283,-0.0197609,0.997684,-0.0650876,0.831351,-0.0197669,-0.555396,0.555396,0.0650858,0.829035,-7.81173,-5.22852,-5.16252,6.33018,5.64387,4.29361,4.24691,9.49306,3.82639,-0.138889,-0.527778,-0.381944,520,0,147456,256
4344,2417.67,2838.62,1400.11,0.863885,0.263927,0.51573,68.2052,18.0012,9.28374,-0.553363,0.755752,-0.350183,0.826765,0.549459,-0.120641,-0.101236,0.356278,0.92888,-15.6943,-9.78524,-8.32697,20.1164,12.2778,7.3622,33.2848,45.5692,16.636,-20.6811,10.5482,-16.1715,2392,0,1.12E+06,257
5.13E+07,2578.51,2799.7,1709.44,0.665565,0.527064,0.634524,19632.7,10347.7,6565.86,0.231531,0.113762,0.966153,0.715641,0.652819,-0.248366,-0.658978,0.748922,0.0697348,-311.553,-243.495,-163.26,307.889,195.821,207.942,9203.16,8346.68,18996.4,2110.99,2250.79,823.024,1.11E+06,0,1.32E+10,258
48,2657,2704.67,1396,0.741359,0.479482,0.539418,1.85385,0.888889,0.479482,0.615412,0,0.788205,0,1,0,0.788205,0,-0.615412,-3.19182,-1.66667,-1.78821,3.19182,2.33333,1.78821,1,0.888889,1.33333,0,0.666667,0,96,0,12432,259
120,2566.13,2465.6,1417.47,0.736899,0.440332,0.597506,3.79886,1.67276,0.999486,-0.353883,0.795264,0.492263,0.860754,0.071027,0.504041,0.365882,0.602088,-0.709662,-4.53775,-3.54713,-2.60576,4.20288,2.90397,2.96465,1.84889,2.77333,1.84889,-0.746667,-0.195556,1.12,184,0,31200,260
5.20E+07,1724.9,1018.2,1638.38,0.643993,0.551742,0.645242,18992.2,10478.8,6761.37,0.989948,0.0150725,0.140627,-0.139079,0.284375,0.948571,0.0256934,0.958595,-0.283613,-302.06,-221.268,-184.078,314.367,255.299,189.934,18819.5,7064.78,10348.2,35.4697,1212.27,1028.71,1.11E+06,0,1.36E+10,261
456,2485.02,2551.82,1443.82,0.607922,0.524003,0.748236,7.8145,4.09482,3.06389,-0.0156207,0.60532,0.795829,0.995834,0.0809295,-0.0420098,-0.0898354,0.791858,-0.604062,-6.7239,-4.16618,-4.22274,5.68691,5.96853,4.29179,4.08741,4.81133,6.07448,0.0381656,-0.102185,2.28501,448,0,119472,262
16,2461,2586,1442,1,0,-1,1,0,0,1,0,0,0,0,1,0,1,0,-2,-1,-1,2,1,1,1,0,0,0,0,0,40,0,4208,263
16,2464,2571,1444,1,0,-1,1,0,0,0,1,0,0,0,1,1,0,0,-2,-1,-1,2,1,1,0,1,0,0,0,0,40,0,4224,264
16,1287,2848,1446,1,0,-1,1,0,0,1,0,0,0,0,1,0,1,0,-2,-1,-1,2,1,1,1,0,0,0,0,0,40,0,4240,265
1552,1288.16,2897.89,1456.79,0.829344,0.288035,0.592482,28.6869,8.26282,4.89557,0.215544,0.956018,0.198924,-0.562306,-0.045031,0.825702,0.798344,-0.289831,0.527868,-11.5074,-7.02978,-5.8327,11.7352,6.69114,5.2839,7.06558,26.6469,8.13275,4.98778,-0.54331,4.3993,1096,0,412832,266
2.23E+07,3113.77,2769.22,1698.6,0.627519,0.712299,0.522928,9957.98,7093.06,3709.16,0.30448,0.503473,0.808583,-0.0155904,0.85141,-0.524269,0.952391,-0.147023,-0.267086,-227.115,-211.88,-171.391,213.4,181.716,139.922,4289.3,7746.13,8724.78,913.01,1566.1,1033.43,640576,0,5.95E+09,267
360,2772.62,2271.6,1489.38,0.954366,0.150729,0.302753,26.4869,3.99233,1.20869,0.731314,-0.673884,0.105166,-0.249827,-0.121196,0.960676,0.634638,0.728829,0.256987,-10.511,-5.15216,-3.10347,8.67656,5.53255,2.89275,14.9017,12.7289,4.05728,-12.3733,1.27605,-2.11556,504,0,96480,268
496,2466.32,2571.19,1490.26,0.388591,0.945679,0.646529,5.75943,5.44657,3.52137,0.393509,-0.246142,-0.885757,0.904888,0.273764,0.325932,-0.162262,0.929768,-0.330459,-5.91919,-5.97418,-4.81708,5.72547,6.27409,4.73241,5.44433,3.80125,5.48179,0.260146,-0.212279,0.659729,456,0,133424,269
480,2753.67,2247.37,1494.27,0.712034,0.486582,0.591815,9.17604,4.4649,2.64239,-0.308889,0.713242,-0.629184,-0.221942,0.589217,0.776895,0.92484,0.379616,-0.0237043,-6.63906,-5.26252,-4.14434,7.50402,5.37803,4.49515,3.35556,6.59889,6.32889,-1.67778,0.955556,-2.09778,488,0,129600,270
1880,3016.31,2625.4,1500.54,0.95438,0.0745099,0.612273,85.4444,6.36645,3.89801,-0.46988,0.773292,0.425712,0.655992,0.628599,-0.417777,0.590666,-0.0829587,0.80264,-16.2161,-6.9453,-5.06739,20.9142,6.69046,5.55048,22.9647,53.6366,19.1076,-28.6124,-16.9885,26.1968,1472,0,509480,271
200,1289.2,2872.4,1514.4,0.621543,0.434019,0.871984,4.76696,2.06895,1.80409,0.563313,0.461478,-0.685359,-0.71586,0.686792,-0.125939,0.412581,0.561564,0.717233,-5.25081,-3.42249,-3.44108,4.9605,3.26015,3.37614,2.88,2.56,3.2,0.64,-1.12,-0.96,256,0,54400,272
384,3342.54,843.25,1519.58,0.771947,0.300598,0.758663,10.0658,3.02577,2.29554,0.839193,0.226593,0.494379,-0.174332,-0.749003,0.639221,-0.515134,0.622616,0.589056,-6.8661,-4.32609,-3.67714,6.94529,4.15658,4.05197,7.78993,3.10417,4.49306,1.57292,3.14236,0.520833,424,0,104832,273
168,2760,2231.05,1522.67,0.675216,0.517153,0.628023,4.12658,2.13408,1.34025,0.301951,-0.0648826,0.951113,0.933274,-0.18342,-0.3088,0.194489,0.980891,0.00516943,-4.202,-3.45297,-2.43036,4.84225,3.88217,3.89252,2.28571,1.37868,3.93651,-0.190476,0.571429,-0.126984,216,0,46032,274
4.92E+07,1781.34,1875.2,1779.76,0.486477,0.774377,0.663144,14320.6,11089.6,7353.98,0.226272,-0.194752,0.954397,0.307134,0.944092,0.119832,0.924375,-0.266013,-0.273436,-259.282,-250.025,-198.272,303.451,230.213,208.85,8063.05,10947.8,13753.4,776.183,1641.96,-872.276,1.04E+06,0,1.35E+10,275
2000,1274.49,2869.45,1532.77,0.788854,0.283488,0.744813,34.3973,9.75121,7.26283,0.356056,0.639228,-0.681624,0.790518,-0.59501,-0.145064,0.498302,0.487186,0.717179,-14.8454,-8.11619,-6.36473,13.0663,8.20148,6.74901,12.2579,19.2313,19.9222,5.00538,-6.87078,-11.6081,1352,0,552000,276
1.29E+08,2631.82,1772.18,1887.69,0.34953,0.846736,0.768208,24398.2,20658.9,15870.3,-0.0926238,-0.085192,0.99205,0.995627,0.00425968,0.0933236,-0.0121762,0.996355,0.0844249,-331.347,-329.101,-299.518,380.843,346.984,323.824,20690.2,15932.3,24304.9,87.6007,-338.678,-718.831,1.96E+06,0,3.57E+10,277
176,1263.27,2848.18,1547.27,0.536094,0.816062,0.568469,3.34933,2.73326,1.55377,-0.510203,-0.320951,0.797924,0.551694,0.589603,0.589917,-0.659793,0.741188,-0.12375,-3.99055,-3.74,-3.18699,4.52576,4.0821,3.34485,2.38017,2.14876,3.10744,0.677686,-0.347107,-0.0495868,240,0,48928,278
1.28E+08,1504.64,1345.02,1898.51,0.290582,0.792449,0.895222,24206.5,19182.4,17172.5,0.511137,-0.117875,0.851378,0.727269,0.587216,-0.355325,-0.458059,0.800801,0.385875,-344.852,-316.432,-281.475,395.184,334.883,307.435,20073.3,17963.3,22524.8,434.557,2541.59,-1125.27,1.92E+06,0,3.57E+10,279
5.10E+07,1967.27,2272.84,1815.6,0.627655,0.576456,0.645921,18044.3,10401.8,6718.72,0.51432,0.316408,0.797095,-0.252439,0.944128,-0.211888,0.819603,0.0922392,-0.565457,-290.695,-223.926,-202.927,311.682,249.875,188.641,9949.33,11135.6,14079.9,965.274,4840.08,2119.61,1.10E+06,0,1.43E+10,280
408,3273.69,941.686,1563.02,0.899913,0.12299,0.813786,18.6117,2.28905,1.8628,-0.152784,0.959663,0.236015,-0.0420075,-0.244909,0.968636,0.987366,0.138078,0.0777314,-9.13684,-4.01491,-4.24402,9.4674,4.28672,3.68018,2.25452,17.3133,3.19569,-2.45136,-0.621299,3.69243,480,0,114648,281
2080,1263.82,2843.53,1567.97,0.531964,0.587048,0.79727,21.4733,12.6058,10.0503,0.288781,0.949515,-0.122584,0.400144,-0.00338261,0.916446,0.869765,-0.313704,-0.380919,-12.3894,-10.6252,-7.11321,9.91393,7.39945,7.74392,11.4121,20.3491,12.3683,3.12876,0.532781,-1.33751,1344,0,586560,282
24,2796,2222.67,1570.67,1,0.333333,0,1.33333,0.444444,0,0,0.707107,-0.707107,0,0.707107,0.707107,1,0,0,-2.41421,-1.94281,-1,2.41421,1.4714,1,0,0.888889,0.888889,0,0,-0.444444,56,0,6792,283
6.27E+07,2883.83,1419.31,1867.02,0.526908,0.834344,0.567023,17063.5,14236.8,8072.6,0.53935,0.509685,0.670316,-0.47473,-0.473427,0.741955,-0.695509,0.718393,0.0133801,-276.94,-263.229,-226.761,308.483,263.519,197.273,12077.2,11789.8,15505.8,3856.98,1079.3,906.478,1.22E+06,0,1.78E+10,284
1216,1263.3,2828.53,1593.33,0.940343,0.0894144,0.667193,55.6486,4.97579,3.31981,-0.341431,0.643647,-0.68494,0.543048,0.729881,0.415178,-0.767153,0.230201,0.598736,-14.7964,-5.84679,-4.84354,14.0107,5.82516,5.01172,9.90841,25.8809,28.155,-10.8435,12.611,-22.5679,1056,0,346560,285
936,2784.31,2199.25,1593.57,0.889489,0.567473,0.194742,23.3969,13.2771,2.5856,-0.523864,0.812635,-0.255324,-0.291352,0.110722,0.950187,0.800425,0.572158,0.17876,-10.4652,-8.82665,-4.55727,12.3553,7.93344,4.46215,9.20447,16.4599,13.5951,-9.20447,-0.1762,-3.19322,912,0,267696,286
1.12E+08,1080.65,3079.91,1878.18,0.523102,0.662064,0.720321,26953.4,17844.9,12854,0.990496,0.137518,-0.00271777,0.0436925,-0.295843,0.954237,-0.130421,0.945286,0.299039,-403.438,-315.209,-269.431,346.129,300.756,257.814,26696.2,13557.5,17398.6,1855.98,170.128,-1414.2,1.79E+06,0,3.21E+10,287
6.83E+06,1425.04,856.368,1737.41,0.636287,0.636625,0.571314,4641.58,2954.95,1688.2,-0.0658387,-0.479735,0.87494,-0.440519,0.800741,0.405902,0.895326,0.358704,0.264052,-161.315,-126.282,-92.5777,147.675,117.289,104.344,1946.83,3180.13,4157.78,-353.55,-396.633,-827.929,285744,0,1.97E+09,288
2.41E+07,1559.14,2148.83,1799.43,0.678585,0.691127,0.46506,11382.1,7866.5,3658.39,0.720005,-0.267361,-0.640398,0.685873,0.133613,0.71535,0.105692,0.954288,-0.279578,-238.334,-221.867,-141.325,257.573,195.334,148.859,9642.02,4285.62,8979.37,-1101.2,-1496.68,1724.65,702912,0,6.97E+09,289
7.47E+07,1062.45,1020.67,1860.61,0.582938,0.454369,0.917894,24968.5,11344.9,10413.4,0.949701,0.0103799,0.312985,-0.292644,-0.326355,0.898806,-0.111474,0.94519,0.306902,-395.193,-255.148,-232.399,321.658,244.381,240.645,23620.9,10514.2,12591.7,232.444,4081.37,-225.945,1.42E+06,0,2.17E+10,290
