,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
55,31200000.0,1216.1,2357.38,402.133,0.603212,0.943954,0.420346,811208.0,1750000000.0,390.58778493515024
56,25900000.0,2851.83,1219.76,446.295,0.590597,0.643107,0.636602,712480.0,1480000000.0,367.0853454818611
57,46200000.0,2148.46,2959.8,435.042,0.856308,0.169522,0.847629,1270000.0,2680000000.0,445.19244371813187
58,11400000.0,2137.4,2424.04,435.313,0.633425,0.581167,0.630757,453032.0,675000000.0,279.23428638331
59,23500000.0,1900.36,1072.44,477.074,0.497114,0.626331,0.802908,684864.0,1410000000.0,355.37735171126724
60,34500000.0,2543.67,1830.38,450.228,0.516581,0.700734,0.689875,863592.0,2100000000.0,403.8996631033998
61,11900000.0,2338.76,2310.78,441.583,0.594055,0.463736,0.87538,492392.0,738000000.0,283.25838826478423
62,19700000.0,2441.29,1054.88,512.521,0.363768,0.959696,0.662952,633800.0,1240000000.0,335.0856795681347
63,28000000.0,3027.0,2284.52,473.77,0.543526,0.846481,0.539262,787672.0,1790000000.0,376.7498918725544
64,21400000.0,2649.68,2441.84,467.518,0.499099,0.700812,0.714743,680080.0,1390000000.0,344.45967197640186
65,23000000.0,1881.16,3180.63,499.969,0.642456,0.606191,0.58982,681048.0,1520000000.0,352.8388554007025
66,29500000.0,1649.33,1169.84,489.616,0.499832,0.667652,0.749145,785064.0,1970000000.0,383.36088405826536
67,27300000.0,2150.88,1818.88,509.608,0.61509,0.765615,0.502746,764104.0,1860000000.0,373.58377670622224
68,17000000.0,2461.4,2660.02,548.22,0.501326,0.740107,0.673787,593360.0,1170000000.0,319.0191594010853
69,41900000.0,1553.27,2118.88,501.307,0.600931,0.577908,0.69054,975896.0,2930000000.0,430.92841655208235
70,38300000.0,1796.23,1547.6,512.483,0.452542,0.600874,0.911102,929784.0,2720000000.0,418.21542859509816
71,26200000.0,1303.51,1841.84,517.497,0.624279,0.662281,0.567314,722056.0,1890000000.0,368.497226092519
72,28800000.0,2370.84,1433.8,530.848,0.626043,0.599454,0.623829,800664.0,2100000000.0,380.304346052945
73,75000000.0,1097.46,2712.56,523.588,0.618804,0.41446,0.919743,1460000.0,5550000000.0,523.2238679605296
74,15400000.0,1956.59,2274.86,532.367,0.552766,0.623972,0.716755,515368.0,1160000000.0,308.67920010767716
75,16000000.0,1540.16,1426.52,577.86,0.663452,0.813996,0.413452,534768.0,1210000000.0,312.6370567187088
76,12100000.0,2451.52,2169.75,539.145,0.633979,0.812779,0.450333,430840.0,931000000.0,284.8364619867202
77,36700000.0,2609.39,3151.63,522.534,0.448574,0.696981,0.791165,903984.0,2860000000.0,412.30868275352987
78,33300000.0,1189.66,1531.02,553.075,0.606872,0.588404,0.668125,829880.0,2630000000.0,399.1613998939617
79,15000000.0,2127.71,2106.09,525.625,0.753941,0.411489,0.597973,521880.0,1200000000.0,305.9831741945869
80,21000000.0,3153.6,3189.75,541.786,0.512398,0.554753,0.878953,644200.0,1700000000.0,342.29999343445024
81,28200000.0,967.859,1250.28,560.939,0.416031,0.705899,0.827269,760312.0,2310000000.0,377.6447880894007
82,25700000.0,1383.06,915.354,561.873,0.689346,0.776709,0.399962,771368.0,2130000000.0,366.13802424987693
83,28700000.0,2134.76,1256.83,572.236,0.627903,0.462405,0.804699,758192.0,2410000000.0,379.863668548109
84,19900000.0,2347.1,2466.49,615.419,0.642978,0.598146,0.596881,654384.0,1690000000.0,336.21582532323737
85,21400000.0,2880.11,2965.55,585.278,0.578761,0.67802,0.621279,653040.0,1840000000.0,344.45967197640186
86,26700000.0,1872.59,2603.46,608.343,0.449812,0.768385,0.716032,778144.0,2320000000.0,370.82660037539097
87,3440000.0,2652.83,1370.26,597.191,0.495884,0.700542,0.719608,197496.0,302000000.0,187.29230739598242
88,27100000.0,1745.29,1838.59,638.761,0.613896,0.701212,0.550623,763232.0,2410000000.0,372.66924727895025
89,17500000.0,2120.54,2801.46,623.646,0.46304,0.584637,0.918451,583016.0,1570000000.0,322.11662650755716
90,28500000.0,2857.33,2538.74,620.742,0.493327,0.602722,0.840641,792064.0,2590000000.0,378.979233058082
91,17800000.0,900.76,1668.86,635.719,0.545626,0.642379,0.70733,556576.0,1640000000.0,323.9468738925158
92,11600000.0,1433.26,1224.73,676.762,0.684249,0.754978,0.418225,487104.0,1080000000.0,280.8577780162758
93,15700000.0,2195.45,3235.0,671.652,0.632761,0.792878,0.463172,527368.0,1470000000.0,310.6707339045021
94,44200000.0,2769.25,2176.22,662.265,0.639359,0.657149,0.548795,1130000.0,4200000000.0,438.6733140925952
95,20700000.0,1512.95,1687.15,660.413,0.535161,0.643622,0.722223,695344.0,1990000000.0,340.66216936577905
96,8580000.0,1323.71,1319.56,682.206,0.636897,0.646954,0.56125,389680.0,832000000.0,253.9975661656427
97,20300000.0,2725.41,1046.59,657.646,0.58593,0.72301,0.572703,603136.0,1990000000.0,338.45360050968554
98,21300000.0,1628.0,3279.95,700.063,0.42926,0.831435,0.686452,677368.0,2110000000.0,343.9222925203793
99,68500000.0,1680.56,2847.73,688.893,0.38633,0.750742,0.817418,1330000.0,6850000000.0,507.6495237178177
100,49900000.0,2884.4,1709.84,690.6,0.491903,0.730455,0.69559,1090000.0,5040000000.0,456.77322759573053
101,49500000.0,1303.22,3137.16,689.725,0.349729,0.747208,0.870268,1080000.0,5050000000.0,455.5494488513393
102,24400000.0,2588.34,1608.64,705.84,0.381454,0.758259,0.815745,704752.0,2510000000.0,359.8573697771544
103,18700000.0,2666.31,2781.87,723.594,0.548812,0.713456,0.632398,574976.0,1950000000.0,329.3171346993455
104,6990000.0,1766.63,1411.93,719.118,0.817103,0.412014,0.44391,340200.0,734000000.0,237.2244879115787
105,15800000.0,2499.7,1247.99,700.911,0.423332,0.590635,0.976353,555616.0,1680000000.0,311.32893657947653
106,21700000.0,1750.17,1176.85,730.207,0.640849,0.485165,0.740266,662384.0,2320000000.0,346.0618330389758
107,31000000.0,2033.91,1965.7,719.228,0.624134,0.38481,0.976759,892928.0,3350000000.0,389.75140596257563
108,13400000.0,1131.31,1734.95,725.353,0.279241,0.927645,0.776977,511488.0,1460000000.0,294.6922572589119
109,16000000.0,2097.26,2520.75,749.95,0.547714,0.669608,0.675448,556656.0,1760000000.0,312.6370567187088
110,29900000.0,1691.57,2285.23,728.054,0.329166,0.738225,0.908713,794056.0,3320000000.0,385.08581565175336
111,39700000.0,1436.03,2528.13,758.887,0.309881,0.843762,0.817907,995280.0,4440000000.0,423.2503196944376
112,34100000.0,3051.94,2786.97,772.423,0.617608,0.643539,0.594201,871728.0,3860000000.0,402.332626346329
113,29100000.0,2333.9,2952.05,756.826,0.616705,0.442917,0.865387,763952.0,3320000000.0,381.62028853202446
114,3940000.0,1027.54,2082.93,766.871,0.700107,0.439169,0.682865,206728.0,453000000.0,195.95929417566765
115,22900000.0,2129.23,2223.6,767.96,0.683876,0.602363,0.524807,652808.0,2650000000.0,352.326751842988
116,14600000.0,2714.68,1334.82,759.204,0.637789,0.606748,0.596972,506464.0,1700000000.0,303.2387826447469
117,34300000.0,2355.57,1896.42,752.455,0.299073,0.957002,0.73242,941168.0,4040000000.0,403.11766760788055
118,16400000.0,2498.95,2132.7,752.389,0.712409,0.387952,0.741305,564024.0,1960000000.0,315.220951223061
119,11800000.0,1906.7,2356.86,769.731,0.546057,0.746395,0.608181,452208.0,1410000000.0,282.46271444345496
120,30500000.0,2000.97,3123.06,762.452,0.438765,0.72761,0.771341,788584.0,3700000000.0,387.6446004557663
121,32900000.0,953.455,2284.77,785.815,0.515288,0.715924,0.677043,801808.0,4010000000.0,397.556713625566
122,25000000.0,1333.57,2222.49,798.749,0.398046,0.90729,0.663464,661712.0,3080000000.0,362.783167859781
123,34200000.0,3165.34,2115.4,810.362,0.465422,0.650433,0.82188,831792.0,4240000000.0,402.72552955142464
124,19400000.0,1121.38,2483.04,765.276,0.527129,0.902344,0.524048,606224.0,2420000000.0,333.3760290086064
125,11000000.0,1179.25,1215.35,804.359,0.566043,0.799848,0.54255,425952.0,1390000000.0,275.9294281870334
126,11600000.0,3087.16,1847.3,785.312,0.70733,0.444919,0.657804,461056.0,1480000000.0,280.8577780162758
