,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
413,30200000,1651.55,1824.12,2007.24,0.616351,0.778525,0.49279,864976,12500000000,386.3694445
414,4270000,918.785,2905.48,1929.35,0.903621,0.313962,0.306976,244592,1770000000,201.2842301
415,13200000,1756.97,2357.54,1956.57,0.479505,0.657712,0.791373,444304,5490000000,293.2187714
416,24000000,1295.76,1786.25,1988.52,0.751033,0.826483,0.301237,713896,10000000000,357.8800916
417,4088,2034.02,1451.13,1815.98,0.276406,0.932079,0.776322,1736,1710000,19.83828332
418,13100000,2325.3,1324.04,1988.6,0.519671,0.906855,0.529664,443800,5490000000,292.4764422
419,10400000,2720.46,2036.08,1966.23,0.49157,0.653757,0.777704,427624,4380000000,270.8184443
420,18000000,2072.63,876.464,2032.03,0.653309,0.755457,0.458916,572648,7570000000,325.1556421
421,15400000,1947.83,1445.91,1996.09,0.522674,0.864592,0.552082,487400,6490000000,308.6792001
422,40200000,2518.15,2793.55,2049.37,0.516757,0.487534,0.9912,1080000,17000000000,425.0197814
423,3740000,2018.35,2087.67,1942.58,0.586546,0.556166,0.743401,200336,1580000000,192.5858287
424,12700000,1836.57,2147.19,2021.93,0.49435,0.734571,0.688362,425040,5380000000,289.4687592
425,21600000,2660.67,2433.33,2061.05,0.697709,0.601141,0.502862,629248,9210000000,345.5294294
426,961904,3311.83,3338.17,1920.68,0.661508,0.497245,0.680734,75528,411000000,122.4741318
427,13900000,1981.27,2467.18,1992.21,0.719099,0.783545,0.3585,487872,5940000000,298.3129174
428,302800,3266.41,1651.63,1897.14,0.662798,0.692024,0.48727,35944,130000000,83.31421043
429,807400,2413.45,1704.74,1919.71,0.789281,0.316441,0.665905,71360,347000000,115.5305145
430,16100000,3217.59,2836.25,2061.19,0.747434,0.498893,0.506253,532480,6940000000,313.2870317
431,2980000,2554.72,2221.34,1939.98,0.557018,0.739977,0.598643,166000,1290000000,178.5415143
432,7440,2318.45,2719.13,1871.52,0.631439,0.446416,0.825599,2816,3220000,24.22096476
433,30300000,2537.99,1506.09,2056.73,0.707942,0.669652,0.436135,822832,13200000000,386.795431
434,32300000,2311.81,2289.77,2074.04,0.627362,0.859485,0.433559,815824,14000000000,395.1251133
435,14700000,1958.33,1890.55,2021.74,0.452518,0.862651,0.63465,508384,6400000000,303.929534
436,15400000,2134.96,2953.37,2041.51,0.775338,0.633007,0.354913,522072,6720000000,308.6792001
437,7160000,1633,2070.59,2009.93,0.672485,0.725794,0.45125,305840,3140000000,239.1322407
438,22800000,2357.78,2529.91,2072.12,0.669794,0.666262,0.49561,652408,10000000000,351.8131553
439,9020000,3007.28,2918.7,2078.89,0.787615,0.3652,0.581556,374880,3970000000,258.2672303
440,1180000,2116.56,1772.81,1945.87,0.573549,0.680159,0.626986,88664,522000000,131.1075781
441,3650000,2196.42,2116.74,1975.5,0.703064,0.601125,0.493967,194424,1610000000,191.0284627
442,3016,1598.8,2674,1898.8,0.245472,0.884639,0.852922,1384,1340000,17.92575976
443,2890000,2715.67,891.625,1982.13,0.494199,0.79198,0.638654,163024,1280000000,176.725712
444,28900000,3046.96,2374.87,2147.42,0.614136,0.789939,0.488473,759480,12900000000,380.7440046
445,20100000,1430.11,2697.22,2125.8,0.699381,0.834099,0.360411,629784,8970000000,337.3384241
446,95500000,2444.07,1983.09,2321.89,0.79583,0.408806,0.499431,1780000,42700000000,567.1112332
447,10700000,2065.44,1204.78,2051.11,0.558216,0.751877,0.587575,377208,4790000000,273.3978228
448,8650000,982.482,815.227,2047.86,0.66673,0.570987,0.583674,354120,3890000000,254.6864432
449,306544,2861.67,3306.19,1976.02,0.763406,0.496647,0.476383,35648,138000000,83.65618702
450,1640000,2530.31,890.349,2004.71,0.487178,0.641894,0.79892,112208,739000000,146.3126047
451,19800000,1690.01,2505.44,2137.12,0.746831,0.61817,0.409546,623168,8930000000,335.6517038
452,9140000,1785.25,1101.99,2058.16,0.67857,0.872934,0.368218,366008,4140000000,259.4074977
453,38300000,1003.25,2177.27,2168.32,0.804727,0.467343,0.417836,1100000,17400000000,418.2154286
454,4200000,2052.73,1616.07,2051.95,0.70471,0.667824,0.442167,226600,1910000000,200.1782505
455,276000000,2223.33,1548.53,2511.54,0.64665,0.413331,0.854885,3780000,1.26E+11,807.7993262
456,4880000,1511.46,3122.37,2099.11,0.753819,0.618873,0.397789,243680,2230000000,210.4458665
457,76900000,2688.5,986.072,2276.76,0.682022,0.571857,0.556045,1620000,35200000000,527.6054089
458,3640000,2018.15,2263.4,2069.09,0.390594,0.808052,0.754167,181400,1670000000,190.8538479
459,18500000,1849.11,1609.34,2189.87,0.664554,0.545512,0.614919,627008,8490000000,328.138888
460,13300000,2288.09,2753.08,2200.35,0.666768,0.633742,0.525816,472336,6120000000,293.9573608
461,2430000,2158.97,1960.37,2072.47,0.54455,0.786914,0.57878,146144,1120000000,166.8024981
462,5350000,2636.2,2228.19,2131.58,0.748039,0.573959,0.438989,243560,2480000000,216.9959958
463,8520000,1862.31,1211.78,2165.2,0.753932,0.572165,0.430065,351112,3950000000,253.4041117
464,11200000,2751.44,2839.72,2185.69,0.715819,0.788866,0.36024,419040,5190000000,277.5916938
465,6032,2273.54,1919.9,2028.91,0.483425,0.560361,0.921861,2352,2810000,22.58504205
466,3940000,1595.67,1591.68,2133.89,0.783632,0.343189,0.630462,238128,1840000000,195.9592942
467,53100000,2338.6,1094.06,2344.11,0.631928,0.588498,0.625442,1160000,24900000000,466.3356668
468,3530000,1768.42,1960.26,2143.88,0.387751,0.995351,0.615109,184272,1660000000,188.9116296
469,37500000,2018.46,2026.91,2296.25,0.716664,0.466863,0.606892,898384,17600000000,415.2830592
470,31400000,2844.45,2108.08,2261.49,0.494064,0.856118,0.590965,917504,14800000000,391.4205972
471,9250000,1347.87,2928.52,2155.13,0.770856,0.666821,0.343636,364968,4370000000,260.444008
472,2096,2514,1736,2045,0.257004,1,0.742996,1064,991408,15.87806414
473,2860000,2043.43,3029.1,2160.33,0.619553,0.705381,0.53935,168344,1360000000,176.1120762
474,3540000,1654.55,2182.04,2157.72,0.574644,0.577423,0.736645,197704,1680000000,189.0898482
475,8420000,3338.65,1367.83,2234.13,0.877966,0.310513,0.393007,374520,4010000000,252.4087986
476,12700000,1307.82,3092.37,2237.86,0.708101,0.695858,0.41948,463928,6070000000,289.4687592
477,10000000,2117.89,2396.95,2225.89,0.632201,0.708999,0.518758,381888,4790000000,267.3009235
478,4450000,2561.05,1274.98,2177.05,0.744934,0.616559,0.413693,218056,2130000000,204.0737427
479,20500000,1233.18,1838.08,2280.25,0.804824,0.423874,0.460458,637432,9830000000,339.5614762
480,46000000,3183.53,2094.22,2399.57,0.776444,0.390524,0.572451,1160000,22100000000,444.5491011
481,1120000,2833.84,2281.31,2154.04,0.773742,0.487053,0.464544,85640,539000000,128.8466506
482,849552,1159.73,812.21,2133.33,0.624455,0.48637,0.772138,70224,410000000,117.5070116
483,12800000,2048.52,983.587,2219.15,0.638336,0.759892,0.475941,444896,6170000000,290.2265343
484,19200000,1511.95,1911.75,2276.89,0.680526,0.551903,0.578858,590280,9320000000,332.2264474
485,33800000,1831.16,2257.48,2331.5,0.697742,0.756817,0.399381,859656,16400000000,401.1492883
486,2170000,3149.98,1052.12,2201.23,0.725916,0.741657,0.369557,136144,1060000000,160.627674
487,831560,1341.55,2051.59,2167.74,0.645607,0.548478,0.646138,67024,406000000,116.6715559
488,2170000,3009.29,1054.41,2226.84,0.798863,0.351824,0.571696,131112,1060000000,160.627674
490,22700000,1417.84,1643.39,2334.21,0.737866,0.463007,0.566156,686632,11200000000,351.2980547
491,12700000,2608.66,2535.82,2298.27,0.427216,0.804182,0.712257,424344,6230000000,289.4687592
492,2440000,1925.14,2945.38,2243.2,0.643282,0.525344,0.679018,145968,1200000000,167.0309949
493,13216,1659.33,2047.52,2163.64,0.499178,0.592944,0.844637,4096,6530000,29.33371957
494,16712,1212.23,2796.84,2175.94,0.561232,0.567591,0.773036,4848,8270000,31.72073693
495,5330000,2903.19,2925.84,2282.09,0.784729,0.769491,0.279757,262960,2650000000,216.7252581
496,8320000,2756.03,1297.36,2321.34,0.758053,0.496828,0.486984,357392,4130000000,251.4055734
497,6670000,1280.03,950.511,2306.31,0.839817,0.440515,0.363627,307368,3320000000,233.5477766
498,69800000,1725.68,1726.49,2531.9,0.708191,0.453533,0.643413,1350000,34800000000,510.8408279
499,13900000,1707.25,2025.66,2381.39,0.788624,0.456939,0.462591,468568,6970000000,298.3129174
500,2930000,2468.36,2852.37,2249.49,0.770537,0.497811,0.460944,167376,1470000000,177.5373226
501,836136,1659.19,1657.64,2250.75,0.802265,0.48999,0.403549,72648,420000000,116.8851755
502,20200000,1690.83,2580.71,2359.07,0.728773,0.789642,0.343481,616488,10100000000,337.8969324
503,114000000,1143.51,2852.98,2561.59,0.673016,0.628854,0.519969,2400000,57400000000,601.5920332
504,17200000,1959.63,2460.9,2409.41,0.664416,0.619482,0.541718,559000,8670000000,320.2653406
505,10800000,1907.09,2754.3,2343.14,0.747054,0.858338,0.294693,404552,5450000000,274.2468898
506,80900000,2189.52,2808.7,2510.06,0.546909,0.752328,0.602252,1710000,41000000000,536.5991328
507,15900000,1550.04,2973.91,2383.01,0.710348,0.710781,0.407512,493528,8080000000,311.9843679
508,22100000,2615.94,2903.86,2422.15,0.803843,0.441346,0.444451,733000,11200000000,348.1752401
509,718600,2089.91,2773.18,2266.31,0.749703,0.346552,0.722252,64384,366000000,111.1295435
510,11700000,2819.4,2416.83,2359.68,0.475334,0.770193,0.681213,417840,5980000000,281.6625325
511,45800000,2525.11,2229.15,2502.62,0.807407,0.450746,0.427276,1100000,23400000000,443.9038911
512,7790000,3102.2,2661.88,2379.11,0.698964,0.595966,0.505122,329240,4000000000,245.9496894
513,947960,2770.66,2652.07,2290.67,0.759169,0.45361,0.53092,79856,487000000,121.8794437
514,7900000,2952.13,2760.62,2391.43,0.640196,0.464948,0.773858,311840,4070000000,247.1019407
515,4990000,2034.22,1105.82,2363.31,0.689498,0.412809,0.752168,235160,2570000000,212.0153513
516,12800000,1278.81,1993.02,2396.52,0.715808,0.740323,0.383875,452232,6620000000,290.2265343
517,17000000,2520.68,1326.72,2429.11,0.786317,0.721285,0.296253,567616,8780000000,319.0191594
518,24800000,1369.95,2494.46,2424.36,0.610926,0.828584,0.469565,700352,12900000000,361.8131548
519,23200000,2396.87,2466.57,2484.81,0.826531,0.233248,0.743714,760488,12100000000,353.8586265
520,6620000,1510.34,2110.39,2381.73,0.666898,0.611121,0.545067,287984,3450000000,232.9627347
521,18300000,1810.4,2876.27,2491.34,0.757017,0.48006,0.506152,556416,9560000000,326.9521186
522,29300000,2222.59,2387.33,2576.68,0.816017,0.2107,0.873195,863296,15300000000,382.4925665
523,182544,2587.76,2781.33,2292.02,0.601076,0.577333,0.690978,24984,95700000,70.38114266
524,7128,1260.6,2689.18,2273.03,0.655847,0.464036,0.741652,2656,3740000,23.87754595
525,537648,3268.79,2681.94,2332.3,0.851349,0.187879,0.791205,55656,283000000,100.886519
526,6230000,1958.96,3062.12,2398.39,0.652596,0.666311,0.521385,272544,3280000000,228.2950394
527,2600000,3179.75,1104.65,2356.58,0.630361,0.825302,0.447883,150152,1370000000,170.6049293
528,17900000,1584.07,2732.54,2459.51,0.738663,0.526507,0.49636,578568,9450000000,324.5523835
529,16300000,1511.67,2278.82,2466.28,0.648931,0.658702,0.532971,526864,8640000000,314.5789516
530,11200000,858.404,2323.87,2427.89,0.571887,0.743492,0.575814,399120,5970000000,277.5916938
531,13000000,2937.03,1124.84,2455.93,0.652582,0.91468,0.379825,463904,6940000000,291.7303256
532,20600000,2708.46,2696.98,2480.27,0.528536,0.70596,0.667834,600456,11000000000,340.1127133
533,21500000,1560.01,1456.05,2523.58,0.795221,0.62383,0.32826,681456,11500000000,344.9953799
535,22900000,2169.14,2158.31,2519.81,0.816192,0.448537,0.409794,694248,12300000000,352.3267518
537,11300000,2440.15,2664.3,2489.84,0.87046,0.488191,0.265346,462288,6060000000,278.4154128
538,16600000,3025.72,2456.31,2492.35,0.705474,0.603444,0.488075,542056,8970000000,316.4971633
539,2310000,2876.24,2600.39,2402.21,0.778351,0.498929,0.44425,147432,1250000000,164.0102986
540,2060000,1101.42,2141.74,2383.85,0.709511,0.538741,0.539199,129048,1110000000,157.8663372
541,19000000,3256.52,2322.05,2518.66,0.719704,0.478329,0.585989,598896,10300000000,331.0688545
542,2050000,1219.31,3203,2393.92,0.51174,0.772532,0.632026,125112,1110000000,157.6104756
543,19900000,1150.98,2290.83,2487.91,0.596725,0.797307,0.505797,573024,10800000000,336.2158253
544,189840,1033.11,1100.71,2358.95,0.686123,0.429743,0.730383,28552,103000000,71.30659537
545,3792,1139.16,3159.16,2352.4,0.305171,0.734706,0.945725,1624,2070000,19.34742784
546,21700000,1160.68,956.513,2524.44,0.520158,0.726952,0.660074,705680,11900000000,346.061833
547,14100000,982.044,1912.78,2515.16,0.754585,0.669885,0.366354,478160,7730000000,299.7368669
548,25900000,1729.21,3079.93,2579.85,0.612034,0.796415,0.487141,715664,14200000000,367.0853455
549,1860000,1094.72,3161.09,2445.45,0.685279,0.522891,0.601887,118912,1020000000,152.5825167
550,973984,1154.06,3071.89,2436.23,0.831625,0.484025,0.347864,83168,537000000,122.9846945
551,5660000,910.09,3149.18,2496.38,0.727943,0.514892,0.528378,253504,3130000000,221.1087535
552,5010000,2164.4,932.099,2532.7,0.790342,0.349677,0.599578,242368,2770000000,212.2982273
553,18600000,3242.6,2535.15,2596.6,0.736543,0.582741,0.4521,595392,10300000000,328.7290671
554,83000000,2890.67,2147.08,2752.8,0.703707,0.657001,0.450978,1570000,46100000000,541.2025365
555,29500000,1261.57,2044.11,2624.45,0.612788,0.891055,0.434554,759104,16400000000,383.3608841
556,4950000,1084.41,3248.43,2528.95,0.794072,0.548447,0.375475,234424,2760000000,211.4473235
557,12000000,2458,816.806,2571.99,0.550802,0.546745,0.821586,422872,6690000000,284.0496169
558,26600000,2646.06,1108.11,2618.64,0.364145,0.715936,0.888145,796632,14900000000,370.3630666
559,5370000,1302.73,3087.3,2526.12,0.792771,0.341014,0.607685,262080,3010000000,217.2660595
560,9110000,1861.67,1403.91,2575.21,0.781098,0.811805,0.269648,382040,5110000000,259.123371
561,1760,703,2143,2420,0.253947,0.746053,1,960,989120,14.97975402
562,968344,903.91,2548.29,2482,0.822374,0.272538,0.651748,84064,545000000,122.7468478
563,37300000,1890.44,889.706,2745.62,0.555601,0.506496,0.877399,1070000,21000000000,414.5434618
564,5340000,2001.67,3208,2543.47,0.641076,0.576658,0.62242,238936,3020000000,216.8607115
565,16300000,1335.13,1743.32,2620.66,0.56879,0.690097,0.624854,500968,9200000000,314.5789516
566,22400000,1762.62,2305,2648.69,0.73101,0.630519,0.426617,658624,12700000000,349.7436182
567,15400000,2696.79,2445.42,2605.22,0.700555,0.817173,0.36644,503016,8720000000,308.6792001
568,1150000,1199.6,1635.35,2502.08,0.714906,0.565291,0.504331,87552,656000000,129.9869457
569,4820000,1093.59,1762.49,2556.14,0.699512,0.617721,0.486446,233320,2750000000,209.5798243
570,10200000,1510.41,1903.33,2633.63,0.840544,0.463947,0.343695,431872,5800000000,269.0711799
571,66900000,992.799,1278.22,2733.74,0.571029,0.82884,0.517555,1450000,38200000000,503.6658419
572,2488,922,2466,2460,0,1,1,1176,1430000,16.81191754
573,46900000,1801.55,2551.65,2733.55,0.745197,0.585073,0.435507,1150000,26900000000,447.4296292
574,7660000,1281.33,1449,2593.45,0.679754,0.355274,0.901405,319376,4400000000,244.5738663
575,2090000,2005.09,1141.06,2556.51,0.663765,0.551056,0.610165,132024,1200000000,158.6289884
576,1160000,2874.6,759.785,2534.86,0.559255,0.500253,0.881043,89208,668000000,130.3626326
577,3960000,2683.39,2003.47,2625.03,0.789983,0.417065,0.503561,224744,2290000000,196.2903071
578,62000000,3155.48,1045.17,2855.6,0.580951,0.441829,0.948442,1640000,35900000000,491.0560006
579,24900000,1628.84,2069.79,2702.91,0.594418,0.833111,0.486828,708304,14400000000,362.2988106
580,14000000,2915.84,2578.75,2670.28,0.695324,0.805347,0.378317,489312,8120000000,299.0265873
581,15400000,1912.22,2012.51,2657.6,0.633529,0.721486,0.507939,521912,8950000000,308.6792001
582,22700000,1106.08,1563.48,2715.87,0.760236,0.714126,0.335745,684952,13200000000,351.2980547
583,1910000,816.875,2999.65,2574.62,0.825567,0.290019,0.601452,134512,1120000000,153.9376722
584,2140000,2015.2,3065.75,2583.55,0.567116,0.651749,0.664188,131384,1250000000,159.8840167
585,7570000,2040.1,2222.49,2681.89,0.777299,0.323959,0.687436,324368,4440000000,243.6122291
586,638816,3269.04,764.747,2573.45,0.777913,0.40465,0.548838,62704,375000000,106.8543945
587,5240000,2497.29,2958.35,2630.07,0.732441,0.792189,0.337747,250496,3080000000,215.4984851
588,5770000,1512.11,2471.82,2650.1,0.579719,0.604233,0.695561,261024,3400000000,222.531962
589,6620000,2152.8,1065.83,2641.54,0.663086,0.811092,0.415384,292984,3910000000,232.9627347
590,13300000,2874.12,1157.58,2724.74,0.76653,0.593406,0.393441,475288,7890000000,293.9573608
591,9920000,1358.62,1159.77,2669.69,0.711081,0.503525,0.573792,417304,5870000000,266.5862118
592,6160000,2534,3115.28,2672.57,0.725428,0.456688,0.601224,276040,3650000000,227.4367792
593,11900000,2153.29,1892.46,2723.83,0.738693,0.903234,0.289302,463504,7070000000,283.2583883
594,14100000,831.878,1611.58,2719.26,0.824104,0.436291,0.403162,495304,8370000000,299.7368669
595,28800000,2340.64,1171,2784.45,0.776764,0.788573,0.283088,767864,17200000000,380.3043461
596,1780000,3222.18,1823.88,2643.33,0.795934,0.320503,0.636703,123632,1060000000,150.3628193
597,16100000,1448.59,1509.25,2774.29,0.606765,0.720918,0.545464,500800,9630000000,313.2870317
598,3370000,1946.65,1806.29,2716.16,0.846585,0.381465,0.402172,203888,2020000000,186.0131981
599,6900000,2128.77,3099.71,2709.97,0.777985,0.486035,0.456789,308128,4140000000,236.2019559
600,1472,2057,1193,2595,0,1,1,864,884672,14.11355422
601,9150000,1322.56,2340.62,2703.33,0.588231,0.632682,0.650832,417440,5510000000,259.5020685
602,31500000,1950.17,1152.56,2814.76,0.691916,0.7081,0.435086,815080,19000000000,391.8356777
603,452320,2635.53,872.879,2645.12,0.555557,0.778238,0.571089,46376,273000000,95.23919654
604,23100000,1928.66,2895.4,2791.62,0.610577,0.775296,0.502289,681056,14000000000,353.3494767
605,24700000,1627.57,2711.59,2845.13,0.852537,0.346933,0.425048,744104,14900000000,361.3261916
606,2960,1982,2453.26,2611.26,0.335718,0.66787,0.994628,1376,1800000,17.81411957
607,27300000,2304.05,2937.68,2847.03,0.636281,0.701887,0.518201,725464,16600000000,373.5837767
608,8210000,2501.96,2495.34,2748.23,0.697435,0.807217,0.374825,346536,5000000000,250.2926971
609,21800000,2011.19,2363.52,2848.06,0.578663,0.48381,0.870874,665360,13300000000,346.5926036
610,4030000,3322.46,1709.06,2747.35,0.832394,0.682588,0.245545,228168,2460000000,197.4401511
611,1820000,1929.6,3126.95,2701.3,0.767527,0.66041,0.352014,137784,1120000000,151.4807995
612,33100000,922.038,3203.44,2852.55,0.752001,0.794882,0.311994,857064,20300000000,398.3606728
613,11000000,2615.72,2655.46,2772.71,0.719956,0.788308,0.355248,401256,6730000000,275.9294282
614,11800000,2250.62,2505.68,2808.65,0.745423,0.651796,0.390578,419400,7270000000,282.4627144
615,3900000,2709.79,3291.93,2773.59,0.7932,0.290914,0.710864,214704,2400000000,195.2938925
616,57700000,1062.15,1729.14,2920.59,0.717462,0.839065,0.33673,1280000,35600000000,479.4305785
617,8280000,3271.47,2098.4,2787.93,0.572619,0.68415,0.624689,330560,5110000000,251.0020325
618,42100000,1593.66,1208.54,2918.03,0.680917,0.720699,0.44274,1050000,26000000000,431.6129744
619,44200000,1513.21,2225.65,2925.96,0.590034,0.781148,0.524826,1110000,27400000000,438.6733141
620,746600,2542.27,1754.42,2730.88,0.540622,0.600798,0.764613,65440,464000000,112.5545669
621,21000000,1670.49,3133.34,2865.21,0.625139,0.615817,0.608722,739856,13100000000,342.2999934
622,33400000,2643.14,2810,2917.58,0.687925,0.745526,0.418597,855368,20800000000,399.5605616
623,10200000,2400.52,2692.51,2829.89,0.532981,0.578019,0.807965,451928,6340000000,269.0711799
624,68800000,3041.08,1789.65,2999.69,0.674139,0.797791,0.408454,1390000,43000000000,508.3895386
625,17100000,2358.57,1980.99,2844.57,0.497286,0.773707,0.649748,522336,10700000000,319.6434646
626,18800000,1768.15,1434.77,2854.35,0.589823,0.714777,0.573853,562216,11800000000,329.9031095
627,2040000,2779.08,1889.18,2763.35,0.677437,0.602206,0.535635,132336,1280000000,157.3537806
628,77700000,1097.8,2083.26,2987.37,0.731703,0.599783,0.447323,1710000,48800000000,529.4286818
629,15400000,3111.41,2305.87,2888.76,0.791178,0.367136,0.568787,511696,9700000000,308.6792001
630,12400000,1297.15,1128.21,2893.16,0.8293,0.603682,0.282765,490616,7830000000,287.1712912
631,8300000,2607.47,1946.64,2856.78,0.687991,0.68934,0.45262,324952,5250000000,251.203965
632,2672,2098.19,2583,2713.81,0.262274,0.761338,0.968986,1272,1690000,17.21654269
633,2430000,2566.77,1288.35,2823.14,0.610102,0.473555,0.823341,158624,1540000000,166.8024981
634,11100000,2559.3,2295.81,2867.1,0.579433,0.836272,0.502907,393144,7020000000,276.7630569
635,3720000,2669.07,2469.89,2861.16,0.735332,0.419082,0.631542,198080,2370000000,192.2419247
636,344400,2607,1174.97,2788.51,0.660254,0.589521,0.576309,38512,219000000,86.96707032
637,12000000,2847.4,2370.86,2903.62,0.759807,0.631296,0.380475,444120,7670000000,284.0496169
638,102000000,1710.03,1709.9,3193.69,0.756593,0.42371,0.574466,1990000,65000000000,579.6962841
639,47200000,1924.29,1792.63,2985.37,0.580681,0.717002,0.584822,1230000,30200000000,448.38161
640,8540000,2129.73,1976.58,2899.64,0.693935,0.353932,0.864758,346544,5470000000,253.6022386
641,10900000,1917.95,2107.98,2889.37,0.606846,0.692839,0.567453,421008,6980000000,275.0907317
642,30500000,3083.37,2512.99,2958.44,0.764439,0.573816,0.410516,811408,19600000000,387.6446005
643,11500000,3231.99,2754.66,2902.82,0.566706,0.696615,0.622,451984,7430000000,280.0483851
644,44200000,2578.48,3045.18,3021.27,0.787384,0.588749,0.361132,1080000,28500000000,438.6733141
645,6192,1349.36,1834.21,2763.55,0.6203,0.507988,0.747458,2360,4000000,22.78299292
646,5008,1354.75,1336.85,2762.62,0.485309,0.709731,0.725192,2000,3240000,21.22699736
647,7530000,1438.02,1725.75,2878.26,0.697975,0.648013,0.466079,319480,4880000000,243.1823875
648,57500000,2593.87,1682.6,3054.18,0.702664,0.65795,0.451914,1250000,37300000000,478.8760025
649,13200000,1402.1,1920.71,2919.4,0.691421,0.490594,0.628991,483536,8570000000,293.2187714
650,8350000,1727.66,3292.48,2981.31,0.861314,0.376674,0.368185,386824,5440000000,251.7073811
651,40700000,1224.83,1334.47,3016.81,0.666158,0.663502,0.503152,1120000,26500000000,426.7746311
652,5720,2696.87,1244.62,2811.41,0.658861,0.445043,0.76653,2304,3740000,22.18873119
653,25700000,2637.53,1119.09,3052.33,0.698663,0.414044,0.72779,870856,16800000000,366.1380242
654,8870000,2270.58,1747.76,2970.11,0.662336,0.494068,0.683437,352992,5810000000,256.8275837
655,9370000,2555.26,2067.85,2987.42,0.759886,0.454062,0.528814,374912,6150000000,261.5654169
656,15100000,1606.38,2842.6,2990.8,0.718891,0.621108,0.452593,503856,9920000000,306.6616313
657,17900000,1288.09,2882.36,3015.71,0.704945,0.800203,0.368725,566912,11800000000,324.5523835
658,17100000,1994.51,2968.91,3043,0.715073,0.525538,0.542164,569904,11300000000,319.6434646
659,7510000,1514.42,1567.76,2981.69,0.782106,0.431477,0.504997,338808,4960000000,242.9668957
660,4180000,1497.92,3223.97,2979.49,0.618638,0.957272,0.398384,215512,2760000000,199.8600016
661,18300000,3212.28,2894.61,3106.49,0.82713,0.345663,0.500112,695136,12100000000,326.9521186
662,9890000,1611.54,3021.77,3025.17,0.699736,0.421195,0.712885,425336,6560000000,266.3172043
663,47600000,2946.89,2720.47,3143.48,0.731959,0.629575,0.425749,1130000,31600000000,449.6446635
664,12900000,2810.07,1079.67,3050.51,0.516317,0.902296,0.536058,481272,8550000000,290.9803728
665,66900000,2762.89,2434.27,3219.34,0.770663,0.609231,0.376437,1400000,44600000000,503.6658419
666,15500000,2258.31,3128.13,3050.28,0.645501,0.621785,0.570132,493672,10300000000,309.3458959
667,3312,1679.27,1622.73,2882.84,0.194509,0.859424,0.937245,1496,2210000,18.49398788
668,34500000,3175.27,903.486,3179.05,0.543038,0.630242,0.725058,1030000,23100000000,403.8996631
669,14500000,3159.43,2034.64,3062.7,0.704538,0.689953,0.428234,487528,9730000000,302.54487
670,18700000,2469.17,2393.81,3088.51,0.825661,0.402002,0.433677,635136,12500000000,329.3171347
671,7310000,1892.32,1239.68,3034.61,0.705798,0.472879,0.622151,306888,4910000000,240.790631
672,5120000,2473.17,2605.53,3039.12,0.743906,0.516799,0.495539,242944,3450000000,213.8407388
673,11100000,2412.87,1243.46,3070.87,0.572898,0.705349,0.605519,414640,7510000000,276.7630569
674,2390000,1723.24,1519.44,3017.76,0.751835,0.662793,0.374422,152696,1620000000,165.8821897
675,5240000,1068.27,3001.5,3051.54,0.637668,0.684883,0.529042,248040,3540000000,215.4984851
676,18600000,1287.5,3191.02,3143.44,0.839648,0.466953,0.3434,617272,12600000000,328.7290671
677,16000000,2136.52,1207.4,3090.09,0.584855,0.826165,0.502496,504088,10800000000,312.6370567
678,2312,2159.86,2423.63,2946.14,0.147934,0.904627,0.941897,1160,1570000,16.40576183
679,33800000,1197.5,2263.48,3175.94,0.694511,0.708824,0.430981,881600,23000000000,401.1492883
680,27800000,2526.27,3233.75,3161.6,0.778344,0.730611,0.303384,766848,19000000000,375.850724
681,7400,1149.12,3210.31,2971.29,0.472717,0.848057,0.621754,2688,5050000,24.17747999
682,7070000,1820.74,2316.85,3085.52,0.579778,0.730902,0.574936,296856,4830000000,238.1260623
683,36400000,1571.31,1305.98,3204.96,0.737564,0.695911,0.377111,953704,24900000000,411.1821507
684,27300000,1550.86,2334.94,3176.76,0.791774,0.519561,0.400773,810416,18700000000,373.5837767
685,11744,2575.58,1348.22,2992.19,0.799484,0.255396,0.785119,3808,8060000,28.2015172
686,2096,2249,2430,2980,0.257004,1,0.742996,1064,1440000,15.87806414
687,56200000,1714.38,2020.15,3294.85,0.793059,0.606843,0.341012,1240000,38700000000,475.2395373
688,5064,2552.95,1378.97,2987.22,0.480198,0.681607,0.762612,2008,3490000,21.30582513
689,17800000,2125.8,1544.12,3201.81,0.827834,0.26276,0.65522,604536,12300000000,323.9468739
690,15300000,1874.71,1396.89,3165.01,0.689788,0.406367,0.763377,507384,10600000000,308.0096119
691,11200000,2051.51,1363.3,3183.43,0.764115,0.297795,0.792104,445592,7720000000,277.5916938
692,2740000,3129.71,1518.96,3097.56,0.648791,0.636666,0.551638,160936,1900000000,173.613695
693,24200000,2688.74,2148.21,3196.7,0.721441,0.600437,0.463927,692016,16800000000,358.8714542
694,5620000,2589.55,1429.93,3101.63,0.763225,0.53809,0.440029,308960,3910000000,220.586653
695,28400000,1971.29,945.893,3215.88,0.791521,0.411744,0.506332,809264,19800000000,378.5354631
696,9220000,2968.07,2172.3,3132.09,0.535868,0.673271,0.689369,343968,6430000000,260.162142
697,1110000,2953.78,1154.82,3081.08,0.588495,0.562534,0.731521,85672,773000000,128.4620314
