Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,EigenVal1,EigenVal2,EigenVal3,EigenVec1X,EigenVec1Y,EigenVec1Z,EigenVec2X,EigenVec2Y,EigenVec2Z,EigenVec3X,EigenVec3Y,EigenVec3Z,ExtentMin1,ExtentMin2,ExtentMin3,ExtentMax1,ExtentMax2,ExtentMax3,BinMom2x,BinMom2y,BinMom2z,BinMomxy,BinMomxz,BinMomyz,VoxelFaceArea,BorderVoxelCount,GreyMass,index
3.78E+06,2496.52,1463.29,90.116,0.623835,0.388496,0.96826,3585.46,1392.94,1348.73,-0.165076,0.985049,-0.0492786,0.909343,0.132662,-0.394331,0.381898,0.109906,0.917646,-132.326,-90.285,-83.8604,136.544,84.3797,90.4819,1446.24,3519.85,1361.03,-358.377,2.34165,-110.888,196496,0,3.78E+06,1
1.81E+06,1224.5,2309.06,83.6489,0.438612,0.697016,0.805416,1582.33,1102.91,888.3,0.222343,0.934571,-0.277742,0.188732,0.238227,0.952695,0.956527,-0.264244,-0.123415,-91.2221,-73.6982,-72.1347,91.9007,77.86,75.0702,930.255,1506.66,1136.62,153.865,-4.27159,-131.442,117984,0,3.62E+06,2
4.51E+06,1504.11,3158.76,123.107,0.470599,0.562729,0.940774,3208.84,1805.71,1698.76,-0.0740545,0.933594,-0.350596,0.673007,0.30622,0.673269,0.73592,-0.186095,-0.650992,-136.868,-102.416,-97.6574,123.329,104.237,97.9087,1755.48,3024.97,1932.85,-82.3619,87.6645,-472.221,221616,0,1.35E+07,3
118104,952.442,1404.65,42.6045,0.437439,0.625815,0.898925,267.526,167.422,150.5,0.162621,0.933934,0.318311,0.905591,-0.269356,0.327645,-0.391738,-0.234978,0.889566,-38.028,-29.8949,-30.45,35.7274,29.7027,28.1477,167.472,253.801,164.174,13.6458,11.0787,33.2962,19048,0,472416,4
77952,2743.3,1941.56,44.7081,0.243702,0.903634,0.836952,164.581,148.721,124.472,0.158688,0.785794,-0.597785,-0.310645,0.614445,0.725229,0.937186,0.070614,0.341608,-29.2018,-30.5166,-24.0595,30.8652,28.8826,29.0013,127.822,158.393,151.558,0.37294,-9.2677,-8.03494,14016,0,389760,5
2.33E+07,3025.71,2011.32,203.77,0.596443,0.611588,0.659852,10093.8,6173.25,4073.43,0.0528671,0.989189,-0.136782,0.477082,0.0953117,0.873675,0.877267,-0.111445,-0.466886,-235.16,-191.032,-154.084,233.244,183.592,150.92,4568.19,9983.42,5788.88,410.321,831.702,-639.724,671560,0,1.40E+08,6
1.73E+06,2930.76,3201.14,93.5102,0.429568,0.717803,0.794691,1510.82,1084.47,861.817,-0.102022,0.992141,0.0724462,0.0593004,-0.0666312,0.996014,0.993013,0.105912,-0.0520365,-91.8837,-74.5559,-69.1592,90.7923,77.0169,70.0356,869.356,1501.64,1086.1,-66.5716,8.35383,31.8716,114608,0,1.21E+07,7
428272,898.793,1460.46,66.3484,0.415791,0.783187,0.745939,576.011,451.124,336.511,0.521973,0.529377,0.668809,-0.2333,0.842808,-0.485022,0.820436,-0.0971351,-0.563426,-59.0675,-46.7077,-42.1563,56.179,52.8141,42.3193,408.002,485.041,470.603,43.6426,96.5784,37.9438,43296,0,3.43E+06,8
2.22E+07,1553.65,1904.5,207.438,0.556727,0.51104,0.867394,10067.3,5144.77,4462.54,-0.137229,0.738398,-0.660255,-0.135769,0.646249,0.750952,0.981191,0.192695,0.0115677,-240.309,-174.737,-151.944,228.803,163.834,156.554,4580.67,7803.33,7290.57,-627.781,438.263,-2401.38,638048,0,2.00E+08,9
358928,2547.88,1737.88,65.009,0.566963,0.458998,0.943441,678.863,311.597,293.973,-0.1199,0.991131,-0.0572912,0.682665,0.124209,0.720098,0.720828,0.0472293,-0.691503,-58.7182,-43.2124,-45.0819,58.6876,47.6211,40.1427,307.719,672.338,304.375,-44.2448,11.3074,-20.279,40472,0,3.59E+06,10
2.36E+06,2828,1886.54,104.716,0.565706,0.612781,0.708726,2152.92,1319.27,935.001,0.0439571,0.986411,-0.158305,0.0708632,0.154981,0.985373,0.996517,-0.0545322,-0.0630878,-110.909,-78.9702,-70.7592,98.7183,86.4847,70.7319,939.284,2129.28,1338.63,57.0291,18.3572,-131.5,139792,0,2.60E+07,11
4.76E+06,832.427,2165.46,133.704,0.561571,0.604694,0.725043,3424.13,2070.55,1501.24,0.140017,0.936183,-0.322423,0.0344102,0.320833,0.94651,0.989551,-0.143622,0.0127078,-137.217,-103.699,-92.443,134.111,114.942,95.0922,1539.61,3245.14,2211.17,258.34,-68.2659,-407.534,234376,0,5.71E+07,12
1.29E+07,3031.04,2623.31,197.981,0.651996,0.774784,0.449162,6643.32,5147.14,2311.9,-0.352974,0.480999,0.802527,-0.0586019,0.844687,-0.532043,0.933796,0.234827,0.269965,-180.45,-161.161,-109.511,186.022,161.913,118.803,2861.3,5336.95,5904.12,-875.735,-1138.57,397.807,460392,0,1.68E+08,13
5.00E+06,2478.06,1073.55,128.49,0.361969,0.787581,0.810115,2858.2,2251.06,1823.62,0.31111,0.949457,0.0417301,0.812819,-0.288577,0.506012,-0.492479,0.123506,0.861516,-122.129,-116.206,-97.8346,124.508,115.701,102.096,2206.16,2791.86,1934.87,205.338,189.237,-21.4257,230176,0,7.01E+07,14
911192,2043.47,1434.7,94.4891,0.560363,0.520511,0.844626,1197.91,623.526,526.646,0.0969498,-0.675248,0.731191,0.903659,0.367619,0.219675,-0.417135,0.63945,0.645835,-81.4429,-59.663,-61.3631,82.8079,62.0267,54.7162,612.067,845.809,890.206,-11.7609,66.8168,-323.603,74512,0,1.37E+07,15
87744,2281.39,1937.5,52.5352,0.364715,0.752633,0.844084,198.66,149.518,126.206,-0.058128,0.905679,0.419961,-0.38267,-0.408754,0.828543,0.922055,-0.112545,0.370336,-33.9629,-27.7844,-28.0734,32.4569,31.9757,26.4923,129.865,189.532,154.988,-0.167925,-9.16008,19.6628,15184,0,1.40E+06,16
2.36E+06,2267.88,2153.63,112.196,0.474179,0.66461,0.791173,1957.63,1301.06,1029.36,-0.0270783,0.961028,-0.275122,0.00702247,0.275399,0.961304,0.999609,0.0240984,-0.0142061,-103.356,-91.8908,-75.952,104.767,90.3777,77.7589,1030.06,1907.29,1350.7,-23.6308,8.74957,-173.504,141984,0,4.01E+07,17
721848,824.278,883.409,83.1962,0.353927,0.839759,0.769355,768.657,645.486,496.608,0.437365,0.823227,-0.361951,0.788481,-0.544591,-0.285863,0.432446,0.160365,0.887284,-62.7411,-61.2777,-59.9317,65.9366,62.5862,50.4442,641.206,725.13,544.415,34.023,-76.6233,-57.8847,62832,0,1.30E+07,18
1.68E+06,2557.06,1250.12,94.1449,0.47394,0.544027,0.966974,1666.23,906.473,876.536,-0.105362,0.994037,-0.0281003,0.632674,0.0888069,0.769309,0.767217,0.0632773,-0.638258,-90.584,-75.407,-71.0979,93.2507,72.4729,73.6038,897.285,1657.07,894.877,-81.0248,16.909,-20.0129,111680,0,3.18E+07,19
2.72E+06,1921.85,1392.92,119.68,0.593256,0.511807,0.794722,2566.64,1313.63,1043.97,0.0109624,0.931892,-0.362569,0.572114,0.291534,0.766612,0.820101,-0.215835,-0.529953,-114.004,-92.968,-79.4066,112.017,79.5531,74.8588,1132.41,2389.21,1402.61,60.5319,112.217,-454.207,158296,0,5.44E+07,20
2.52E+06,2512.41,1990.22,115.976,0.508652,0.702409,0.699517,2049.95,1439.9,1007.24,-0.0528638,0.957685,-0.282923,-0.273474,0.258604,0.926464,0.960426,0.126349,0.248231,-100.456,-87.1099,-76.0101,107.425,96.0681,73.9124,1042.51,1992.51,1462.07,-83.388,-94.0269,-178.863,146976,0,5.29E+07,21
2.08E+06,1641.49,2522.56,111.216,0.546866,0.609165,0.743861,1959.54,1193.68,887.936,-0.0881452,0.996046,0.011046,-0.498003,-0.0536692,0.865513,0.862684,0.0707899,0.500765,-102.841,-83.9489,-69.9337,99.7571,81.6534,74.1491,972.089,1951.97,1117.11,-85.9117,-132.83,-2.41233,136368,0,4.58E+07,22
4.31E+06,2898.46,2522.9,141.606,0.633471,0.534057,0.686311,3621.55,1934.11,1327.4,-0.355685,0.770104,-0.529554,-0.372516,0.402837,0.836034,0.857158,0.494633,0.143593,-151.262,-111.407,-97.3802,124.992,109.162,82.1041,1701.83,2786.42,2394.8,-719.446,243.161,-731.248,226792,0,9.91E+07,23
4.04E+06,2379.7,1236.66,135.341,0.658102,0.537503,0.636087,3521.1,1892.6,1203.86,0.116857,0.868513,-0.481695,-0.450771,0.478564,0.753513,0.884958,0.12908,0.447424,-139.094,-101.669,-80.9946,130.805,101.946,83.3274,1375.45,3109.53,2132.58,86.6044,-364.376,-721.073,211648,0,9.70E+07,24
2.92E+06,3280.88,1303.61,124.307,0.651971,0.572312,0.60811,2750.92,1574.38,957.399,-0.237421,0.898556,-0.369091,-0.451469,0.234358,0.86096,0.86012,0.371043,0.350029,-125.653,-93.9723,-74.6243,117.117,101.018,71.9972,1184.25,2439.38,1659.07,-447.903,-82.6541,-470.328,174360,0,7.31E+07,25
1.69E+06,2741.9,1767.63,103.691,0.54033,0.552388,0.83215,1800.05,994.327,827.43,-0.118073,0.936774,-0.329412,0.737439,0.30488,0.602687,0.665013,-0.171761,-0.726812,-97.3572,-106.431,-67.4632,103.119,72.5073,72.49,931.751,1696.47,993.594,-70.0556,112.007,-269.47,121376,0,4.40E+07,26
8.10E+06,1643.83,2937.85,165.167,0.463487,0.796912,0.67324,4171.45,3324.28,2238.04,-0.301781,0.871383,-0.386807,-0.391824,0.256513,0.883558,0.869139,0.418201,0.264018,-144.498,-134.903,-115.347,157.078,129.124,109.889,2580.88,3777.57,3375.32,-617.6,-150.367,-405.481,326784,0,2.19E+08,27
4.12E+06,1379.41,1495.22,128.67,0.378648,0.701681,0.885519,2635.41,1849.22,1637.52,0.13492,0.906642,-0.399746,-0.7098,0.369929,0.599447,0.691361,0.202862,0.693445,-114.031,-106.201,-93.4362,116.422,98.671,97.9449,1762.34,2486.76,1873.05,66.4792,-143.896,-314.718,207272,0,1.15E+08,28
2.27E+06,2092.43,3083.4,116.874,0.513497,0.573623,0.848123,2053.4,1177.88,998.984,-0.0964986,0.909567,-0.404199,-0.554661,0.288053,0.780626,0.826462,0.299523,0.476705,-104.343,-81.51,-78.3364,105.805,83.9481,75.4382,1063.84,1886.16,1280.26,-121.13,-36.3301,-347.425,139944,0,6.58E+07,29
3.08E+06,2242.96,2808.74,137.805,0.521995,0.750092,0.637261,2318.89,1739.38,1108.44,0.05226,0.958949,-0.278721,-0.21862,0.283318,0.933775,0.97441,0.0121348,0.224451,-116.775,-103.587,-81.6043,107.611,96.5269,74.7026,1141.9,2272.2,1752.62,21.5815,-146.433,-156.609,167992,0,9.24E+07,30
1.30E+06,2385.4,1912.53,98.04,0.498956,0.661659,0.757255,1348.55,892.278,675.682,0.0540257,0.998336,0.0201685,0.935099,-0.0434983,-0.351707,0.350245,-0.0378608,0.935893,-82.8863,-73.9058,-62.7612,86.6728,72.5111,67.8704,867.04,1346.72,702.748,27.4814,-70.5013,16.8617,95040,0,4.04E+07,31
1.39E+06,2000.58,2919.77,103.744,0.644344,0.492785,0.721727,1754.02,864.357,623.83,-0.00685129,0.991284,-0.131566,-0.0741545,0.130703,0.988644,0.997223,0.0165297,0.0726127,-91.7952,-65.7005,-58.6309,95.5906,71.0896,62.1513,625.206,1738.52,878.489,-10.007,-16.6149,-116.318,103384,0,4.46E+07,32
836544,1305.1,3000.2,104.294,0.262012,0.855074,0.86307,811.18,693.619,598.641,-0.0947016,0.38575,0.91773,0.702695,0.678906,-0.212852,0.70516,-0.624727,0.335358,-62.9513,-70.9185,-62.9949,64.8905,62.2037,57.9057,647.445,674.044,781.951,37.546,-32.6777,61.5168,65768,0,2.76E+07,33
1.97E+06,2202.65,1786.55,119.985,0.643089,0.433557,0.823216,2331.38,1010.79,832.094,-0.0395959,0.998343,-0.0417591,0.998753,0.0382712,-0.0320604,0.0304091,0.0429764,0.998613,-112.66,-70.4732,-73.9337,117.622,71.147,59.9618,1012.69,2326.68,834.892,-52.4371,-3.24271,-62.7243,128376,0,6.70E+07,34
2.01E+07,2798.98,2237.5,242.943,0.516103,0.591303,0.818356,8748.88,5173.24,4233.56,0.198545,-0.682608,0.703297,-0.62423,0.465139,0.62768,0.75559,0.563642,0.333754,-220.003,-168.991,-160.058,217.788,200.603,158.284,4777.71,6540.79,6837.18,-884.798,262.318,-1893.35,619712,0,7.04E+08,35
4.05E+06,1871.21,2903.31,150.268,0.344834,0.792658,0.826544,2465.99,1954.68,1615.63,-0.0329134,0.889829,-0.455105,0.867411,0.251638,0.429275,-0.496503,0.380634,0.78013,-114.473,-102.334,-98.4852,116.676,103.932,100.366,1871.65,2310.41,1854.24,49.1014,138.986,-307.74,202680,0,1.46E+08,36
1.22E+07,1063.9,1411.19,182.828,0.603337,0.512902,0.773371,7027.79,3604.57,2787.67,-0.263157,0.964733,-0.00624678,-0.151342,-0.034886,0.987866,0.952809,0.260909,0.155185,-196.719,-132.38,-127.53,174.791,142.517,117.578,3100.01,6734.99,3585.03,-1072.15,-115.16,-53.7055,434504,0,4.51E+08,37
3.73E+06,2044.15,2157.01,152.545,0.583463,0.723168,0.575989,2852.28,2062.68,1188.08,0.236399,0.970759,0.0417381,0.0238373,-0.0487369,0.998527,0.971364,-0.235056,-0.0346616,-117.886,-104.215,-84.5992,131.041,141.813,83.7664,1281.58,2758.46,2063,380.896,37.2377,24.8672,203944,0,1.42E+08,38
2.26E+06,960.336,909.648,120.639,0.516318,0.652182,0.741635,2010.06,1310.93,972.231,-0.170914,0.983514,-0.0590719,0.707123,0.164192,0.687763,-0.686123,-0.0757773,0.723528,-107.143,-90.0541,-71.1126,105.896,83.0219,78.0066,1171.9,1985.26,1136.06,-135.132,175.198,-22.0487,145296,0,8.82E+07,39
2.00E+06,1481.27,2203.72,122.647,0.531052,0.543181,0.863337,1947.01,1057.58,913.044,0.133042,0.988788,0.0678085,0.144835,-0.0870787,0.985617,0.980471,-0.121308,-0.154796,-99.4099,-77.5678,-71.9022,100.233,79.5235,71.7049,934.378,1925.05,1058.2,134.196,29.9599,56.9207,124456,0,8.00E+07,40
1.10E+07,1779.11,2331.7,195.187,0.611222,0.566062,0.686811,6580.32,3724.87,2558.28,-0.00194555,0.850858,-0.525393,-0.200748,0.514366,0.833743,0.979641,0.107094,0.169807,-192.957,-138.498,-121.317,196.479,143.492,119.631,2605.31,5778.72,4479.44,-127.118,-191.144,-1297.7,432448,0,4.53E+08,41
3.92E+06,1870.34,947.5,153.128,0.563648,0.537198,0.812276,3144.85,1689.41,1372.26,-0.186343,0.964463,0.187318,0.463852,-0.0817088,0.882137,0.866093,0.251268,-0.432142,-120.143,-97.6488,-95.5685,128.508,93.9688,87.4776,1502.05,3023.22,1681.25,-330.59,67.8958,297.379,203920,0,1.65E+08,42
1.32E+06,2339.46,2519.33,122.439,0.565691,0.52709,0.823975,1539.31,811.355,668.536,0.0538291,0.970846,-0.233583,0.772245,0.107823,0.626108,0.63304,-0.214087,-0.743927,-85.1427,-70.8242,-63.0301,95.7699,70.1345,57.8695,756.231,1490.94,772.033,57.3983,58.1056,-187.827,93656,0,5.69E+07,43
1.58E+06,1951.86,2742.05,129.312,0.658871,0.535244,0.637335,1861.4,996.302,634.978,0.164874,0.973372,-0.159259,-0.264584,0.199199,0.943565,0.950164,-0.113432,0.290382,-99.0906,-73.502,-61.9075,100.424,72.736,59.2354,693.611,1811.29,987.777,177.777,-122.409,-122.204,112456,0,6.96E+07,44
203488,2830.71,1657.38,91.781,0.573517,0.493851,0.863587,455.093,224.748,194.089,0.0288553,0.975043,0.220134,-0.0646028,-0.217946,0.97382,0.997494,-0.0423212,0.0567016,-48.3931,-36.6345,-32.6076,48.8035,34.2006,32.7047,194.435,443.684,235.812,7.77505,-0.270877,49.5149,26800,0,9.16E+06,45
766024,2781.65,2470.31,122.547,0.655566,0.65647,0.524675,1083.99,711.608,373.363,-0.149305,0.816522,0.557674,-0.181563,-0.577045,0.796275,0.971979,0.0176347,0.234406,-72.4735,-70.443,-44.2281,74.791,58.3535,49.5939,400.355,959.774,808.834,-51.1952,-108.071,168.168,69000,0,3.52E+07,46
1.80E+06,2940.47,2857.12,133.743,0.596714,0.601122,0.670888,1856.64,1116.06,748.754,-0.230261,0.971934,-0.0482024,-0.129471,0.0184952,0.991411,0.964478,0.234524,0.121579,-98.7298,-78.953,-65.9086,96.554,72.8238,62.6303,813.651,1795.45,1112.36,-248.822,-34.8512,-45.1686,118784,0,8.48E+07,47
3.14E+06,1772.27,1891.7,160.126,0.425244,0.731065,0.78619,2220.69,1623.47,1276.35,-0.0506437,0.73358,-0.677713,0.357802,0.646868,0.673454,0.932423,-0.208381,-0.295236,-106.007,-92.7259,-86.9723,108.204,93.1707,82.9178,1323.21,1929.78,1867.51,45.2566,116.053,-318.267,168360,0,1.51E+08,48
278920,2186.51,804.403,107.557,0.373171,0.686153,0.913541,448.24,307.561,280.97,0.148949,0.856449,0.494276,-0.0190662,-0.497272,0.867385,0.988661,-0.138621,-0.0577391,-49.4418,-42.2565,-41.211,47.0274,41.0153,35.9502,284.69,410.239,341.842,21.5904,11.875,59.3395,32952,0,1.37E+07,49
1.53E+06,3075.78,1478.23,136.419,0.397751,0.745821,0.807498,1362.84,1016.43,820.768,-0.251043,0.740122,-0.623856,-0.804588,0.198766,0.55958,0.538159,0.642426,0.545595,-86.0395,-70.4142,-68.2525,86.4086,81.6944,71.8196,981.597,1125.43,1093.01,-132.01,-3.19845,-228.527,104136,0,7.67E+07,50
2.71E+06,2041.75,1541.24,163.459,0.446841,0.668514,0.827446,2128.33,1422.82,1177.3,-0.182664,-0.58647,0.789105,0.349667,0.711382,0.609647,0.918894,-0.387285,-0.0751257,-112.225,-85.144,-88.8536,109.497,104.37,82.0669,1239.05,1628.65,1860.74,162.95,-84.7446,-333.644,159240,0,1.38E+08,51
2.40E+06,2299.8,2322.65,150.533,0.456547,0.741547,0.732864,1886.11,1398.64,1025.01,-0.203937,0.919943,-0.334837,0.0517829,0.351682,0.934686,0.977614,0.173278,-0.119358,-101.5,-88.5866,-78.8322,101.95,90.428,76.0866,1061.83,1799.97,1447.97,-154.747,76.8845,-142.429,141512,0,1.25E+08,52
8.52E+06,1297.93,1255.17,182.778,0.616849,0.52847,0.72502,5543.4,2929.52,2123.96,-0.272785,0.948629,-0.160287,0.856168,0.163371,-0.49019,0.438822,0.270949,0.856751,-174.722,-127.544,-110.865,163.679,130.811,105.218,2968.9,5222.6,2405.38,-772.177,-188.571,-584.445,343152,0,4.52E+08,53
229992,1258.62,1435.14,106.675,0.357713,0.783569,0.819694,368.292,288.582,236.549,0.0734085,0.906621,0.415512,-0.393308,-0.35655,0.847455,0.916471,-0.225635,0.330408,-43.0738,-39.1528,-37.9196,44.8608,41.2047,38.1178,245.308,351.451,296.663,16.0648,-13.3248,33.9067,29992,0,1.24E+07,54
263272,2106.02,792.508,106.62,0.481568,0.656826,0.789299,463.367,304.351,240.224,0.301309,0.868586,0.39341,0.889146,-0.106905,-0.444961,0.34443,-0.48387,0.804511,-56.4914,-43.128,-39.5443,52.2983,41.7565,41.1262,311.18,409.305,287.457,52.3038,1.07994,79.3006,32824,0,1.45E+07,55
860064,1862.48,1248.67,129.493,0.60924,0.556448,0.70224,1194.59,664.725,466.796,0.00806357,0.995591,-0.0934535,0.464021,0.07906,0.882289,0.885788,-0.0504788,-0.461338,-82.8326,-58.7746,-56.0326,78.0559,64.2061,59.5331,509.461,1189.42,627.227,13.1038,80.4836,-53.9084,77560,0,4.82E+07,56
1.13E+06,2506.65,1641.2,139.025,0.609138,0.661877,0.590535,1331.72,881.433,520.517,-0.0694286,0.997156,0.0293246,0.077686,-0.0239019,0.996691,0.994557,0.071477,-0.0758055,-82.5533,-71.3006,-54.5774,80.7453,70.3582,56.6404,526.605,1327.31,879.746,-56.8304,26.2937,15.1224,87088,0,6.43E+07,57
3.61E+06,3077.08,1626.73,167.353,0.595526,0.569661,0.710025,3046.68,1735.58,1232.3,-0.15108,0.905224,-0.39717,-0.163226,0.373422,0.913189,0.974952,0.202793,0.0913392,-128.516,-99.8257,-85.2837,150.613,93.5872,77.749,1287.13,2789.24,1938.2,-278.813,33.855,-480.701,195272,0,2.09E+08,58
631056,1109.98,2253,122.98,0.381324,0.757107,0.817158,737.631,558.466,456.355,-0.04263,0.910362,-0.411611,0.963401,0.146588,0.224432,-0.264652,0.386979,0.883293,-61.5878,-52.9245,-51.7531,64.9039,56.546,52.1554,551.64,691.659,509.153,3.50447,27.0138,-102.039,58472,0,3.72E+07,59
867648,1907.99,1578.31,131.286,0.280893,0.736185,0.976802,880.177,647.973,632.941,-0.325742,0.944954,-0.0308805,-0.264153,-0.0595997,0.962638,0.907808,0.321729,0.269026,-61.9856,-61.2255,-57.6364,72.2402,62.4612,67.0647,660.224,853.761,647.106,-75.8653,-1.33531,-8.07689,71696,0,5.21E+07,60
4.10E+06,2679.99,1909.12,175.431,0.484877,0.722743,0.712734,2819.29,2037.62,1452.28,0.142197,0.792887,-0.592546,-0.183839,0.609369,0.77128,0.972617,-0.000740926,0.232414,-133.64,-104.158,-94.3753,125.286,149.3,85.9373,1499.71,2529.03,2280.46,88.5521,-198.178,-367.144,217016,0,2.50E+08,61
409304,2295.05,2944.54,121.484,0.450117,0.798554,0.688598,573.003,457.574,315.084,-0.200833,0.97927,-0.0263808,-0.438205,-0.065719,0.896469,0.876152,0.191601,0.442319,-55.7554,-50.1382,-47.5206,58.4529,53.9356,46.1861,352.848,563.036,429.776,-46.6214,-54.6087,-15.0578,45952,0,2.54E+07,62
4.58E+06,2356.35,3048.62,186.282,0.480012,0.751715,0.691736,2937.65,2208.28,1527.54,-0.163023,0.98642,0.0199909,-0.044491,-0.0275912,0.998629,0.985619,0.16191,0.0483848,-125.208,-115.537,-91.008,131.85,107.508,95.8073,1566.37,2900.13,2206.97,-225.923,-34.8405,9.04999,226688,0,2.88E+08,63
1.16E+06,2492.62,1797.14,134.836,0.598477,0.568168,0.706698,1485.31,843.908,596.388,0.153438,0.942783,-0.296001,0.947651,-0.225278,-0.226292,0.280027,0.245784,0.927995,-83.2451,-94.5377,-59.3459,82.9963,63.3828,59.6826,839.6,1399.06,686.948,75.7492,-93.4525,-235.449,97112,0,7.44E+07,64
3.80E+06,886.897,3005.96,162.691,0.722036,0.368285,0.754752,4057.91,1494.47,1127.95,-0.099093,0.985505,-0.137699,0.316608,0.162414,0.934549,0.943366,0.0490106,-0.328113,-147.637,-92.704,-79.6819,139.853,89.1782,78.9102,1193.46,3983.25,1503.61,-267.283,148.426,-341.973,205064,0,2.47E+08,65
2.73E+06,2648.62,907.327,162.827,0.373303,0.698245,0.897532,2003.82,1399.16,1255.79,-0.298645,0.943271,-0.145091,0.147569,0.195842,0.969469,0.942886,0.268116,-0.197685,-103.319,-89.5911,-86.907,103.764,86.0071,83.5291,1325.63,1926.86,1406.28,-206.58,52.9238,-75.1554,153032,0,1.80E+08,66
2.77E+06,2342.69,1427.89,158.254,0.31978,0.731665,0.929688,1930.96,1412.81,1313.48,0.0991627,0.991614,-0.082872,0.739742,-0.129165,-0.660377,0.665543,-0.00418084,0.746348,-100.299,-90.6947,-84.2664,99.1003,95.2678,89.4409,1373.91,1922.3,1361.04,51.2261,-53.6015,-42.2696,152712,0,1.85E+08,67
7.72E+06,2792.05,1489.41,194.748,0.700756,0.366211,0.817135,6364.35,2330.7,1904.49,-0.16295,0.931931,-0.323962,-0.392927,0.239892,0.887727,0.905017,0.271948,0.327091,-196.732,-114.861,-109.908,171.83,110.715,107.212,2088.72,5802.38,2708.43,-717.437,86.769,-1255.71,325208,0,5.25E+08,68
673136,1592.41,2169,124.977,0.688599,0.37427,0.832022,1231.71,460.992,383.556,-0.0819403,0.992661,0.088943,0.733958,-0.000270965,0.679195,0.674234,0.120934,-0.728549,-74.7529,-50.9335,-48.7874,84.2088,51.8289,46.9869,430.965,1219.31,425.987,-69.0033,32.4208,74.8694,60504,0,4.64E+07,69
1.89E+07,991.49,2188.2,271.048,0.792568,0.289075,0.717572,14429.1,4171.1,2993.06,-0.23649,0.873251,0.426034,0.299896,-0.351462,0.886869,0.924194,0.337501,-0.178767,-260.866,-162.575,-131.033,261.68,148.031,132.252,3738.6,11859.3,5995.33,-2485.88,-838.895,3887.42,639696,0,1.33E+09,70
704,2116.7,2124.7,86,0.204942,0.951351,0.835714,6.68905,6.36364,5.31818,0.707107,0.707107,0,0,0,1,-0.707107,0.707107,0,-6.23902,-5,-5.24264,5.66048,5,5.24264,6.00362,6.00362,6.36364,0.685434,0,0,592,0,49984,71
5.41E+06,2682.05,1329.12,177.687,0.557668,0.471187,0.938762,4059.33,1912.7,1795.57,-0.410493,0.885187,-0.218952,-0.808168,-0.241961,0.536954,0.422327,0.397366,0.814703,-143.927,-112.346,-102.216,148.589,106.989,102.799,2253.53,3576.21,1937.87,-799.661,152.634,-453.963,247840,0,3.90E+08,72
584,1875.73,1670.16,89.6164,0.0839268,0.959312,0.954927,5.59214,5.36461,5.12281,0.189898,0.931742,0.309509,0.433676,-0.362427,0.824967,0.880831,-0.0224331,-0.472899,-5.7082,-5.53976,-5.45036,5.74336,5.66204,5.53275,5.18521,5.56202,5.33233,0.0450366,0.114093,0.0630512,520,0,42632,73
27808,2329.54,1790.83,104.682,0.764046,0.428335,0.550862,155.047,66.4122,36.584,0.946919,-0.150625,-0.284,0.319736,0.532949,0.783412,-0.0333558,0.832633,-0.55282,-30.5037,-18.9785,-13.7449,27.0531,19.7404,14.4732,145.854,47.7439,64.4454,-11.8136,-24.3862,17.5214,7232,0,2.06E+06,74
4.05E+06,2477.14,2174.57,186.158,0.529285,0.717075,0.656438,2829.6,2029.03,1331.94,-0.0369775,0.91952,-0.3913,-0.362791,0.352501,0.862628,0.931137,0.173858,0.320558,-127.024,-108.548,-85.8586,125.614,106.536,88.5769,1425.73,2684.85,2079.98,-140.071,-196.489,-326.9,199912,0,3.04E+08,75
747680,2021.66,848.481,142.695,0.37947,0.668808,0.927815,859.305,574.71,533.225,-0.3609,0.930568,0.0615998,0.77071,0.260407,0.581545,-0.525126,-0.257355,0.811179,-70.971,-58.789,-56.3886,63.3425,61.0461,56.3016,600.338,818.41,548.492,-101.186,11.3446,24.9743,65568,0,5.68E+07,76
2.64E+06,2502.81,875.529,178.774,0.369404,0.819806,0.769202,1863.36,1527.6,1175.03,-0.246859,0.949681,-0.192787,0.120603,0.227506,0.966279,0.961517,0.215284,-0.170696,-106.522,-89.6295,-85.149,96.2655,90.6039,83.9628,1222.11,1814.08,1529.8,-151.697,73.8454,-48.5182,153416,0,2.04E+08,77
1.38E+06,1457.91,1356.64,162.918,0.406435,0.910978,0.651568,1179.12,1074.15,699.885,0.501396,0.839267,-0.210316,-0.0792053,0.286581,0.954776,0.861585,-0.462063,0.210165,-87.4374,-74.95,-64.5256,81.9477,77.6542,66.1138,822.713,1068.18,1062.27,193.17,-78.8398,17.8172,98512,0,1.07E+08,78
682656,2158.39,2171.48,140.171,0.651967,0.443,0.785627,1141.09,505.505,397.138,0.10698,0.992371,-0.0612859,-0.183375,0.0802754,0.97976,0.977205,-0.0935767,0.190564,-71.12,-52.4724,-44.6752,75.0705,50.1165,47.2128,409.297,1130.48,503.957,77.3862,-24.3472,-36.723,58808,0,5.39E+07,79
536,2370.42,982.358,95.7612,0.197268,0.935461,0.858113,5.58098,5.22079,4.48003,0.678903,-0.408472,-0.610116,0.351677,-0.548537,0.758571,0.644526,0.72956,0.228753,-5.49503,-5.60404,-4.85181,5.87297,5.36203,5.18874,5.07908,4.88661,5.31611,-0.448207,-0.258409,-0.0338605,496,0,42880,80
